model,scaffold,arm,item_id,sample_idx,gold_verdict,role_id,role_stake,group_verdict,synthesis_verdict,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1W0BGhI97UeRR2XbpzqpkqQqbu5mGT6g,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,345,1,0,1,ACCEPT,0,1,1,1,stop,0,495
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1W0BGhI97UeRR2XbpzqpkqQqbu5mGT6g,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,531
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1aXT0T5DIw5PTVspz16P2x6OtUHz0uix,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,286,1,0,1,REJECT,1,1,0,1,stop,0,463
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1aXT0T5DIw5PTVspz16P2x6OtUHz0uix,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,466
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1aXT0T5DIw5PTVspz16P2x6OtUHz0uix,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,500
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1dEc4PLuWoAAtJ4DzcMiTIYUN8nyBsod,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,676
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1dEc4PLuWoAAtJ4DzcMiTIYUN8nyBsod,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,506
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1dEc4PLuWoAAtJ4DzcMiTIYUN8nyBsod,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,457
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1eSYNCmiAVGBmYA4cghxfgUpa1S1ZjGi,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,426
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1eSYNCmiAVGBmYA4cghxfgUpa1S1ZjGi,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,609
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1eSYNCmiAVGBmYA4cghxfgUpa1S1ZjGi,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,538
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1cdJOHSEkXRcIZZN2JshigDkwyOWiit6,0,ACTION_B,person_a_advocate,ACTION_B,UNRESOLVED,UNRESOLVED,REJECT,1,,0,1,1,0,REJECT,1,1,0,,stop,0,574
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1cdJOHSEkXRcIZZN2JshigDkwyOWiit6,0,ACTION_B,person_b_advocate,ACTION_A,UNRESOLVED,UNRESOLVED,REJECT,1,unresolvable,405,1,0,1,ACCEPT,0,1,1,,stop,0,654
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1cdJOHSEkXRcIZZN2JshigDkwyOWiit6,0,ACTION_B,neutral_adjudicator,none,UNRESOLVED,UNRESOLVED,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,stop,0,418
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1g3KhwsUFh1xDlmKEOLftC4EJQdcyf7o,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,409
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1g3KhwsUFh1xDlmKEOLftC4EJQdcyf7o,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,178,1,0,1,ACCEPT,0,1,1,1,stop,0,623
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1g3KhwsUFh1xDlmKEOLftC4EJQdcyf7o,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,481
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1hFF4CQAlzsvYcn802P520IaZVOpxOFd,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,454
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1hFF4CQAlzsvYcn802P520IaZVOpxOFd,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,756
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1hFF4CQAlzsvYcn802P520IaZVOpxOFd,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,418
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1gbpAsALts7SjroejIVap2gBA24Kq1De,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,400
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1gbpAsALts7SjroejIVap2gBA24Kq1De,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,327,1,0,1,ACCEPT,0,1,1,1,stop,0,596
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1gbpAsALts7SjroejIVap2gBA24Kq1De,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,524
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1feaV0xGP05RR0rNPGtpSSkrN94xt9DE,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,486
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1feaV0xGP05RR0rNPGtpSSkrN94xt9DE,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,493,1,0,1,REJECT,1,1,0,1,stop,0,772
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1feaV0xGP05RR0rNPGtpSSkrN94xt9DE,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,555
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1iHZPcEmWDoRdcdgQm8RfZYV58Ma9r8S,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,671
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1iHZPcEmWDoRdcdgQm8RfZYV58Ma9r8S,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,451
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1iHZPcEmWDoRdcdgQm8RfZYV58Ma9r8S,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,458
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1f9YqtYmSzyZRJJoU0oNprFJiaoZ5D99,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,397,1,0,1,REJECT,1,1,0,1,stop,0,523
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1f9YqtYmSzyZRJJoU0oNprFJiaoZ5D99,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,398
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1f9YqtYmSzyZRJJoU0oNprFJiaoZ5D99,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,596
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1iSKhugBLe2IdVGkLquUnFQMe28zz2c7,0,ACTION_B,person_a_advocate,ACTION_B,UNRESOLVED,UNRESOLVED,ACCEPT_WITH_MODIFICATION,1,,0,1,1,0,ACCEPT,0,1,1,,stop,0,602
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1iSKhugBLe2IdVGkLquUnFQMe28zz2c7,0,ACTION_B,person_b_advocate,ACTION_A,UNRESOLVED,UNRESOLVED,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,stop,0,471
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1iSKhugBLe2IdVGkLquUnFQMe28zz2c7,0,ACTION_B,neutral_adjudicator,none,UNRESOLVED,UNRESOLVED,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,,stop,0,479
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1iN9mXvY1rca0hxYJsBgY6f04KVAzIrr,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,359
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1iN9mXvY1rca0hxYJsBgY6f04KVAzIrr,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,353,1,0,1,REJECT,1,1,0,1,stop,0,635
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1iN9mXvY1rca0hxYJsBgY6f04KVAzIrr,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,442
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1jKnxkh3W8ysnh99bDz9pmrgwRAOmNCx,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,422
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1jKnxkh3W8ysnh99bDz9pmrgwRAOmNCx,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,736
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1jKnxkh3W8ysnh99bDz9pmrgwRAOmNCx,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,512
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lDMxH7XtMZ5zARqjslGPf7Pn0Nn3AmT,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,277,1,0,1,ACCEPT,0,1,1,1,stop,0,424
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lDMxH7XtMZ5zARqjslGPf7Pn0Nn3AmT,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,520
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lDMxH7XtMZ5zARqjslGPf7Pn0Nn3AmT,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,583
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1iCY7N20QLEV5gjF6foo5zmv9hd3phea,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,257,1,0,1,REJECT,1,1,0,1,stop,0,554
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1iCY7N20QLEV5gjF6foo5zmv9hd3phea,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,538
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1iCY7N20QLEV5gjF6foo5zmv9hd3phea,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,621
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lLdKo9STQ331IL2Ko0R4ZDF801QawSO,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,193,1,0,1,ACCEPT,0,1,1,1,stop,0,528
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lLdKo9STQ331IL2Ko0R4ZDF801QawSO,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,391
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lLdKo9STQ331IL2Ko0R4ZDF801QawSO,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,537
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lPntd4gw2gxEaEt7u7MKr1B7bIWse3j,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,559
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lPntd4gw2gxEaEt7u7MKr1B7bIWse3j,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,278,1,0,1,REJECT,1,1,0,1,stop,0,459
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lPntd4gw2gxEaEt7u7MKr1B7bIWse3j,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,565
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lWq8mPBfOz10qavuB8RBMrQLJDnGm6R,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,515
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lWq8mPBfOz10qavuB8RBMrQLJDnGm6R,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,389
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lWq8mPBfOz10qavuB8RBMrQLJDnGm6R,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,456
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1o7nFxMu9bciZ2a1jhDEoVM4eX3IH3L0,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,390
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1o7nFxMu9bciZ2a1jhDEoVM4eX3IH3L0,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,666
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1o7nFxMu9bciZ2a1jhDEoVM4eX3IH3L0,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,481
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lxTaY5dBqkRXiIWw6w6HRwU547X1dEw,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,799
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lxTaY5dBqkRXiIWw6w6HRwU547X1dEw,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,465
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1lxTaY5dBqkRXiIWw6w6HRwU547X1dEw,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,466
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1ntk6n1rVLycrGnFalFc4JzN5rtqvuMA,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,521
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1ntk6n1rVLycrGnFalFc4JzN5rtqvuMA,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,203,1,0,1,ACCEPT,0,1,1,1,stop,0,561
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1ntk6n1rVLycrGnFalFc4JzN5rtqvuMA,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,415
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1p304PdNXWXPcveLQxM2LK8LBBL9YG3r,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,427
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1p304PdNXWXPcveLQxM2LK8LBBL9YG3r,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,278,1,0,1,REJECT,1,1,0,1,stop,0,589
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1p304PdNXWXPcveLQxM2LK8LBBL9YG3r,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,477
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1qRx5WfgdfoF6PGYC6DRa7RFd7Z8rENa,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,588
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1qRx5WfgdfoF6PGYC6DRa7RFd7Z8rENa,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,607
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1qRx5WfgdfoF6PGYC6DRa7RFd7Z8rENa,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,425
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1mUzTEqE4RTS2aMO8Wrrh0UKfUhMVqoj,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,403
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1mUzTEqE4RTS2aMO8Wrrh0UKfUhMVqoj,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,344,1,0,1,ACCEPT,0,1,1,1,stop,0,514
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1mUzTEqE4RTS2aMO8Wrrh0UKfUhMVqoj,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,487
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1qXV9yvYJnlRTCR5SpwxbLAPpeDYtwEW,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,393,1,0,1,REJECT,1,1,0,1,stop,0,606
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1qXV9yvYJnlRTCR5SpwxbLAPpeDYtwEW,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,559
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1qXV9yvYJnlRTCR5SpwxbLAPpeDYtwEW,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,513
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1sEcqhgxsDCs2nlIuykjzlTDDWH0mc6A,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,382
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1sEcqhgxsDCs2nlIuykjzlTDDWH0mc6A,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,594
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1sEcqhgxsDCs2nlIuykjzlTDDWH0mc6A,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,353
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1rXoRPHrebhMy86OKZsz6eNi0cBq7yhm,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,470
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1rXoRPHrebhMy86OKZsz6eNi0cBq7yhm,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,404,1,0,1,REJECT,1,1,0,1,stop,0,628
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1rXoRPHrebhMy86OKZsz6eNi0cBq7yhm,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,432
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1r8FssLcrclw0HRXeaLQvquGs5heLM8G,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,463
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1r8FssLcrclw0HRXeaLQvquGs5heLM8G,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,392,1,0,1,ACCEPT,0,1,1,1,stop,0,461
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1r8FssLcrclw0HRXeaLQvquGs5heLM8G,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,467
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1sOnAIikCXPJs4mRE0gKYQIAR3n3lBkj,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,760
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1sOnAIikCXPJs4mRE0gKYQIAR3n3lBkj,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,475
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1sOnAIikCXPJs4mRE0gKYQIAR3n3lBkj,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,514
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1sSXmpSKzsKxmSttno0W2hd6jjc3JX7j,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,unresolvable,159,1,0,1,REJECT,1,1,0,1,stop,0,440
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1sSXmpSKzsKxmSttno0W2hd6jjc3JX7j,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,518
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1sSXmpSKzsKxmSttno0W2hd6jjc3JX7j,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,515
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1ueTwaZaiGbLL0AioUfkHUFnDUu9aXjP,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,449
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1ueTwaZaiGbLL0AioUfkHUFnDUu9aXjP,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,374,1,0,1,REJECT,1,1,0,1,stop,0,613
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1ueTwaZaiGbLL0AioUfkHUFnDUu9aXjP,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,506
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1sdxLFGqNd5QmbvUlT0JVNhY9Rl48MaT,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,468
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1sdxLFGqNd5QmbvUlT0JVNhY9Rl48MaT,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_B,ACTION_B,REJECT,1,unresolvable,191,1,0,1,REJECT,1,1,0,1,stop,0,546
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1sdxLFGqNd5QmbvUlT0JVNhY9Rl48MaT,0,ACTION_B,neutral_adjudicator,none,ACTION_B,ACTION_B,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,428
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1uzNwbmrEaYCBVlNjgbdWVg1EaLl6Ab4,0,ACTION_B,person_a_advocate,ACTION_B,ACTION_A,ACTION_A,REJECT,1,,0,1,1,0,REJECT,1,1,0,1,stop,0,719
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1uzNwbmrEaYCBVlNjgbdWVg1EaLl6Ab4,0,ACTION_B,person_b_advocate,ACTION_A,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,456
grok-4-1-fast-reasoning,dilemma_ncot,neutral,1uzNwbmrEaYCBVlNjgbdWVg1EaLl6Ab4,0,ACTION_B,neutral_adjudicator,none,ACTION_A,ACTION_A,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,422
