model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated,protocol,agent_scaffold,n_agents,moderator_model,synthesis_verdict,synthesis_len,verdict_revised,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_writer_advocate,vote_counterparty,vote_neutral_adjudicator,mean_agent_sections,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls
claude-haiku-4-5,deliberation_ncot,as_asker,8ZF4h4DjLn13WMOXkFMKbLvifCXaf8Ia,0,YTA,486,0.928,scruples,YTA,0,1,0,1307,ecabbcc7340175391ce1a380aca49a2748a653c3b7d553f8f6a0644387290935,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1595,0,NOVERDICT|ACCEPT|ACCEPT,2,0,0,1,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,49582,15331,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,993xb3Y3qrGH3PDpD57nX1CX09nHnPDs,0,YTA,68,0.9118,scruples,YTA,0,1,0,1661,2a4131e323d90c7854b397d2d7e2fd5d5891a1c3a99a3983e5accff688aed8e6,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1636,0,ACCEPT|ACCEPT|ACCEPT_WITH_MODIFICATION,2,1,0,0,1,1,1,neutral_adjudicator,1,1,1,0,2,0,,NOVERDICT,NOVERDICT,ACCEPT,5.0,17,42405,11442,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,8pEVAec46HRymdNVxcfWnsT9yoXoVjyL,0,YTA,2208,0.9511,scruples,YTA,0,1,0,1345,1bc1ca62efd79f21696faf6716c795f29602c6f0c4cb8c443601e60dcff9aa90,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1261,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,51190,14741,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,0,YTA,288,0.9757,scruples,YTA,0,1,0,1175,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1235,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,43755,12592,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,D3lPZSG7upBfsdDkQxc2XHHrjkaf4aun,0,YTA,131,0.916,scruples,YTA,0,1,0,978,63cee83554ecbc56a8f792bcb7a4ba10a410466bc4dc446e43cd0c879bf61782,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1278,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,48410,13407,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,9xSsphiOU8mwVy8FgJJJcOHFRNQv0LLP,0,YTA,58,1.0,scruples,YTA,0,1,0,1558,6a35f459ee1388e2cd12824d9e76f3774eb8727e1ba6a155ecb9b88d94284898,,,2,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1702,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,4.0,17,56024,16840,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,0,YTA,50,0.96,scruples,YTA,0,1,0,1001,9cccc24682bb910426143f930baf3362d7c0aa4eed0793f0f2bab5a60590c173,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1349,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,41573,11715,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,0,YTA,105,0.9714,scruples,YTA,0,1,0,1261,4d0be3135dae9209a69c5dbabbc46c6a4364577e6a9f3901f649322d2c4fbbaa,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1810,0,ACCEPT_WITH_MODIFICATION|ACCEPT|NOVERDICT,1,1,0,1,1,1,1,writer_advocate,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.667,17,47474,14474,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,FIJUfgOh00T24QPaDRILw1obqHuMa8cb,0,YTA,54,0.9444,scruples,ESH,0,1,0,1473,b8dcdfdd659874bb2534dc1507560d09825c4866adc11fc9c12d3dee174a3cf3,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,ESH,1486,0,NOVERDICT|ACCEPT|ACCEPT_WITH_MODIFICATION,1,1,0,1,1,1,1,neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,63763,16567,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,GFF094lBskUxshaqAauI5FzzafYW73VC,0,YTA,70,0.9,scruples,YTA,0,1,0,1170,ab5d1aa8b5bb78ea2a604fa8ad9bae14d5695b0a5f7ea2dad51beac5dfadb787,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1428,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT,2,1,0,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,49423,13606,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,GHeGh93JLtOcysz21TxQDa23ebrzQEY1,0,YTA,233,0.9313,scruples,YTA,0,1,0,986,19303c7c940643390f0ea1271dc7117560ef722f7b49fe7ce1590919ce88a253,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1169,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,3.667,17,47196,12257,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,HKQSGLsw1ICYTftYBS0vHoUdbZXeShk7,0,YTA,60,0.9,scruples,NTA,0,0,1,1122,72ebc436b711dd67123de1306a885de30aa07b351fb5fe97460bd15d6def0050,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1089,0,NOVERDICT|ACCEPT|NOVERDICT,1,0,0,2,0,0,0,,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,42667,13775,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,0,YTA,78,0.9615,scruples,YTA,0,1,0,1237,c72d044f42bcedc63b2c4590c06069da1df3113008d4c61d49b81c666823e348,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1006,0,ACCEPT|ACCEPT|ACCEPT_WITH_MODIFICATION,2,1,0,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,1,0,2,0,,NOVERDICT,ACCEPT,NOVERDICT,5.0,17,39741,10413,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,0QhNF8tvIJOj1UEwwofC3B67eLqta8Xj,0,NTA,65,0.9231,scruples,NTA,0,0,1,1225,33baa4eca025cc48c8e5cea9fb33ff1ace47ed1a3c5d0ca3e9468231edf42ec9,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1064,0,NOVERDICT|ACCEPT_WITH_MODIFICATION|NOVERDICT,0,1,0,2,1,1,1,counterparty,1,0,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,5.0,17,41775,12535,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,0R2Vnvyo8jR1AiYjzvvriatmITGoP4rB,0,NTA,128,0.9297,scruples,NTA,0,0,1,1274,b7835249925162f16001ce701bbd7dde517c393aca03bf8d4a70a4209253668e,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1394,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT_WITH_MODIFICATION,1,2,0,0,2,2,2,writer_advocate|neutral_adjudicator,1,1,1,0,2,0,,NOVERDICT,NOVERDICT,ACCEPT,5.0,17,45056,12991,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,0oBnjnnzOVm56vjgmS1ii7yDRAlWUbsd,0,NTA,57,0.9649,scruples,NTA,0,0,1,1189,60865c561ab82e173ed5fdc58f07d6c262bb05618ec35eca553462b7e1cbd1d4,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1273,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,42912,11254,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,0ujpmFZgjSwppevaKuHuvpdwdYun35YG,0,NTA,55,0.9091,scruples,NTA,0,0,1,909,66420e0a6d65e6eb9242ea381b8410b95ecfaf843306deae53f65ba882b74096,,,3,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1089,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,4.333,17,54259,12465,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,1fqO43KdQH8wJXSwDxiPbh43dbXtlfg1,0,NTA,53,0.9245,scruples,NTA,0,0,1,947,12477e164c07172a592156de906f661ee1417b4fc4ef5e1f80dac42ca9bac8b2,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1278,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,1,0,2,0,,NOVERDICT,ACCEPT,NOVERDICT,3.667,17,41588,12239,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,266TVkkMYkZjjPJyQh5GnIT5BGNspUol,0,NTA,961,0.9594,scruples,NTA,0,0,1,1162,d0b1e82e040c73ffe39d2cfd30fd3fb79299ef34e91f94a0fd3885abd6fd48e6,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1361,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.667,17,53935,13932,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,2i2aJTqfcNfRiicybOprkLY6VB3mrZy1,0,NTA,72,0.9722,scruples,NTA,0,0,1,1249,56ad564560e7665dec4d9b116376eb2a71368051ad2898d7b388aeb79c6820fc,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1222,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,3.333,17,46373,14030,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,4OFVuWvvtd2QU9sSdDueEnCzzdXm8sQR,0,NTA,53,0.9623,scruples,NTA,0,0,1,1744,99876c9ba1f29caabb13acd4220672fbd9e949591341035aeab8cede93b4995f,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1295,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.667,17,56949,15462,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,51hfZ9KFlRwj1adKCNFgKDjVgcmGvy5V,0,NTA,71,0.9437,scruples,NTA,0,0,1,1590,d941291164602e53af70cb3f3af672f0b71af639dc7a1eb33f058114226850fd,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1466,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,5.0,17,47544,13506,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,5JAyXTEdlc2PpZehHKAsLneJHW0St7Bo,0,NTA,57,0.9825,scruples,NTA,0,0,1,1151,6f4456dafcfadb2bddcc25287cc7f99b0a60ecd3ba9cb5f0e65d6381ac1c0280,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1409,0,NOVERDICT|ACCEPT|ACCEPT_WITH_MODIFICATION,1,1,0,1,1,1,1,neutral_adjudicator,1,0,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,3.333,17,57269,16736,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,5pjNUKiZqPxfhNeR05NVKQaEjF2u0ayj,0,NTA,211,0.9668,scruples,NTA,0,0,1,1524,e2de45ef3c710f50207fc70e818978b6d167d325f9207fe60b90d9844247f624,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,ESH,1367,1,REJECT|ACCEPT_WITH_MODIFICATION|REJECT,0,1,2,0,3,3,3,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,50832,15558,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,6vHZ1SZhQDboesKx8GXud8GfnsBNOukp,0,NTA,60,0.95,scruples,NTA,0,0,1,1007,2bc93e3ecf776bd61b2ce012f74d41db16fef93918bbbe4983a3fa00090c7f96,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1614,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,53210,13685,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,7Nr2AneYvNM5OD9rMTAhpuMQiJ3NzOuz,0,NTA,72,0.9583,scruples,NTA,0,0,1,1359,c05b963cc82c8778c56793b010db041f48a31ddac4a68c53d7c8b593fdf6d6b7,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1425,0,ACCEPT|ACCEPT|ACCEPT_WITH_MODIFICATION,2,1,0,0,1,1,1,neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,52306,14524,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,7RMX6biep54Hvsykzi7Fs6YePciC4iSl,0,NTA,436,0.9312,scruples,NTA,0,0,1,1313,899c44e7cbf131ff1f4315472c70e76ea3123fa7fe3c6e2256fd434b10600bfa,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1361,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,,1,0,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,3.333,17,46214,12778,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,8wXepD0GNGs6DfK6oEZlL4AKKEWJB2MP,0,NTA,61,0.9016,scruples,NTA,0,0,1,875,7a65d54a1e9ae9ecd6bfdbdac187c568de182f9e658a0ec9b8a5429cd36395d9,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,996,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,49100,12528,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,9HwhUjcpRPtcpZIrmTyEjd71KoWUTtOf,0,NTA,72,0.9028,scruples,NTA,0,0,1,1216,9dd0567a9f296b844640eca261d54b0b710b3ee678e80c2e7807c470194c8e76,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,ESH,928,1,ACCEPT_WITH_MODIFICATION|ACCEPT|NOVERDICT,1,1,0,1,1,1,1,writer_advocate|counterparty,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,45385,14320,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,9K3eyZHFB7dOMz4dnBHjeD1E2z9VhOxA,0,NTA,60,0.95,scruples,NTA,0,0,1,1426,a8e932a11736a793eaae95049bb47a4179be49b78f6012d92be9f2801c992151,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1425,0,NOVERDICT|ACCEPT|NOVERDICT,1,0,0,2,0,0,0,,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,55614,15736,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,9QqiLhVHtPeEHPMGRfRGUu41KOhvsBGE,0,NTA,244,0.9303,scruples,YTA,0,1,0,1124,78c4ead25ad9236704391c83f44e438a2dbb84025bccb14805d24f9b4ad7c56d,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1259,0,ACCEPT|NOVERDICT|ACCEPT,2,0,0,1,0,0,0,writer_advocate|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,58383,16001,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,AEyZCKhL8Epi0pykTKSTGrKfBZvtyzXH,0,NTA,135,0.963,scruples,NTA,0,0,1,1389,5eb30ac18e8b116226a0c1b9b6ea5e2e0d72b27fd9949b19a11ac02555003072,,,1,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1354,0,NOVERDICT|ACCEPT|ACCEPT,2,0,0,1,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,3.667,17,46088,13325,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,AMOibRBuTLFqJf6axgzaL0I4cgLxdbxf,0,NTA,63,0.9524,scruples,NTA,0,0,1,1072,9cdea6a609b03de26e2fa5f64ea7e8c1b27883c53de634786fb87f6f27aa9b25,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1350,0,NOVERDICT|ACCEPT|NOVERDICT,1,0,0,2,0,0,0,,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,47921,15426,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,Ae4XsWriPFD2DPzFDjoUQqTIpfZP2y0O,0,NTA,163,0.9509,scruples,YTA,0,1,0,924,ca28c302f351b7719546bfc45d4c8966eeb4c2f3a419042981ca0786c366464d,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1294,0,NOVERDICT|NOVERDICT|NOVERDICT,0,0,0,3,0,0,0,,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,46149,14204,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,B7qlIG61boWeM68N4587cdvyZPkRXQWb,0,NTA,200,0.935,scruples,NTA,0,0,1,1784,6cef9ff4673f15d7c56d9298166cea1dce44bc94a1028563ad0327f6a1966304,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,NTA,1213,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT,2,1,0,0,1,1,1,writer_advocate,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,57185,14339,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,BE6WkNWgXWCk3kIXmQwuOkjnHtcpRjA0,0,NTA,770,0.9688,scruples,ESH,0,1,0,1582,5bbc1203c85af85873c2d2e6985e053d6db3b756b2d3e15f877973ab2fa15b02,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,ESH,1719,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT_WITH_MODIFICATION,1,2,0,0,2,2,2,writer_advocate|neutral_adjudicator,1,1,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,3.333,17,50829,12937,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,BSDM4Z5Hz3KeLhQrGccyQGYPx5EWcNuF,0,NTA,250,0.928,scruples,YTA,0,1,0,1235,c3ab597951e30092e60bf7dcfa1dac94c28fb834772a61924bc1511426f47a8b,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1687,0,NOVERDICT|ACCEPT|ACCEPT_WITH_MODIFICATION,1,1,0,1,1,1,1,neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,3.333,17,55143,16547,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,I2ffaaso1ilcFQWUodBpu5dy7vubMFrw,0,YTA,92,0.9239,scruples,YTA,0,1,0,1044,8ef3ea15860a7524a7b8484b981472054cde00dae7da8eb70bebf2ce20bce2e7,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1270,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,5.0,17,39772,11360,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,HfW39dPEga4lxOoCdiO82f39nuZeTrKV,0,YTA,3498,0.9565,scruples,YTA,0,1,0,1420,c6b8c1c4540c6fe9de5cc8a57beb772368079f72318bfa68df77f9d15417b528,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1229,0,NOVERDICT|ACCEPT|ACCEPT,2,0,0,1,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,57134,14537,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,JRfEwdB9DtiSr2ubnOghZCjHpb0LUS7A,0,YTA,1019,0.9588,scruples,YTA,0,1,0,961,202da3f7563f3a2939cc232f8b9ab08588e1103f594977ceead4ccd9fe368149,,,0,0,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1398,0,ACCEPT|ACCEPT|NOVERDICT,2,0,0,1,0,0,0,writer_advocate|counterparty,1,0,1,0,2,0,,ACCEPT,NOVERDICT,NOVERDICT,3.333,17,45903,13366,0,0
claude-haiku-4-5,deliberation_ncot,as_asker,Lpwh7r0vltLAkvm2HWkxRE35RbjLzg5Z,0,YTA,146,0.9452,scruples,YTA,0,1,0,804,b3aa4b670ccedc96c68aacbdb66b0ceb0cd6755a1a418acf620175a796750caa,,,5,1,end_turn,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,3,claude-haiku-4-5,YTA,1179,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,writer_advocate|counterparty|neutral_adjudicator,1,0,0,0,3,0,,NOVERDICT,NOVERDICT,NOVERDICT,5.0,17,41149,10484,0,0
