gen_model,scenario_id,topic_group,axis,value,JSD_vs_origNCoT,JSD_vs_stdCoT
gpt-4o,dd_11786,event_daily_life,decision_role,primary_affected,0.051899160321315606,0.07939139176829679
gpt-4o,dd_11786,event_daily_life,decision_role,third_party,0.051899160321315606,0.07939139176829679
gpt-4o,dd_11786,event_daily_life,agency_level,high,0.005828783956661398,0.01949644812410391
gpt-4o,dd_11786,event_daily_life,agency_level,medium,0.051899160321315606,0.07939139176829679
gpt-4o,dd_11786,event_daily_life,agency_level,low,0.051899160321315606,0.07939139176829679
gpt-4o,dd_11786,event_daily_life,temporal_position,present,0.016141818753816057,0.03557283920953041
gpt-4o,dd_11786,event_daily_life,temporal_position,future_or_offscreen,0.051899160321315606,0.07939139176829679
gpt-4o,dd_23574,event_daily_life,decision_role,decider,0.051899160321315606,0.2140949613535161
gpt-4o,dd_23574,event_daily_life,decision_role,primary_affected,0.025462452938692145,0.40821650492536177
gpt-4o,dd_23574,event_daily_life,decision_role,third_party,0.0,0.39581560200335836
gpt-4o,dd_23574,event_daily_life,agency_level,high,0.051899160321315606,0.2140949613535161
gpt-4o,dd_23574,event_daily_life,agency_level,medium,0.025462452938692145,0.40821650492536177
gpt-4o,dd_23574,event_daily_life,agency_level,low,0.0,0.39581560200335836
gpt-4o,dd_23574,event_daily_life,temporal_position,present,0.038554183628227885,0.28747072227576165
gpt-4o,dd_23574,event_daily_life,temporal_position,future_or_offscreen,0.0,0.39581560200335836
gpt-4o,dd_14707,event_special,decision_role,primary_affected,0.20198180736881208,0.39581560200335836
gpt-4o,dd_14707,event_special,decision_role,decider,0.15962566575067808,0.08357812623955366
gpt-4o,dd_14707,event_special,decision_role,third_party,0.10726235138633287,0.002152718167544073
gpt-4o,dd_14707,event_special,agency_level,low,0.030547584857328027,0.05574885946194207
gpt-4o,dd_14707,event_special,agency_level,high,0.15962566575067808,0.08357812623955366
gpt-4o,dd_14707,event_special,temporal_position,present,0.10940660711814029,0.14650527592091195
gpt-4o,dd_14707,event_special,temporal_position,future_or_offscreen,0.10726235138633287,0.002152718167544073
gpt-4o,dd_8015,event_special,decision_role,decider,0.04132036296559946,0.012739937650461624
gpt-4o,dd_8015,event_special,decision_role,third_party,0.339344317371275,0.1476602978190723
gpt-4o,dd_8015,event_special,agency_level,high,0.04132036296559946,0.012739937650461624
gpt-4o,dd_8015,event_special,agency_level,low,0.339344317371275,0.1476602978190723
gpt-4o,dd_8015,event_special,temporal_position,present,0.04132036296559946,0.012739937650461624
gpt-4o,dd_8015,event_special,temporal_position,future_or_offscreen,0.339344317371275,0.1476602978190723
gpt-4o,dd_43621,event_special,decision_role,decider,0.0,0.0
gpt-4o,dd_43621,event_special,decision_role,primary_affected,0.025462452938692145,0.025462452938692145
gpt-4o,dd_43621,event_special,decision_role,third_party,0.0,0.0
gpt-4o,dd_43621,event_special,agency_level,high,0.0,0.0
gpt-4o,dd_43621,event_special,agency_level,medium,0.025462452938692145,0.025462452938692145
gpt-4o,dd_43621,event_special,agency_level,low,0.0,0.0
gpt-4o,dd_43621,event_special,temporal_position,present,0.01261414031413802,0.01261414031413802
gpt-4o,dd_43621,event_special,temporal_position,future_or_offscreen,0.0,0.0
gpt-4o,dd_43164,event_special,decision_role,decider,0.0,0.8549974004848321
gpt-4o,dd_43164,event_special,decision_role,primary_affected,0.025462452938692145,0.7268702071177154
gpt-4o,dd_43164,event_special,decision_role,third_party,0.0,0.8549974004848321
gpt-4o,dd_43164,event_special,agency_level,high,0.0,0.8549974004848321
gpt-4o,dd_43164,event_special,agency_level,medium,0.025462452938692145,0.7268702071177154
gpt-4o,dd_43164,event_special,agency_level,low,0.0,0.8549974004848321
gpt-4o,dd_43164,event_special,temporal_position,present,0.012940620679186192,0.7772613443995663
gpt-4o,dd_43164,event_special,temporal_position,future_or_offscreen,0.0,0.8549974004848321
gpt-4o,dd_38395,event_special,decision_role,decider,0.026828901397858103,0.0
gpt-4o,dd_38395,event_special,decision_role,primary_affected,0.026828901397858103,0.0
gpt-4o,dd_38395,event_special,decision_role,third_party,0.026828901397858103,0.0
gpt-4o,dd_38395,event_special,agency_level,high,0.026828901397858103,0.0
gpt-4o,dd_38395,event_special,agency_level,medium,0.026828901397858103,0.0
gpt-4o,dd_38395,event_special,agency_level,low,0.026828901397858103,0.0
gpt-4o,dd_38395,event_special,temporal_position,present,0.026828901397858103,0.0
gpt-4o,dd_38395,event_special,temporal_position,future_or_offscreen,0.026828901397858103,0.0
gpt-4o,dd_0893,event_special,decision_role,decider,0.0,0.0
gpt-4o,dd_0893,event_special,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_0893,event_special,decision_role,third_party,0.20198180736881208,0.20198180736881208
gpt-4o,dd_0893,event_special,agency_level,high,0.0,0.0
gpt-4o,dd_0893,event_special,agency_level,medium,0.0,0.0
gpt-4o,dd_0893,event_special,agency_level,low,0.20198180736881208,0.20198180736881208
gpt-4o,dd_0893,event_special,temporal_position,present,0.0,0.0
gpt-4o,dd_0893,event_special,temporal_position,future_or_offscreen,0.20198180736881208,0.20198180736881208
gpt-4o,dd_1057,family,decision_role,decider,0.24498857736648438,0.3858509269873533
gpt-4o,dd_1057,family,decision_role,primary_affected,0.18514358551871324,0.3251225555237838
gpt-4o,dd_1057,family,decision_role,third_party,0.10276484025891668,0.23926455783376044
gpt-4o,dd_1057,family,agency_level,high,0.24498857736648438,0.3858509269873533
gpt-4o,dd_1057,family,agency_level,medium,0.18514358551871324,0.3251225555237838
gpt-4o,dd_1057,family,agency_level,low,0.10276484025891668,0.23926455783376044
gpt-4o,dd_1057,family,temporal_position,present,0.2123145590121989,0.3527926728131367
gpt-4o,dd_1057,family,temporal_position,future_or_offscreen,0.10276484025891668,0.23926455783376044
gpt-4o,dd_18656,family,decision_role,decider,0.6754887502163468,0.6099865470109875
gpt-4o,dd_18656,family,decision_role,third_party,0.4853204644012316,0.8037828355683471
gpt-4o,dd_18656,family,agency_level,high,0.6754887502163468,0.6099865470109875
gpt-4o,dd_18656,family,agency_level,low,0.3554801024241253,0.6787881102649856
gpt-4o,dd_18656,family,agency_level,medium,0.6875981034650653,1.0
gpt-4o,dd_18656,family,temporal_position,present,0.5850517099472209,0.7582766571931675
gpt-4o,dd_18656,family,temporal_position,future_or_offscreen,0.3554801024241253,0.6787881102649856
gpt-4o,dd_42086,family,decision_role,decider,0.3126218195843896,0.27621137114005384
gpt-4o,dd_42086,family,decision_role,primary_affected,0.5795911116816005,0.6035972965873567
gpt-4o,dd_42086,family,decision_role,third_party,0.39267673859712987,0.23249141848011942
gpt-4o,dd_42086,family,agency_level,high,0.3126218195843896,0.27621137114005384
gpt-4o,dd_42086,family,agency_level,medium,0.5795911116816005,0.6035972965873567
gpt-4o,dd_42086,family,agency_level,low,0.39267673859712987,0.23249141848011942
gpt-4o,dd_42086,family,temporal_position,present,0.41765675844456884,0.4103920665756439
gpt-4o,dd_42086,family,temporal_position,future_or_offscreen,0.39267673859712987,0.23249141848011942
gpt-4o,dd_42521,family,decision_role,decider,0.0,0.051899160321315606
gpt-4o,dd_42521,family,decision_role,primary_affected,0.05474186854633279,0.1026371457675132
gpt-4o,dd_42521,family,decision_role,third_party,1.0,0.9311278124459131
gpt-4o,dd_42521,family,agency_level,medium,0.0261278210536709,0.07610412284013232
gpt-4o,dd_42521,family,agency_level,low,1.0,0.9311278124459131
gpt-4o,dd_42521,family,temporal_position,present,0.0261278210536709,0.07610412284013232
gpt-4o,dd_42521,family,temporal_position,future_or_offscreen,1.0,0.9311278124459131
gpt-4o,dd_19532,family,decision_role,decider,0.025462452938692145,0.025462452938692145
gpt-4o,dd_19532,family,decision_role,primary_affected,0.2907488117263727,0.2907488117263727
gpt-4o,dd_19532,family,decision_role,third_party,0.10803154614560004,0.10803154614560004
gpt-4o,dd_19532,family,agency_level,high,0.025462452938692145,0.025462452938692145
gpt-4o,dd_19532,family,agency_level,medium,0.2907488117263727,0.2907488117263727
gpt-4o,dd_19532,family,agency_level,low,0.10803154614560004,0.10803154614560004
gpt-4o,dd_19532,family,temporal_position,present,0.14185464345261792,0.14185464345261792
gpt-4o,dd_19532,family,temporal_position,future_or_offscreen,0.10803154614560004,0.10803154614560004
gpt-4o,dd_17455,family,decision_role,decider,0.051899160321315606,0.0
gpt-4o,dd_17455,family,decision_role,third_party,0.018461804074038166,0.01261414031413802
gpt-4o,dd_17455,family,agency_level,high,0.051899160321315606,0.0
gpt-4o,dd_17455,family,agency_level,low,0.018461804074038166,0.01261414031413802
gpt-4o,dd_17455,family,temporal_position,present,0.051899160321315606,0.0
gpt-4o,dd_17455,family,temporal_position,future_or_offscreen,0.018461804074038166,0.01261414031413802
gpt-4o,dd_33126,friend,decision_role,decider,0.0,0.0
gpt-4o,dd_33126,friend,decision_role,primary_affected,0.051899160321315606,0.051899160321315606
gpt-4o,dd_33126,friend,decision_role,third_party,0.051899160321315606,0.051899160321315606
gpt-4o,dd_33126,friend,agency_level,high,0.0,0.0
gpt-4o,dd_33126,friend,agency_level,low,0.051899160321315606,0.051899160321315606
gpt-4o,dd_33126,friend,temporal_position,present,0.02682890139785803,0.02682890139785803
gpt-4o,dd_33126,friend,temporal_position,future_or_offscreen,0.051899160321315606,0.051899160321315606
gpt-4o,dd_16120,friend,decision_role,decider,0.025462452938692145,0.025462452938692145
gpt-4o,dd_16120,friend,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_16120,friend,decision_role,third_party,0.025462452938692145,0.025462452938692145
gpt-4o,dd_16120,friend,agency_level,high,0.025462452938692145,0.025462452938692145
gpt-4o,dd_16120,friend,agency_level,medium,0.0,0.0
gpt-4o,dd_16120,friend,agency_level,low,0.025462452938692145,0.025462452938692145
gpt-4o,dd_16120,friend,temporal_position,present,0.0029915396144335462,0.0029915396144335462
gpt-4o,dd_16120,friend,temporal_position,future_or_offscreen,0.025462452938692145,0.025462452938692145
gpt-4o,dd_11553,friend,decision_role,decider,0.020876962673103017,0.16925541197341773
gpt-4o,dd_11553,friend,decision_role,primary_affected,0.10758683068922717,0.02479176917570477
gpt-4o,dd_11553,friend,decision_role,third_party,0.039401917197937175,0.17259592966785064
gpt-4o,dd_11553,friend,agency_level,high,0.020876962673103017,0.16925541197341773
gpt-4o,dd_11553,friend,agency_level,medium,0.10758683068922717,0.02479176917570477
gpt-4o,dd_11553,friend,agency_level,low,0.039401917197937175,0.17259592966785064
gpt-4o,dd_11553,friend,temporal_position,present,0.06278648274353306,0.06382467534484346
gpt-4o,dd_11553,friend,temporal_position,future_or_offscreen,0.039401917197937175,0.17259592966785064
gpt-4o,dd_17792,friend,decision_role,decider,0.025462452938692145,0.8549974004848321
gpt-4o,dd_17792,friend,decision_role,primary_affected,0.020876962673103017,0.73933663257552
gpt-4o,dd_17792,friend,decision_role,third_party,0.025462452938692145,0.8549974004848321
gpt-4o,dd_17792,friend,agency_level,high,0.025462452938692145,0.8549974004848321
gpt-4o,dd_17792,friend,agency_level,low,0.0019358159957872695,0.7715311380050462
gpt-4o,dd_17792,friend,temporal_position,present,0.0025254264871289595,0.7693105089928232
gpt-4o,dd_17792,friend,temporal_position,future_or_offscreen,0.025462452938692145,0.8549974004848321
gpt-4o,dd_20431,friend,decision_role,decider,0.0,0.0
gpt-4o,dd_20431,friend,decision_role,primary_affected,0.025462452938692145,0.025462452938692145
gpt-4o,dd_20431,friend,decision_role,third_party,0.0,0.0
gpt-4o,dd_20431,friend,agency_level,high,0.0,0.0
gpt-4o,dd_20431,friend,agency_level,medium,0.025462452938692145,0.025462452938692145
gpt-4o,dd_20431,friend,agency_level,low,0.0,0.0
gpt-4o,dd_20431,friend,temporal_position,present,0.01261414031413802,0.01261414031413802
gpt-4o,dd_20431,friend,temporal_position,future_or_offscreen,0.0,0.0
gpt-4o,dd_45919,friend,decision_role,decider,0.2477978531418394,0.05494224942366055
gpt-4o,dd_45919,friend,decision_role,primary_affected,0.12290511403430485,0.8650839733531944
gpt-4o,dd_45919,friend,decision_role,third_party,0.36902258617653305,0.13224174900863453
gpt-4o,dd_45919,friend,agency_level,high,0.2477978531418394,0.05494224942366055
gpt-4o,dd_45919,friend,agency_level,medium,0.12290511403430485,0.8650839733531944
gpt-4o,dd_45919,friend,agency_level,low,0.36902258617653305,0.13224174900863453
gpt-4o,dd_45919,friend,temporal_position,present,0.010864213969184308,0.34298002159327634
gpt-4o,dd_45919,friend,temporal_position,future_or_offscreen,0.36902258617653305,0.13224174900863453
gpt-4o,dd_25698,issue_crime_addiction,decision_role,decider,0.08244612330350523,0.05367328332852609
gpt-4o,dd_25698,issue_crime_addiction,decision_role,third_party,0.17440496517754783,0.009306060073072
gpt-4o,dd_25698,issue_crime_addiction,agency_level,high,0.03677100165481797,0.14051905322770147
gpt-4o,dd_25698,issue_crime_addiction,agency_level,medium,0.3158502487699005,0.049999999999999996
gpt-4o,dd_25698,issue_crime_addiction,agency_level,low,0.17440496517754783,0.009306060073072
gpt-4o,dd_25698,issue_crime_addiction,temporal_position,present,0.08244612330350523,0.05367328332852609
gpt-4o,dd_25698,issue_crime_addiction,temporal_position,future_or_offscreen,0.17440496517754783,0.009306060073072
gpt-4o,dd_14325,issue_crime_addiction,decision_role,decider,0.0,0.0
gpt-4o,dd_14325,issue_crime_addiction,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_14325,issue_crime_addiction,decision_role,third_party,0.0,0.0
gpt-4o,dd_14325,issue_crime_addiction,agency_level,high,0.0,0.0
gpt-4o,dd_14325,issue_crime_addiction,agency_level,medium,0.0,0.0
gpt-4o,dd_14325,issue_crime_addiction,agency_level,low,0.0,0.0
gpt-4o,dd_14325,issue_crime_addiction,temporal_position,present,0.0,0.0
gpt-4o,dd_14325,issue_crime_addiction,temporal_position,future_or_offscreen,0.0,0.0
gpt-4o,dd_42185,issue_crime_addiction,decision_role,decider,0.0,0.0
gpt-4o,dd_42185,issue_crime_addiction,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_42185,issue_crime_addiction,decision_role,third_party,0.0,0.0
gpt-4o,dd_42185,issue_crime_addiction,agency_level,high,0.0,0.0
gpt-4o,dd_42185,issue_crime_addiction,agency_level,medium,0.0,0.0
gpt-4o,dd_42185,issue_crime_addiction,agency_level,low,0.0,0.0
gpt-4o,dd_42185,issue_crime_addiction,temporal_position,present,0.0,0.0
gpt-4o,dd_42185,issue_crime_addiction,temporal_position,future_or_offscreen,0.0,0.0
gpt-4o,dd_24408,issue_crime_addiction,decision_role,decider,0.0,0.0
gpt-4o,dd_24408,issue_crime_addiction,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_24408,issue_crime_addiction,decision_role,third_party,0.0,0.0
gpt-4o,dd_24408,issue_crime_addiction,agency_level,high,0.0,0.0
gpt-4o,dd_24408,issue_crime_addiction,agency_level,medium,0.0,0.0
gpt-4o,dd_24408,issue_crime_addiction,agency_level,low,0.0,0.0
gpt-4o,dd_24408,issue_crime_addiction,temporal_position,present,0.0,0.0
gpt-4o,dd_24408,issue_crime_addiction,temporal_position,future_or_offscreen,0.0,0.0
gpt-4o,dd_23322,issue_crime_addiction,decision_role,primary_affected,0.4250177510042883,0.10803154614560004
gpt-4o,dd_23322,issue_crime_addiction,decision_role,decider,0.11898020192402896,0.22894882433334846
gpt-4o,dd_23322,issue_crime_addiction,agency_level,medium,0.4250177510042883,0.10803154614560004
gpt-4o,dd_23322,issue_crime_addiction,agency_level,high,0.11898020192402896,0.22894882433334846
gpt-4o,dd_23322,issue_crime_addiction,temporal_position,present,0.17530272792660587,0.18637554227043457
gpt-4o,dd_37404,issue_crime_addiction,decision_role,primary_affected,0.2744509046758629,0.5131491852846743
gpt-4o,dd_37404,issue_crime_addiction,decision_role,third_party,0.23645279766002797,1.0
gpt-4o,dd_37404,issue_crime_addiction,agency_level,medium,0.2744509046758629,0.5131491852846743
gpt-4o,dd_37404,issue_crime_addiction,agency_level,low,0.23645279766002797,1.0
gpt-4o,dd_37404,issue_crime_addiction,temporal_position,present,0.2744509046758629,0.5131491852846743
gpt-4o,dd_37404,issue_crime_addiction,temporal_position,future_or_offscreen,0.23645279766002797,1.0
gpt-4o,dd_37016,issue_personal_career,decision_role,decider,0.0,0.07939139176829679
gpt-4o,dd_37016,issue_personal_career,decision_role,primary_affected,0.0,0.07939139176829679
gpt-4o,dd_37016,issue_personal_career,agency_level,high,0.0,0.07939139176829679
gpt-4o,dd_37016,issue_personal_career,agency_level,medium,0.0,0.07939139176829679
gpt-4o,dd_37016,issue_personal_career,temporal_position,present,0.0,0.07939139176829679
gpt-4o,dd_5070,issue_personal_career,decision_role,decider,0.31127812445913294,0.31127812445913294
gpt-4o,dd_5070,issue_personal_career,decision_role,primary_affected,0.051899160321315606,0.051899160321315606
gpt-4o,dd_5070,issue_personal_career,decision_role,third_party,0.0,0.0
gpt-4o,dd_5070,issue_personal_career,agency_level,high,0.31127812445913294,0.31127812445913294
gpt-4o,dd_5070,issue_personal_career,agency_level,medium,0.051899160321315606,0.051899160321315606
gpt-4o,dd_5070,issue_personal_career,agency_level,low,0.0,0.0
gpt-4o,dd_5070,issue_personal_career,temporal_position,present,0.16919485510105411,0.16919485510105411
gpt-4o,dd_5070,issue_personal_career,temporal_position,future_or_offscreen,0.0,0.0
gpt-4o,dd_35542,issue_personal_career,decision_role,decider,0.008929947352235207,0.052813328252089224
gpt-4o,dd_35542,issue_personal_career,agency_level,high,0.051899160321315606,0.0
gpt-4o,dd_35542,issue_personal_career,agency_level,medium,0.057994373870041534,0.16919485510105411
gpt-4o,dd_35542,issue_personal_career,temporal_position,present,0.008929947352235207,0.052813328252089224
gpt-4o,dd_17165,issue_personal_career,decision_role,decider,0.0,0.20198180736881208
gpt-4o,dd_17165,issue_personal_career,decision_role,primary_affected,0.39581560200335836,0.2027156344416599
gpt-4o,dd_17165,issue_personal_career,decision_role,third_party,0.0,0.20198180736881208
gpt-4o,dd_17165,issue_personal_career,agency_level,high,0.0,0.20198180736881208
gpt-4o,dd_17165,issue_personal_career,agency_level,medium,0.39581560200335836,0.2027156344416599
gpt-4o,dd_17165,issue_personal_career,agency_level,low,0.0,0.20198180736881208
gpt-4o,dd_17165,issue_personal_career,temporal_position,present,0.16919485510105411,0.1281929000033643
gpt-4o,dd_17165,issue_personal_career,temporal_position,future_or_offscreen,0.0,0.20198180736881208
gpt-4o,dd_6420,issue_personal_career,decision_role,decider,0.0029574666970578127,0.32215324885156166
gpt-4o,dd_6420,issue_personal_career,decision_role,primary_affected,0.20662068964159844,0.11359932001708342
gpt-4o,dd_6420,issue_personal_career,decision_role,third_party,0.1718774148979729,0.02956235316675369
gpt-4o,dd_6420,issue_personal_career,agency_level,high,0.0029574666970578127,0.32215324885156166
gpt-4o,dd_6420,issue_personal_career,agency_level,medium,0.20662068964159844,0.11359932001708342
gpt-4o,dd_6420,issue_personal_career,agency_level,low,0.1718774148979729,0.02956235316675369
gpt-4o,dd_6420,issue_personal_career,temporal_position,present,0.03980987304203973,0.20084258888066112
gpt-4o,dd_6420,issue_personal_career,temporal_position,future_or_offscreen,0.1718774148979729,0.02956235316675369
gpt-4o,dd_5824,issue_personal_career,decision_role,decider,0.051899160321315606,0.0
gpt-4o,dd_5824,issue_personal_career,decision_role,third_party,0.12281454915819005,0.07966016201257331
gpt-4o,dd_5824,issue_personal_career,agency_level,high,0.051899160321315606,0.0
gpt-4o,dd_5824,issue_personal_career,agency_level,low,0.12281454915819005,0.07966016201257331
gpt-4o,dd_5824,issue_personal_career,temporal_position,present,0.051899160321315606,0.0
gpt-4o,dd_5824,issue_personal_career,temporal_position,future_or_offscreen,0.12281454915819005,0.07966016201257331
gpt-4o,dd_0922,issue_pregnancy,decision_role,decider,0.10803154614560004,0.3521609513007116
gpt-4o,dd_0922,issue_pregnancy,decision_role,primary_affected,0.19116495692878088,0.6358935270794991
gpt-4o,dd_0922,issue_pregnancy,decision_role,third_party,0.15571018749175908,0.6045202366846012
gpt-4o,dd_0922,issue_pregnancy,agency_level,high,0.10803154614560004,0.3521609513007116
gpt-4o,dd_0922,issue_pregnancy,agency_level,medium,0.19116495692878088,0.6358935270794991
gpt-4o,dd_0922,issue_pregnancy,agency_level,low,0.15571018749175908,0.6045202366846012
gpt-4o,dd_0922,issue_pregnancy,temporal_position,present,0.020550103163189015,0.46318864346986177
gpt-4o,dd_0922,issue_pregnancy,temporal_position,future_or_offscreen,0.15571018749175908,0.6045202366846012
gpt-4o,dd_10361,issue_pregnancy,decision_role,decider,0.2005281857221206,0.030209982995274262
gpt-4o,dd_10361,issue_pregnancy,decision_role,primary_affected,0.014378460478078543,0.19203974221248302
gpt-4o,dd_10361,issue_pregnancy,decision_role,third_party,0.1793368024746881,0.27332827987500946
gpt-4o,dd_10361,issue_pregnancy,agency_level,high,0.2005281857221206,0.030209982995274262
gpt-4o,dd_10361,issue_pregnancy,agency_level,medium,0.014378460478078543,0.19203974221248302
gpt-4o,dd_10361,issue_pregnancy,agency_level,low,0.1793368024746881,0.27332827987500946
gpt-4o,dd_10361,issue_pregnancy,temporal_position,present,0.042358229086230124,0.02759726041731331
gpt-4o,dd_10361,issue_pregnancy,temporal_position,future_or_offscreen,0.1793368024746881,0.27332827987500946
gpt-4o,dd_23530,issue_pregnancy,decision_role,primary_affected,0.12985828105418354,0.4705127573140748
gpt-4o,dd_23530,issue_pregnancy,decision_role,decider,0.33688169044090394,0.1211278684386753
gpt-4o,dd_23530,issue_pregnancy,decision_role,third_party,0.19001345298901254,0.11820931247425735
gpt-4o,dd_23530,issue_pregnancy,agency_level,high,0.12985828105418354,0.4705127573140748
gpt-4o,dd_23530,issue_pregnancy,agency_level,medium,0.33688169044090394,0.1211278684386753
gpt-4o,dd_23530,issue_pregnancy,agency_level,low,0.19001345298901254,0.11820931247425735
gpt-4o,dd_23530,issue_pregnancy,temporal_position,present,0.08610248114561124,0.1765203847436556
gpt-4o,dd_23530,issue_pregnancy,temporal_position,future_or_offscreen,0.19001345298901254,0.11820931247425735
gpt-4o,dd_33409,issue_pregnancy,decision_role,decider,0.09782291705259458,0.17988683246964784
gpt-4o,dd_33409,issue_pregnancy,decision_role,primary_affected,0.2728056020191096,1.0
gpt-4o,dd_33409,issue_pregnancy,decision_role,third_party,0.2998931578716703,0.09338343733773986
gpt-4o,dd_33409,issue_pregnancy,agency_level,high,0.09782291705259458,0.17988683246964784
gpt-4o,dd_33409,issue_pregnancy,agency_level,low,0.12420394359268218,0.3732573269432721
gpt-4o,dd_33409,issue_pregnancy,temporal_position,present,0.04413163539186941,0.4409394472570013
gpt-4o,dd_33409,issue_pregnancy,temporal_position,future_or_offscreen,0.2998931578716703,0.09338343733773986
gpt-4o,dd_10450,issue_pregnancy,decision_role,decider,0.07939139176829679,0.07939139176829679
gpt-4o,dd_10450,issue_pregnancy,decision_role,third_party,0.29176015103140507,0.29176015103140507
gpt-4o,dd_10450,issue_pregnancy,agency_level,high,0.07939139176829679,0.07939139176829679
gpt-4o,dd_10450,issue_pregnancy,agency_level,low,0.29176015103140507,0.29176015103140507
gpt-4o,dd_10450,issue_pregnancy,temporal_position,present,0.07939139176829679,0.07939139176829679
gpt-4o,dd_10450,issue_pregnancy,temporal_position,future_or_offscreen,0.29176015103140507,0.29176015103140507
gpt-4o,dd_29184,issue_pregnancy,decision_role,primary_affected,0.44105003490320754,0.37151509594994164
gpt-4o,dd_29184,issue_pregnancy,decision_role,decider,0.324217781136895,0.2664176696077348
gpt-4o,dd_29184,issue_pregnancy,decision_role,third_party,0.15961271649597158,0.10119649812160676
gpt-4o,dd_29184,issue_pregnancy,agency_level,medium,0.44105003490320754,0.37151509594994164
gpt-4o,dd_29184,issue_pregnancy,agency_level,high,0.324217781136895,0.2664176696077348
gpt-4o,dd_29184,issue_pregnancy,agency_level,low,0.15961271649597158,0.10119649812160676
gpt-4o,dd_29184,issue_pregnancy,temporal_position,present,0.3789793687911428,0.3154712008644606
gpt-4o,dd_29184,issue_pregnancy,temporal_position,future_or_offscreen,0.15961271649597158,0.10119649812160676
gpt-4o,dd_24541,issue_self_image_social,decision_role,decider,0.7582766571931675,0.7582766571931675
gpt-4o,dd_24541,issue_self_image_social,decision_role,primary_affected,0.7582766571931675,0.7582766571931675
gpt-4o,dd_24541,issue_self_image_social,decision_role,third_party,0.49342260576014463,0.49342260576014463
gpt-4o,dd_24541,issue_self_image_social,agency_level,high,0.7582766571931675,0.7582766571931675
gpt-4o,dd_24541,issue_self_image_social,agency_level,medium,0.7582766571931675,0.7582766571931675
gpt-4o,dd_24541,issue_self_image_social,agency_level,low,0.49342260576014463,0.49342260576014463
gpt-4o,dd_24541,issue_self_image_social,temporal_position,present,0.7582766571931675,0.7582766571931675
gpt-4o,dd_24541,issue_self_image_social,temporal_position,future_or_offscreen,0.49342260576014463,0.49342260576014463
gpt-4o,dd_14557,issue_self_image_social,decision_role,decider,0.0,0.0
gpt-4o,dd_14557,issue_self_image_social,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_14557,issue_self_image_social,decision_role,third_party,0.0,0.0
gpt-4o,dd_14557,issue_self_image_social,agency_level,high,0.0,0.0
gpt-4o,dd_14557,issue_self_image_social,agency_level,medium,0.0,0.0
gpt-4o,dd_14557,issue_self_image_social,agency_level,low,0.0,0.0
gpt-4o,dd_14557,issue_self_image_social,temporal_position,present,0.0,0.0
gpt-4o,dd_14557,issue_self_image_social,temporal_position,future_or_offscreen,0.0,0.0
gpt-4o,dd_24405,issue_self_image_social,decision_role,decider,0.051899160321315606,0.051899160321315606
gpt-4o,dd_24405,issue_self_image_social,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_24405,issue_self_image_social,decision_role,third_party,0.07939139176829679,0.07939139176829679
gpt-4o,dd_24405,issue_self_image_social,agency_level,high,0.051899160321315606,0.051899160321315606
gpt-4o,dd_24405,issue_self_image_social,agency_level,medium,0.0,0.0
gpt-4o,dd_24405,issue_self_image_social,agency_level,low,0.07939139176829679,0.07939139176829679
gpt-4o,dd_24405,issue_self_image_social,temporal_position,present,0.025462452938692145,0.025462452938692145
gpt-4o,dd_24405,issue_self_image_social,temporal_position,future_or_offscreen,0.07939139176829679,0.07939139176829679
gpt-4o,dd_28341,issue_self_image_social,decision_role,decider,0.0,0.0
gpt-4o,dd_28341,issue_self_image_social,decision_role,primary_affected,0.0,0.0
gpt-4o,dd_28341,issue_self_image_social,decision_role,third_party,0.025462452938692145,0.025462452938692145
gpt-4o,dd_28341,issue_self_image_social,agency_level,high,0.0,0.0
gpt-4o,dd_28341,issue_self_image_social,agency_level,medium,0.0,0.0
gpt-4o,dd_28341,issue_self_image_social,agency_level,low,0.025462452938692145,0.025462452938692145
gpt-4o,dd_28341,issue_self_image_social,temporal_position,present,0.0,0.0
gpt-4o,dd_28341,issue_self_image_social,temporal_position,future_or_offscreen,0.025462452938692145,0.025462452938692145
gpt-4o,dd_39199,issue_self_image_social,decision_role,decider,0.0,0.020876962673103017
gpt-4o,dd_39199,issue_self_image_social,decision_role,primary_affected,0.0,0.020876962673103017
gpt-4o,dd_39199,issue_self_image_social,decision_role,third_party,0.0,0.020876962673103017
gpt-4o,dd_39199,issue_self_image_social,agency_level,high,0.0,0.020876962673103017
gpt-4o,dd_39199,issue_self_image_social,agency_level,medium,0.0,0.020876962673103017
gpt-4o,dd_39199,issue_self_image_social,agency_level,low,0.0,0.020876962673103017
gpt-4o,dd_39199,issue_self_image_social,temporal_position,present,0.0,0.020876962673103017
gpt-4o,dd_39199,issue_self_image_social,temporal_position,future_or_offscreen,0.0,0.020876962673103017
gpt-4o,dd_27271,issue_self_image_social,decision_role,decider,0.14013685902420708,0.28218216590375034
gpt-4o,dd_27271,issue_self_image_social,decision_role,primary_affected,0.007602065818823928,0.3842743649020711
