model,scaffold,arm,third_seat,item_id,sample_idx,gold_type,region,gold_verdict,role_id,role_stake,group_verdict,synthesis_verdict,r0_verdict,r1_verdict,r2_verdict,r0_is_nash,r2_is_nash,r0_correct,r2_correct,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,group_plan_payoff,best_nash_payoff,maximin_payoff,type_named_in_prompt,type_named_rounds,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,314,0,HARMONY,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,318
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,314,0,HARMONY,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,392
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,315,0,HARMONY,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,527
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,315,0,HARMONY,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,325
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,315,0,HARMONY,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,373
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,316,0,HARMONY,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,394
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,316,0,HARMONY,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,396
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,316,0,HARMONY,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,366
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,321,0,HARMONY,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1,stop,0,407
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,321,0,HARMONY,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r1,stop,0,425
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,321,0,HARMONY,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r1|r2,stop,0,337
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,322,0,ASSURANCE,value,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,422
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,322,0,ASSURANCE,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,351
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,322,0,ASSURANCE,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,346
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,323,0,ASSURANCE,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,478
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,323,0,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,398
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,323,0,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,298
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,324,0,ASSURANCE,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,478
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,324,0,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,412
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,324,0,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,314
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,325,0,HARMONY,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,452
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,325,0,HARMONY,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,333
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,325,0,HARMONY,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,394
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,326,0,HARMONY,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,430
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,326,0,HARMONY,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,395
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,326,0,HARMONY,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,391
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,331,0,HARMONY,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,532
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,331,0,HARMONY,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,410
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,331,0,HARMONY,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,456
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,332,0,ASSURANCE,value,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,353
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,332,0,ASSURANCE,value,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,428
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,332,0,ASSURANCE,value,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,435
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,333,0,ASSURANCE,value,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,418
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,333,0,ASSURANCE,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,365
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,333,0,ASSURANCE,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,425
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,334,0,ASSURANCE,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,314
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,334,0,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,344
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,334,0,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,402
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,335,0,HARMONY,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,387
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,335,0,HARMONY,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,381
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,335,0,HARMONY,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,336
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,336,0,HARMONY,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,462
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,336,0,HARMONY,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,408
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,336,0,HARMONY,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,388
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,341,0,HARMONY,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,472
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,341,0,HARMONY,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,365
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,341,0,HARMONY,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,398
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,342,0,ASSURANCE,value,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,358
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,342,0,ASSURANCE,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,399
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,342,0,ASSURANCE,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,284
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,343,0,ASSURANCE,value,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,419
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,343,0,ASSURANCE,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,472
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,343,0,ASSURANCE,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,409
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,344,0,ASSURANCE,value,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,389
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,344,0,ASSURANCE,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,411
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,344,0,ASSURANCE,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,397
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,345,0,HARMONY,neutral,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,526
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,345,0,HARMONY,neutral,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,387
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,345,0,HARMONY,neutral,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,369
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,346,0,HARMONY,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,500
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,346,0,HARMONY,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,455
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,346,0,HARMONY,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,343
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,351,0,HARMONY,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,414
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,351,0,HARMONY,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,415
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,351,0,HARMONY,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,471
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,352,0,HARMONY,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,401
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,352,0,HARMONY,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,469
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,352,0,HARMONY,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,411
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,353,0,HARMONY,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,396
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,353,0,HARMONY,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r3_label,stop,0,406
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,353,0,HARMONY,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,303
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,354,0,HARMONY,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,439
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,354,0,HARMONY,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,447
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,354,0,HARMONY,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,304
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,355,0,HARMONY,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,345
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,355,0,HARMONY,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r2,stop,0,395
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,355,0,HARMONY,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r2,stop,0,370
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,356,0,HARMONY,neutral,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1,stop,0,414
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,356,0,HARMONY,neutral,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r1,stop,0,365
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,356,0,HARMONY,neutral,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,1,r1|r2|r3_label,stop,0,378
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,361,0,HARMONY,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,431
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,361,0,HARMONY,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,384
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,361,0,HARMONY,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,412
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,362,0,HARMONY,neutral,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,380
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,362,0,HARMONY,neutral,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,464
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,362,0,HARMONY,neutral,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,396
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,363,0,HARMONY,neutral,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,375
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,363,0,HARMONY,neutral,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,369
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,363,0,HARMONY,neutral,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,3,0,,stop,0,414
