model,scaffold,arm,item_id,sample_idx,masked,gold_type,region,gold_verdict,verdict,correct,noncommittal,is_nash,nash_verdicts,row_perm,col_perm,row_name,col_name,row_best_verdict,col_best_verdict,finish_reason,truncated,output_len,prompt_tokens,completion_tokens
grok-4-1-fast-reasoning,tmg_solo,full,422,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_11,0,0,0,,01,10,Taylor,Noor,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,422,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_22,0,0,0,,10,01,Finley,Wren,PLAN_12,PLAN_22,stop,0,487,449,167
grok-4-1-fast-reasoning,tmg_solo,full,423,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_11,0,0,0,,01,10,Oakley,Quinn,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,423,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_11,0,0,0,,01,10,Morgan,Finley,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,423,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_22,0,0,0,,10,01,Quinn,Jordan,PLAN_12,PLAN_22,stop,0,429,449,148
grok-4-1-fast-reasoning,tmg_solo,full,424,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_21,0,0,0,,10,10,Emerson,Lennox,PLAN_11,PLAN_21,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,424,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_11,0,0,0,,01,10,Morgan,Finley,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,424,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_21,0,0,0,,10,10,Rowan,Sage,PLAN_11,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,425,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,10,Parker,Noor,PLAN_11,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,425,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Lennox,Morgan,PLAN_22,PLAN_12,stop,0,16,451,7
grok-4-1-fast-reasoning,tmg_solo,full,425,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Noor,Oakley,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,426,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,10,Rowan,Lennox,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,426,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Emerson,Sage,PLAN_22,PLAN_12,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,426,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,10,Emerson,Rowan,PLAN_21,PLAN_11,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,431,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,10,Kendall,Jordan,PLAN_21,PLAN_11,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,431,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Greer,Parker,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,431,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Oakley,Parker,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,432,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_12,0,0,0,,01,10,Oakley,Parker,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,432,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_12,0,0,0,,01,10,Jordan,Finley,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,432,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_22,0,0,0,,10,10,Greer,Harper,PLAN_11,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,433,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,01,Rowan,Oakley,PLAN_12,PLAN_22,stop,0,23,449,8
grok-4-1-fast-reasoning,tmg_solo,full,433,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,10,Parker,Lennox,PLAN_11,PLAN_21,stop,0,560,449,152
grok-4-1-fast-reasoning,tmg_solo,full,433,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,01,Greer,Rowan,PLAN_12,PLAN_22,stop,0,23,449,8
grok-4-1-fast-reasoning,tmg_solo,full,434,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,10,Kendall,Emerson,PLAN_11,PLAN_21,stop,0,355,450,97
grok-4-1-fast-reasoning,tmg_solo,full,434,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,10,Finley,Wren,PLAN_21,PLAN_11,stop,0,23,449,8
grok-4-1-fast-reasoning,tmg_solo,full,434,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,10,Harper,Taylor,PLAN_11,PLAN_21,stop,0,23,449,8
grok-4-1-fast-reasoning,tmg_solo,full,435,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Greer,Morgan,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,435,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,10,Sage,Harper,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,435,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Rowan,Parker,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,436,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,10,Rowan,Greer,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,436,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Rowan,Finley,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,436,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Lennox,Emerson,PLAN_22,PLAN_12,stop,0,16,451,7
grok-4-1-fast-reasoning,tmg_solo,full,441,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Kendall,Finley,PLAN_22,PLAN_12,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,441,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,10,Taylor,Oakley,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,441,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Oakley,Emerson,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,442,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_12,0,0,0,,01,10,Morgan,Noor,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,442,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_22,0,0,0,,10,10,Parker,Rowan,PLAN_11,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,442,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,PLAN_11,0,0,0,,01,01,Wren,Kendall,PLAN_22,PLAN_12,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,443,0,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,10,Oakley,Wren,PLAN_21,PLAN_11,stop,0,23,449,8
grok-4-1-fast-reasoning,tmg_solo,full,443,1,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,01,Quinn,Kendall,PLAN_22,PLAN_12,stop,0,23,449,8
grok-4-1-fast-reasoning,tmg_solo,full,443,2,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,01,Noor,Rowan,PLAN_22,PLAN_12,stop,0,23,449,8
grok-4-1-fast-reasoning,tmg_solo,full,444,0,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,01,Lennox,Harper,PLAN_12,PLAN_22,stop,0,23,451,8
grok-4-1-fast-reasoning,tmg_solo,full,444,1,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,10,01,Morgan,Kendall,PLAN_12,PLAN_22,stop,0,23,449,8
grok-4-1-fast-reasoning,tmg_solo,full,444,2,0,CYCLIC_NO_IDEAL,cannot_assist,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,1,0,,,01,01,Morgan,Taylor,PLAN_22,PLAN_12,stop,0,23,449,8
grok-4-1-fast-reasoning,tmg_solo,full,445,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Rowan,Quinn,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,445,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Noor,Kendall,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,445,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,10,Finley,Rowan,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,446,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,NO_UNIQUE_PLAN,0,0,,PLAN_21,01,10,Noor,Morgan,PLAN_21,PLAN_11,stop,0,23,449,8
grok-4-1-fast-reasoning,tmg_solo,full,446,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Harper,Noor,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,446,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Oakley,Sage,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,451,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Taylor,Oakley,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,451,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Rowan,Sage,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,451,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,10,Emerson,Wren,PLAN_11,PLAN_21,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,452,0,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,PLAN_21,0,0,1,PLAN_21,01,01,Oakley,Finley,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,452,1,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,PLAN_11,0,0,1,PLAN_11,10,01,Finley,Wren,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,452,2,0,ZERO_SUM,cannot_assist,NO_UNIQUE_PLAN,PLAN_11,0,0,1,PLAN_11,10,01,Sage,Jordan,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,453,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,10,Harper,Noor,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,453,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,01,Morgan,Lennox,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,453,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,10,Wren,Morgan,PLAN_11,PLAN_21,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,454,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,10,Finley,Sage,PLAN_11,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,454,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,01,Morgan,Kendall,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,454,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,01,Lennox,Emerson,PLAN_22,PLAN_12,stop,0,545,451,182
grok-4-1-fast-reasoning,tmg_solo,full,455,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,10,Wren,Lennox,PLAN_21,PLAN_11,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,455,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,10,Rowan,Emerson,PLAN_11,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,455,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Finley,Jordan,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,456,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Finley,Oakley,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,456,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Noor,Morgan,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,456,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,10,Noor,Morgan,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,461,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,10,Harper,Wren,PLAN_11,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,461,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Emerson,Greer,PLAN_12,PLAN_22,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,461,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Finley,Oakley,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,462,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,10,Quinn,Taylor,PLAN_11,PLAN_21,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,462,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,10,Parker,Morgan,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,462,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,10,Harper,Emerson,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,463,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,01,Rowan,Harper,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,463,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,01,Finley,Harper,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,463,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,01,Sage,Kendall,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,464,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,01,Kendall,Noor,PLAN_12,PLAN_22,stop,0,16,450,7
grok-4-1-fast-reasoning,tmg_solo,full,464,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,10,Rowan,Morgan,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,464,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,01,Oakley,Wren,PLAN_12,PLAN_22,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,465,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Lennox,Wren,PLAN_12,PLAN_22,stop,0,16,451,7
grok-4-1-fast-reasoning,tmg_solo,full,465,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Quinn,Noor,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,465,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,0,1,PLAN_21,01,10,Morgan,Taylor,PLAN_21,PLAN_11,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,466,0,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,0,1,PLAN_22,01,01,Rowan,Morgan,PLAN_22,PLAN_12,stop,0,16,449,7
grok-4-1-fast-reasoning,tmg_solo,full,466,1,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,0,1,PLAN_11,10,10,Emerson,Finley,PLAN_11,PLAN_21,stop,0,525,450,190
grok-4-1-fast-reasoning,tmg_solo,full,466,2,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,0,1,PLAN_12,10,01,Sage,Greer,PLAN_12,PLAN_22,stop,0,16,449,7
