scenario_id,perspective_id,sample_idx,gen_model,round,decision,decision_confidence,rationale
research_volunteer,researcher,6,gpt-4o,round1,PAUSE_THEN_REASSESS,0.9,The response recommends pausing participation to reassess capacity and explore safeguards.
research_volunteer,researcher,7,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The response emphasizes pausing to reassess capacity before proceeding with participation.
research_volunteer,researcher,7,gpt-4o,round1,WITHDRAW,1.0,The researcher concludes that withdrawing respects the participant's dignity and ethical research standards.
research_volunteer,researcher,8,gpt-4o,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response emphasizes ongoing capacity assessments and adapting participation based on Mr. Trent's condition.
research_volunteer,researcher,9,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The researcher plans to pause participation and assess capacity at the next visit.
research_volunteer,researcher,8,gpt-5.4-nano,round1,PAUSE_PLUS_IRB_OR_SURROGATE,0.9,The response emphasizes pausing procedures and seeking IRB guidance for capacity reassessment.
research_volunteer,researcher,9,gpt-4o,round1,WITHDRAW,1.0,"The researcher decides to withdraw Harriet, prioritizing ethical considerations over data retention."
research_volunteer,participant_lucid_moment,0,gpt-4o,round1,PAUSE_THEN_REASSESS,0.9,The response advocates for a formal reassessment of capacity before continuing participation.
research_volunteer,participant_lucid_moment,0,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The response recommends pausing participation and reassessing capacity at the next visit.
research_volunteer,participant_lucid_moment,2,gpt-5.4-nano,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response emphasizes assessing capacity before deciding on continued participation.
research_volunteer,participant_lucid_moment,2,gpt-4o,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response emphasizes ongoing participation with monitoring of capacity and well-being.
research_volunteer,participant_lucid_moment,1,gpt-4o,round1,WITHDRAW,1.0,Eleanor clearly states her preference to withdraw from the study due to concerns about her capacity to consent.
research_volunteer,participant_lucid_moment,1,gpt-5.4-nano,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response emphasizes assessing capacity and continuing only if valid consent is confirmed.
research_volunteer,participant_lucid_moment,3,gpt-5.4-nano,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response advocates for reassessing capacity and continuing only if meaningful consent is demonstrated.
research_volunteer,participant_lucid_moment,4,gpt-4o,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response advocates for ongoing participation with regular capacity assessments and safeguards.
research_volunteer,participant_lucid_moment,3,gpt-4o,round1,WITHDRAW,1.0,"The participant clearly chooses to withdraw from the study, prioritizing dignity and autonomy."
research_volunteer,participant_lucid_moment,4,gpt-5.4-nano,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response emphasizes assessing capacity at the next visit before deciding on participation.
research_volunteer,participant_lucid_moment,5,gpt-5.4-nano,round1,PAUSE_PLUS_IRB_OR_SURROGATE,0.9,The response emphasizes pausing for a formal capacity assessment and involving appropriate oversight.
research_volunteer,participant_lucid_moment,5,gpt-4o,round1,WITHDRAW,1.0,"The response clearly states a decision to withdraw from the study, prioritizing dignity and ethical considerations."
research_volunteer,participant_lucid_moment,6,gpt-4o,round1,PAUSE_THEN_REASSESS,0.9,The response advocates for ongoing participation with safeguards to reassess capacity regularly.
research_volunteer,participant_lucid_moment,6,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The response emphasizes pausing participation to reassess capacity at the next visit.
research_volunteer,participant_lucid_moment,7,gpt-5.4-nano,round1,PAUSE_PLUS_IRB_OR_SURROGATE,0.9,"The response emphasizes urgent reassessment of capacity and consent, involving ethical oversight."
research_volunteer,participant_lucid_moment,9,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The response emphasizes pausing participation to assess decision-making capacity before proceeding.
research_volunteer,participant_lucid_moment,8,gpt-4o,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response advocates for ongoing participation with capacity assessments at each visit.
research_volunteer,participant_lucid_moment,7,gpt-4o,round1,CONTINUE_AS_IS,0.9,"The participant expresses a desire to continue despite capacity concerns, valuing their contribution to the study."
research_volunteer,participant_lucid_moment,8,gpt-5.4-nano,round1,PAUSE_PLUS_IRB_OR_SURROGATE,0.9,The response emphasizes pausing procedures and reassessing capacity with appropriate authorization.
research_volunteer,participant_lucid_moment,9,gpt-4o,round1,CONTINUE_AS_IS,0.9,The response advocates for continuing participation based on past consent and current desire to contribute.
research_volunteer,future_patient_with_condition,1,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The response recommends pausing participation to assess capacity before proceeding.
research_volunteer,future_patient_with_condition,0,gpt-5.4-nano,round1,PAUSE_PLUS_IRB_OR_SURROGATE,0.9,The response emphasizes pausing participation and reassessing capacity with ethics oversight.
research_volunteer,future_patient_with_condition,0,gpt-4o,round1,CONTINUE_AS_IS,0.7,"The response advocates for continued participation with stronger safeguards, aligning with the original consent."
research_volunteer,future_patient_with_condition,2,gpt-4o,round1,PAUSE_THEN_REASSESS,0.8,The response suggests continuing with safeguards and reassessing capacity at each visit.
research_volunteer,future_patient_with_condition,2,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The response advocates pausing consent-dependent procedures and reassessing capacity at the next visit.
research_volunteer,future_patient_with_condition,3,gpt-5.4-nano,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response emphasizes assessing capacity and continuing only if meaningful consent is demonstrated.
research_volunteer,future_patient_with_condition,1,gpt-4o,round1,WITHDRAW,1.0,The response clearly advocates for withdrawing the participant to prioritize ethical integrity and respect for autonomy.
research_volunteer,future_patient_with_condition,3,gpt-4o,round1,WITHDRAW,1.0,The response clearly advocates for withdrawing the participant to prioritize dignity and valid consent.
research_volunteer,future_patient_with_condition,4,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The response advocates for pausing participation to reassess capacity at the next visit.
research_volunteer,future_patient_with_condition,4,gpt-4o,round1,PAUSE_THEN_REASSESS,0.8,"Mara supports a pause for reassessment before considering withdrawal, aligning with ethical integrity."
research_volunteer,future_patient_with_condition,5,gpt-5.4-nano,round1,PAUSE_PLUS_IRB_OR_SURROGATE,0.9,The response emphasizes pausing participation and involving the IRB for capacity assessment and surrogate decision-making.
research_volunteer,future_patient_with_condition,6,gpt-4o,round1,PAUSE_THEN_REASSESS,0.8,The response advocates for ongoing assessment of capacity before deciding on continued participation.
research_volunteer,future_patient_with_condition,5,gpt-4o,round1,WITHDRAW,1.0,The response clearly advocates for withdrawing the participant to protect their dignity and well-being.
research_volunteer,future_patient_with_condition,7,gpt-5.4-nano,round1,PAUSE_PLUS_IRB_OR_SURROGATE,0.9,The response emphasizes pausing participation and involving IRB for capacity assessment.
research_volunteer,future_patient_with_condition,6,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The response recommends pausing participation to assess capacity and seek renewed consent.
research_volunteer,future_patient_with_condition,7,gpt-4o,round1,PAUSE_THEN_REASSESS,0.9,The response advocates for a temporary pause to assess capacity and adapt participation.
research_volunteer,future_patient_with_condition,8,gpt-4o,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.8,"The response advocates for ongoing participation with safeguards, emphasizing capacity assessment and monitoring."
research_volunteer,future_patient_with_condition,9,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The response recommends pausing participation to assess capacity before deciding on continued consent.
research_volunteer,future_patient_with_condition,8,gpt-5.4-nano,round1,PAUSE_THEN_REASSESS,0.9,The response advocates pausing procedures and reassessing capacity at the next visit.
research_volunteer,future_patient_with_condition,9,gpt-4o,round1,ASSESS_THEN_DECIDE_BY_CAPACITY,0.9,The response advocates for periodic reassessments of capacity to determine continued participation.
hospital_allocation,administrator,0,gpt-4o,round2,TREAT_A,1.0,The response clearly recommends allocating the treatment to Patient A based on higher recovery odds and immediate family impact.
hospital_allocation,administrator,2,gpt-4o,round2,TREAT_A,1.0,The response clearly recommends administering the treatment to Patient A.
hospital_allocation,administrator,3,gpt-4o,round2,TREAT_A,1.0,The response clearly recommends allocating the treatment to Patient A.
hospital_allocation,administrator,3,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on higher recovery odds.
hospital_allocation,administrator,1,gpt-4o,round2,TREAT_A,1.0,The response clearly recommends allocating the treatment to Patient A.
hospital_allocation,administrator,0,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on higher recovery probability.
hospital_allocation,administrator,1,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on immediate clinical benefit.
hospital_allocation,administrator,2,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends allocating the dose to Patient A based on higher survival odds.
hospital_allocation,administrator,4,gpt-4o,round2,TREAT_A,1.0,The response clearly recommends allocating the treatment to Patient A based on higher odds of recovery and immediate impact.
hospital_allocation,administrator,5,gpt-4o,round2,TREAT_A,1.0,"The response clearly recommends allocating the treatment to Patient A, prioritizing immediate family needs."
hospital_allocation,administrator,5,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on better recovery odds.
hospital_allocation,administrator,6,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on survival probabilities.
hospital_allocation,administrator,4,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends allocating the treatment to Patient A based on higher survival probability.
hospital_allocation,administrator,6,gpt-4o,round2,TREAT_A,1.0,"The response clearly recommends administering the treatment to Patient A, emphasizing her role as a mother."
hospital_allocation,administrator,7,gpt-4o,round2,TREAT_A,1.0,"The response clearly recommends allocating the treatment to Patient A, prioritizing immediate family needs."
hospital_allocation,administrator,7,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends allocating the dose to Patient A based on higher recovery probability.
hospital_allocation,administrator,9,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on higher recovery odds.
hospital_allocation,patient_a,1,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on better recovery odds.
hospital_allocation,administrator,8,gpt-4o,round2,TREAT_A,1.0,"The response clearly recommends allocating the treatment to Patient A, emphasizing her immediate family impact."
hospital_allocation,administrator,9,gpt-4o,round2,TREAT_A,1.0,"The response clearly recommends allocating the treatment to Patient A, Maria."
hospital_allocation,administrator,8,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends allocating the dose to Patient A based on higher recovery probability.
hospital_allocation,patient_a,0,gpt-4o,round2,TREAT_A,1.0,The response clearly advocates for allocating the treatment to Patient A.
hospital_allocation,patient_a,0,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on higher recovery odds.
hospital_allocation,patient_a,1,gpt-4o,round2,TREAT_A,1.0,The response clearly advocates for Patient A to receive the treatment.
hospital_allocation,patient_a,2,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on higher recovery probabilities.
hospital_allocation,patient_a,3,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly advocates for giving the treatment to Patient A based on higher recovery probability.
hospital_allocation,patient_a,3,gpt-4o,round2,TREAT_A,1.0,The response clearly advocates for allocating the treatment to Patient A.
hospital_allocation,patient_a,2,gpt-4o,round2,TREAT_B,1.0,The response clearly recommends the treatment go to Patient B.
hospital_allocation,patient_a,5,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on higher recovery odds.
hospital_allocation,patient_a,4,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends allocating the dose to Patient A based on higher recovery odds.
hospital_allocation,patient_a,4,gpt-4o,round2,TREAT_A,0.9,The response clearly advocates for Patient A receiving the treatment due to higher recovery odds and immediate family impact.
hospital_allocation,patient_a,6,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly advocates for allocating the dose to Patient A based on higher survival probability.
hospital_allocation,patient_a,5,gpt-4o,round2,TREAT_A,1.0,"The response clearly advocates for Patient A, emphasizing the importance of her role as a mother."
hospital_allocation,patient_a,7,gpt-4o,round2,TREAT_A,1.0,The response clearly advocates for Patient A receiving the treatment.
hospital_allocation,patient_a,6,gpt-4o,round2,TREAT_A,0.9,The response strongly advocates for Patient A due to her children's immediate needs and her higher chance of recovery.
hospital_allocation,patient_a,8,gpt-4o,round2,TREAT_A,1.0,The response clearly advocates for Patient A receiving the treatment based on immediate family needs.
hospital_allocation,patient_a,9,gpt-5.4-nano,round2,TRUNCATED,1.0,Empty output
hospital_allocation,patient_a_eldest_child,0,gpt-4o,round2,TREAT_A,1.0,"The response clearly advocates for administering the treatment to Patient A, emphasizing her higher chance of survival and familial importance."
hospital_allocation,patient_a,7,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on higher recovery odds.
hospital_allocation,patient_a,8,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on measurable outcomes.
hospital_allocation,patient_a,9,gpt-4o,round2,TREAT_A,1.0,The response clearly advocates for Patient A to receive the treatment based on her children's needs.
hospital_allocation,patient_a_eldest_child,1,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly advocates for giving the dose to Patient A based on higher recovery probability.
hospital_allocation,patient_a_eldest_child,0,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly advocates for giving the dose to Patient A based on better survival odds.
hospital_allocation,patient_a_eldest_child,2,gpt-4o,round2,TREAT_A,1.0,The response clearly recommends giving the treatment to Patient A.
hospital_allocation,patient_a_eldest_child,1,gpt-4o,round2,TREAT_A,1.0,"Maya clearly advocates for her mom, Patient A, to receive the treatment due to her higher chance of recovery."
hospital_allocation,patient_a_eldest_child,2,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on higher recovery odds.
hospital_allocation,patient_a_eldest_child,3,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A based on higher recovery probability.
hospital_allocation,patient_a_eldest_child,3,gpt-4o,round2,TREAT_A,1.0,The response clearly advocates for allocating the treatment to Patient A.
hospital_allocation,patient_a_eldest_child,4,gpt-4o,round2,TREAT_A,1.0,The response clearly advocates for allocating the treatment to Patient A.
hospital_allocation,patient_a_eldest_child,5,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly recommends giving the dose to Patient A for better recovery odds.
hospital_allocation,patient_a_eldest_child,4,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly advocates for allocating the dose to Patient A based on better immediate odds.
hospital_allocation,patient_a_eldest_child,7,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly advocates for allocating the dose to Patient A based on higher recovery odds.
hospital_allocation,patient_a_eldest_child,5,gpt-4o,round2,TREAT_A,1.0,The response clearly advocates for allocating the treatment to Patient A.
hospital_allocation,patient_a_eldest_child,6,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly advocates for allocating the dose to Patient A for the best measurable outcome.
hospital_allocation,patient_a_eldest_child,6,gpt-4o,round2,TREAT_A,1.0,"The response clearly advocates for Patient A, emphasizing the importance of family and the higher chance of recovery."
hospital_allocation,patient_a_eldest_child,8,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly advocates for giving the dose to Patient A based on better immediate odds.
hospital_allocation,patient_a_eldest_child,9,gpt-5.4-nano,round2,TREAT_A,1.0,The response clearly advocates for giving the dose to Patient A based on better recovery odds.
hospital_allocation,patient_a_eldest_child,7,gpt-4o,round2,TREAT_A,1.0,The response clearly advocates for allocating the treatment to Patient A.
hospital_allocation,patient_a_eldest_child,8,gpt-4o,round2,TREAT_A,0.9,The response clearly advocates for Patient A receiving the treatment based on familial needs and better recovery odds.
pharma_whistleblower,data_scientist,0,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, with external action if internal efforts fail."
pharma_whistleblower,data_scientist,0,gpt-4o,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal action first, then external reporting if necessary."
hospital_allocation,patient_a_eldest_child,9,gpt-4o,round2,TREAT_A,1.0,The response clearly advocates for Patient A to receive the treatment.
pharma_whistleblower,data_scientist,1,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, with a clear path to external reporting if necessary."
pharma_whistleblower,data_scientist,1,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The data scientist decides to report the omitted data directly to regulatory authorities.
pharma_whistleblower,data_scientist,2,gpt-4o,round2,INTERNAL_THEN_EXTERNAL,1.0,"The response clearly advocates for internal reporting first, with escalation to external regulators if necessary."
pharma_whistleblower,data_scientist,3,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reporting first, with a clear plan to escalate externally if necessary."
pharma_whistleblower,data_scientist,4,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, with external escalation if internal channels fail."
pharma_whistleblower,data_scientist,5,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, followed by external reporting if internal efforts fail."
pharma_whistleblower,data_scientist,3,gpt-4o,round2,INTERNAL_THEN_EXTERNAL,0.9,"The data scientist plans to report internally first, then escalate externally if necessary."
pharma_whistleblower,data_scientist,2,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,The response advocates for internal escalation followed by external reporting if internal actions are insufficient.
pharma_whistleblower,data_scientist,4,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omitted data directly to external regulators.
pharma_whistleblower,data_scientist,6,gpt-4o,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal confrontation first, then external reporting if necessary."
pharma_whistleblower,data_scientist,6,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reporting first, escalating externally only if internal channels fail."
pharma_whistleblower,data_scientist,5,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omitted data directly to external regulators.
pharma_whistleblower,data_scientist,7,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external reporting if necessary."
pharma_whistleblower,data_scientist,7,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omitted data directly to external regulators.
pharma_whistleblower,data_scientist,9,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, followed by external reporting if internal actions fail."
pharma_whistleblower,data_scientist,8,gpt-4o,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response recommends internal reporting first, with escalation to external regulators if necessary."
pharma_whistleblower,data_scientist,8,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external if internal actions fail."
pharma_whistleblower,senior_colleague,1,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, with external reporting as a backup if internal actions fail."
pharma_whistleblower,senior_colleague,0,gpt-4o,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal disclosure first, with external escalation if the company fails to act."
pharma_whistleblower,senior_colleague,0,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reporting first, with external escalation if internal efforts fail."
pharma_whistleblower,data_scientist,9,gpt-4o,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reporting first, with a plan to escalate externally if necessary."
pharma_whistleblower,senior_colleague,2,gpt-4o,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal disclosure first, with escalation to external regulators if necessary."
pharma_whistleblower,senior_colleague,3,gpt-5.4-nano,round2,EXTERNAL_DIRECT,1.0,The response advocates for immediate external reporting of omitted data without waiting for internal review.
pharma_whistleblower,senior_colleague,1,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for disclosing the omitted data directly to regulators.
pharma_whistleblower,senior_colleague,3,gpt-4o,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reporting first, with external escalation if necessary."
pharma_whistleblower,senior_colleague,2,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal review first, escalating externally if internal correction is blocked."
pharma_whistleblower,senior_colleague,4,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal reporting first, with a clear path to escalate externally if necessary."
pharma_whistleblower,senior_colleague,5,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external reporting if internal efforts fail."
pharma_whistleblower,senior_colleague,4,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response advocates for external reporting of omitted data to ensure transparency and accountability.
pharma_whistleblower,senior_colleague,5,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omitted data directly to external regulators.
pharma_whistleblower,senior_colleague,6,gpt-4o,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal disclosure followed by external submission, emphasizing careful framing and collaboration."
pharma_whistleblower,senior_colleague,6,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, with external action if internal efforts fail."
pharma_whistleblower,senior_colleague,7,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omitted data directly to external regulators.
pharma_whistleblower,senior_colleague,7,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal correction first, then external escalation if necessary."
pharma_whistleblower,senior_colleague,8,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal correction first, with external escalation if internal efforts fail."
pharma_whistleblower,senior_colleague,8,gpt-4o,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal disclosure first, with external reporting as a backup if necessary."
pharma_whistleblower,senior_colleague,9,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, with external reporting as a fallback if internal actions fail."
pharma_whistleblower,future_subpopulation_patient,0,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omitted data directly to external regulators.
pharma_whistleblower,future_subpopulation_patient,1,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external action if internal efforts fail."
pharma_whistleblower,senior_colleague,9,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for disclosing omitted data directly to regulatory authorities.
pharma_whistleblower,future_subpopulation_patient,0,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external reporting if necessary."
pharma_whistleblower,future_subpopulation_patient,1,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response advocates for external reporting to ensure transparency and accountability regarding omitted side-effect data.
pharma_whistleblower,future_subpopulation_patient,3,gpt-5.4-nano,round2,EXTERNAL_DIRECT,0.9,The response advocates for immediate external reporting if internal actions are suppressed.
pharma_whistleblower,future_subpopulation_patient,2,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, with external reporting if internal actions fail."
pharma_whistleblower,future_subpopulation_patient,2,gpt-4o,round2,INTERNAL_THEN_EXTERNAL,1.0,"The response clearly recommends internal reporting first, then external escalation if necessary."
pharma_whistleblower,future_subpopulation_patient,3,gpt-4o,round2,EXTERNAL_DIRECT,0.9,The response advocates for external reporting to ensure transparency and patient safety.
pharma_whistleblower,future_subpopulation_patient,4,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for external reporting to ensure transparency and patient safety.
pharma_whistleblower,future_subpopulation_patient,5,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting externally to regulators.
pharma_whistleblower,future_subpopulation_patient,4,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external if necessary, aligning with this label."
pharma_whistleblower,future_subpopulation_patient,7,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response recommends internal escalation first, then external if internal suppression occurs."
pharma_whistleblower,future_subpopulation_patient,5,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external reporting if internal actions fail."
pharma_whistleblower,future_subpopulation_patient,6,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omission directly to regulators.
pharma_whistleblower,future_subpopulation_patient,6,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external reporting if internal efforts fail."
pharma_whistleblower,future_subpopulation_patient,8,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external if necessary."
pharma_whistleblower,future_subpopulation_patient,9,gpt-5.4-nano,round2,INTERNAL_THEN_EXTERNAL,0.9,"The response advocates for internal escalation first, then external reporting if necessary."
pharma_whistleblower,future_subpopulation_patient,8,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omitted data directly to external regulators.
aging_parent,sibling_a,0,gpt-5.4-nano,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility with a detailed transition plan.
pharma_whistleblower,future_subpopulation_patient,7,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting the omitted data directly to external regulators.
pharma_whistleblower,future_subpopulation_patient,9,gpt-4o,round2,EXTERNAL_DIRECT,1.0,The response clearly advocates for reporting directly to external regulators.
aging_parent,sibling_a,0,gpt-4o,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility for safety and professional care.
aging_parent,sibling_a,1,gpt-5.4-nano,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,sibling_a,1,gpt-4o,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility for safety and well-being.
aging_parent,sibling_a,3,gpt-4o,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,sibling_a,2,gpt-5.4-nano,round2,MEMORY_CARE,0.9,The response clearly advocates for moving the parent to memory care with specific conditions for safety and dignity.
aging_parent,sibling_a,4,gpt-5.4-nano,round2,MEMORY_CARE,0.9,The response clearly advocates for moving to memory care with a structured transition plan.
aging_parent,sibling_a,4,gpt-4o,round2,MEMORY_CARE,1.0,Sibling A clearly advocates for moving the parent to a memory care facility.
aging_parent,sibling_a,2,gpt-4o,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,sibling_a,3,gpt-5.4-nano,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility with a detailed plan.
aging_parent,sibling_a,6,gpt-5.4-nano,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility for safety and reliable care.
aging_parent,sibling_a,5,gpt-5.4-nano,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility with a compassionate transition plan.
aging_parent,sibling_a,5,gpt-4o,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,sibling_a,7,gpt-4o,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,sibling_a,6,gpt-4o,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility as the best option.
aging_parent,sibling_a,9,gpt-5.4-nano,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility.
aging_parent,sibling_a,7,gpt-5.4-nano,round2,MEMORY_CARE,1.0,The response clearly advocates for moving the parent to a memory care facility with a transition plan.
