gen_model,scenario_id,topic_group,axis,value,n,decision_entropy_bits
gpt-4o,dd_43621,event_special,temporal_position,future_or_offscreen,19,-1.4428232973175175e-12
gpt-4o,dd_43164,event_special,decision_role,decider,19,-1.4428232973175175e-12
gpt-4o,dd_43164,event_special,decision_role,primary_affected,20,0.28639695711307084
gpt-4o,dd_43164,event_special,decision_role,third_party,20,-1.4428232973175175e-12
gpt-4o,dd_43164,event_special,agency_level,high,19,-1.4428232973175175e-12
gpt-4o,dd_43164,event_special,agency_level,medium,20,0.28639695711307084
gpt-4o,dd_43164,event_special,agency_level,low,20,-1.4428232973175175e-12
gpt-4o,dd_43164,event_special,temporal_position,present,39,0.17203694935022845
gpt-4o,dd_43164,event_special,temporal_position,future_or_offscreen,20,-1.4428232973175175e-12
gpt-4o,dd_38395,event_special,decision_role,decider,19,-1.4428232973175175e-12
gpt-4o,dd_38395,event_special,decision_role,primary_affected,20,-1.4428232973175175e-12
gpt-4o,dd_38395,event_special,decision_role,third_party,20,-1.4428232973175175e-12
gpt-4o,dd_38395,event_special,agency_level,high,19,-1.4428232973175175e-12
gpt-4o,dd_38395,event_special,agency_level,medium,20,-1.4428232973175175e-12
gpt-4o,dd_38395,event_special,agency_level,low,20,-1.4428232973175175e-12
gpt-4o,dd_38395,event_special,temporal_position,present,39,-1.4428232973175175e-12
gpt-4o,dd_38395,event_special,temporal_position,future_or_offscreen,20,-1.4428232973175175e-12
gpt-4o,dd_0893,event_special,decision_role,primary_affected,40,-1.4428232973175175e-12
gpt-4o,dd_0893,event_special,decision_role,third_party,20,0.9340680553726057
gpt-4o,dd_0893,event_special,agency_level,medium,40,-1.4428232973175175e-12
gpt-4o,dd_0893,event_special,agency_level,low,20,0.9340680553726057
gpt-4o,dd_0893,event_special,temporal_position,present,40,-1.4428232973175175e-12
gpt-4o,dd_0893,event_special,temporal_position,future_or_offscreen,20,0.9340680553726057
gpt-4o,dd_1057,family,decision_role,decider,20,0.28639695711307084
gpt-4o,dd_1057,family,decision_role,primary_affected,20,0.4689955935863958
gpt-4o,dd_1057,family,decision_role,third_party,19,0.7424875695392381
gpt-4o,dd_1057,family,agency_level,high,20,0.28639695711307084
gpt-4o,dd_1057,family,agency_level,medium,20,0.4689955935863958
gpt-4o,dd_1057,family,agency_level,low,19,0.7424875695392381
gpt-4o,dd_1057,family,temporal_position,present,40,0.3843115441236117
gpt-4o,dd_1057,family,temporal_position,future_or_offscreen,19,0.7424875695392381
gpt-4o,dd_18656,family,decision_role,decider,20,0.7219280948844771
gpt-4o,dd_18656,family,decision_role,third_party,40,1.2251570385033976
gpt-4o,dd_18656,family,agency_level,high,20,0.7219280948844771
gpt-4o,dd_18656,family,agency_level,low,20,1.4406454496110184
gpt-4o,dd_18656,family,agency_level,medium,20,0.8112781244562475
gpt-4o,dd_18656,family,temporal_position,present,40,0.9921849424722857
gpt-4o,dd_18656,family,temporal_position,future_or_offscreen,20,1.4406454496110184
gpt-4o,dd_42086,family,decision_role,decider,20,1.2344977967903126
gpt-4o,dd_42086,family,decision_role,primary_affected,19,0.7424875695392381
gpt-4o,dd_42086,family,decision_role,third_party,19,0.9494520153850632
gpt-4o,dd_42086,family,agency_level,high,20,1.2344977967903126
gpt-4o,dd_42086,family,agency_level,medium,19,0.7424875695392381
gpt-4o,dd_42086,family,agency_level,low,19,0.9494520153850632
gpt-4o,dd_42086,family,temporal_position,present,39,1.0971440412652482
gpt-4o,dd_42086,family,temporal_position,future_or_offscreen,19,0.9494520153850632
gpt-4o,dd_42521,family,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_42521,family,decision_role,primary_affected,19,0.485460760743028
gpt-4o,dd_42521,family,decision_role,third_party,20,0.28639695711307084
gpt-4o,dd_42521,family,agency_level,medium,39,0.2918182565960004
gpt-4o,dd_42521,family,agency_level,low,20,0.28639695711307084
gpt-4o,dd_42521,family,temporal_position,present,39,0.2918182565960004
gpt-4o,dd_42521,family,temporal_position,future_or_offscreen,20,0.28639695711307084
gpt-4o,dd_19532,family,decision_role,decider,20,0.28639695711307084
gpt-4o,dd_19532,family,decision_role,primary_affected,19,1.432983121051677
gpt-4o,dd_19532,family,decision_role,third_party,20,0.7219280948844771
gpt-4o,dd_19532,family,agency_level,high,20,0.28639695711307084
gpt-4o,dd_19532,family,agency_level,medium,19,1.432983121051677
gpt-4o,dd_19532,family,agency_level,low,20,0.7219280948844771
gpt-4o,dd_19532,family,temporal_position,present,39,1.0702426326264707
gpt-4o,dd_19532,family,temporal_position,future_or_offscreen,20,0.7219280948844771
gpt-4o,dd_17455,family,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_17455,family,decision_role,third_party,40,0.1686609314937849
gpt-4o,dd_17455,family,agency_level,high,20,-1.4428232973175175e-12
gpt-4o,dd_17455,family,agency_level,low,40,0.1686609314937849
gpt-4o,dd_17455,family,temporal_position,present,20,-1.4428232973175175e-12
gpt-4o,dd_17455,family,temporal_position,future_or_offscreen,40,0.1686609314937849
gpt-4o,dd_33126,friend,decision_role,decider,18,-1.4428232973175175e-12
gpt-4o,dd_33126,friend,decision_role,primary_affected,20,0.5689955935849532
gpt-4o,dd_33126,friend,decision_role,third_party,20,0.4689955935863958
gpt-4o,dd_33126,friend,agency_level,high,18,-1.4428232973175175e-12
gpt-4o,dd_33126,friend,agency_level,low,40,0.5501234060308664
gpt-4o,dd_33126,friend,temporal_position,present,38,0.35010382786232996
gpt-4o,dd_33126,friend,temporal_position,future_or_offscreen,20,0.4689955935863958
gpt-4o,dd_16120,friend,decision_role,decider,19,-1.4428232973175175e-12
gpt-4o,dd_16120,friend,decision_role,primary_affected,20,0.28639695711307084
gpt-4o,dd_16120,friend,decision_role,third_party,19,-1.4428232973175175e-12
gpt-4o,dd_16120,friend,agency_level,high,19,-1.4428232973175175e-12
gpt-4o,dd_16120,friend,agency_level,medium,20,0.28639695711307084
gpt-4o,dd_16120,friend,agency_level,low,19,-1.4428232973175175e-12
gpt-4o,dd_16120,friend,temporal_position,present,39,0.17203694935022845
gpt-4o,dd_16120,friend,temporal_position,future_or_offscreen,19,-1.4428232973175175e-12
gpt-4o,dd_11553,friend,decision_role,decider,20,0.609840304713515
gpt-4o,dd_11553,friend,decision_role,primary_affected,20,1.1812908992263647
gpt-4o,dd_11553,friend,decision_role,third_party,20,0.7219280948844771
gpt-4o,dd_11553,friend,agency_level,high,20,0.609840304713515
gpt-4o,dd_11553,friend,agency_level,medium,20,1.1812908992263647
gpt-4o,dd_11553,friend,agency_level,low,20,0.7219280948844771
gpt-4o,dd_11553,friend,temporal_position,present,40,0.9758093916709458
gpt-4o,dd_11553,friend,temporal_position,future_or_offscreen,20,0.7219280948844771
gpt-4o,dd_17792,friend,decision_role,decider,18,-1.4428232973175175e-12
gpt-4o,dd_17792,friend,decision_role,primary_affected,20,0.609840304713515
gpt-4o,dd_17792,friend,decision_role,third_party,20,-1.4428232973175175e-12
gpt-4o,dd_17792,friend,agency_level,high,18,-1.4428232973175175e-12
gpt-4o,dd_17792,friend,agency_level,low,40,0.3843115441236117
gpt-4o,dd_17792,friend,temporal_position,present,38,0.39845927409235027
gpt-4o,dd_17792,friend,temporal_position,future_or_offscreen,20,-1.4428232973175175e-12
gpt-4o,dd_20431,friend,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_20431,friend,decision_role,primary_affected,20,0.28639695711307084
gpt-4o,dd_20431,friend,decision_role,third_party,20,-1.4428232973175175e-12
gpt-4o,dd_20431,friend,agency_level,high,20,-1.4428232973175175e-12
gpt-4o,dd_20431,friend,agency_level,medium,20,0.28639695711307084
gpt-4o,dd_20431,friend,agency_level,low,20,-1.4428232973175175e-12
gpt-4o,dd_20431,friend,temporal_position,present,40,0.1686609314937849
gpt-4o,dd_20431,friend,temporal_position,future_or_offscreen,20,-1.4428232973175175e-12
gpt-4o,dd_45919,friend,decision_role,decider,19,1.1897319168164049
gpt-4o,dd_45919,friend,decision_role,primary_affected,20,0.28639695711307084
gpt-4o,dd_45919,friend,decision_role,third_party,20,1.1883763717301792
gpt-4o,dd_45919,friend,agency_level,high,19,1.1897319168164049
gpt-4o,dd_45919,friend,agency_level,medium,20,0.28639695711307084
gpt-4o,dd_45919,friend,agency_level,low,20,1.1883763717301792
gpt-4o,dd_45919,friend,temporal_position,present,39,1.3484372243153455
gpt-4o,dd_45919,friend,temporal_position,future_or_offscreen,20,1.1883763717301792
gpt-4o,dd_25698,issue_crime_addiction,decision_role,primary_affected,20,0.9709505944517833
gpt-4o,dd_25698,issue_crime_addiction,decision_role,decider,20,0.28639695711307084
gpt-4o,dd_25698,issue_crime_addiction,decision_role,third_party,18,0.5032583347727604
gpt-4o,dd_25698,issue_crime_addiction,agency_level,medium,40,0.882425954333206
gpt-4o,dd_25698,issue_crime_addiction,agency_level,low,18,0.5032583347727604
gpt-4o,dd_25698,issue_crime_addiction,temporal_position,present,40,0.882425954333206
gpt-4o,dd_25698,issue_crime_addiction,temporal_position,future_or_offscreen,18,0.5032583347727604
gpt-4o,dd_14325,issue_crime_addiction,decision_role,primary_affected,40,-1.4428232973175175e-12
gpt-4o,dd_14325,issue_crime_addiction,decision_role,third_party,20,-1.4428232973175175e-12
gpt-4o,dd_14325,issue_crime_addiction,agency_level,medium,40,-1.4428232973175175e-12
gpt-4o,dd_14325,issue_crime_addiction,agency_level,low,20,-1.4428232973175175e-12
gpt-4o,dd_14325,issue_crime_addiction,temporal_position,present,40,-1.4428232973175175e-12
gpt-4o,dd_14325,issue_crime_addiction,temporal_position,future_or_offscreen,20,-1.4428232973175175e-12
gpt-4o,dd_42185,issue_crime_addiction,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_42185,issue_crime_addiction,decision_role,primary_affected,20,-1.4428232973175175e-12
gpt-4o,dd_42185,issue_crime_addiction,decision_role,third_party,18,-1.4428232973175175e-12
gpt-4o,dd_42185,issue_crime_addiction,agency_level,high,20,-1.4428232973175175e-12
gpt-4o,dd_42185,issue_crime_addiction,agency_level,medium,20,-1.4428232973175175e-12
gpt-4o,dd_42185,issue_crime_addiction,agency_level,low,18,-1.4428232973175175e-12
gpt-4o,dd_42185,issue_crime_addiction,temporal_position,present,40,-1.4428232973175175e-12
gpt-4o,dd_42185,issue_crime_addiction,temporal_position,future_or_offscreen,18,-1.4428232973175175e-12
gpt-4o,dd_24408,issue_crime_addiction,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_24408,issue_crime_addiction,decision_role,primary_affected,20,-1.4428232973175175e-12
gpt-4o,dd_24408,issue_crime_addiction,decision_role,third_party,20,-1.4428232973175175e-12
gpt-4o,dd_24408,issue_crime_addiction,agency_level,high,20,-1.4428232973175175e-12
gpt-4o,dd_24408,issue_crime_addiction,agency_level,medium,20,-1.4428232973175175e-12
gpt-4o,dd_24408,issue_crime_addiction,agency_level,low,20,-1.4428232973175175e-12
gpt-4o,dd_24408,issue_crime_addiction,temporal_position,present,40,-1.4428232973175175e-12
gpt-4o,dd_24408,issue_crime_addiction,temporal_position,future_or_offscreen,20,-1.4428232973175175e-12
gpt-4o,dd_23322,issue_crime_addiction,decision_role,primary_affected,19,-1.4428232973175175e-12
gpt-4o,dd_23322,issue_crime_addiction,decision_role,decider,39,0.821280941742101
gpt-4o,dd_23322,issue_crime_addiction,agency_level,medium,19,-1.4428232973175175e-12
gpt-4o,dd_23322,issue_crime_addiction,agency_level,high,39,0.821280941742101
gpt-4o,dd_23322,issue_crime_addiction,temporal_position,present,58,0.6631968402369434
gpt-4o,dd_37404,issue_crime_addiction,decision_role,primary_affected,40,1.1668750678779765
gpt-4o,dd_37404,issue_crime_addiction,decision_role,third_party,20,-1.4428232973175175e-12
gpt-4o,dd_37404,issue_crime_addiction,agency_level,medium,40,1.1668750678779765
gpt-4o,dd_37404,issue_crime_addiction,agency_level,low,20,-1.4428232973175175e-12
gpt-4o,dd_37404,issue_crime_addiction,temporal_position,present,40,1.1668750678779765
gpt-4o,dd_37404,issue_crime_addiction,temporal_position,future_or_offscreen,20,-1.4428232973175175e-12
gpt-4o,dd_37016,issue_personal_career,decision_role,decider,39,-1.4428232973175175e-12
gpt-4o,dd_37016,issue_personal_career,decision_role,primary_affected,20,-1.4428232973175175e-12
gpt-4o,dd_37016,issue_personal_career,agency_level,high,39,-1.4428232973175175e-12
gpt-4o,dd_37016,issue_personal_career,agency_level,medium,20,-1.4428232973175175e-12
gpt-4o,dd_37016,issue_personal_career,temporal_position,present,59,-1.4428232973175175e-12
gpt-4o,dd_5070,issue_personal_career,decision_role,decider,20,0.9999999999971146
gpt-4o,dd_5070,issue_personal_career,decision_role,primary_affected,20,0.4689955935863958
gpt-4o,dd_5070,issue_personal_career,decision_role,third_party,20,-1.4428232973175175e-12
gpt-4o,dd_5070,issue_personal_career,agency_level,high,20,0.9999999999971146
gpt-4o,dd_5070,issue_personal_career,agency_level,medium,20,0.4689955935863958
gpt-4o,dd_5070,issue_personal_career,agency_level,low,20,-1.4428232973175175e-12
gpt-4o,dd_5070,issue_personal_career,temporal_position,present,40,0.8812908992278072
gpt-4o,dd_5070,issue_personal_career,temporal_position,future_or_offscreen,20,-1.4428232973175175e-12
gpt-4o,dd_35542,issue_personal_career,decision_role,primary_affected,20,-1.4428232973175175e-12
gpt-4o,dd_35542,issue_personal_career,decision_role,decider,39,0.7193856441587978
gpt-4o,dd_35542,issue_personal_career,agency_level,medium,40,0.7073436679593255
gpt-4o,dd_35542,issue_personal_career,agency_level,high,19,-1.4428232973175175e-12
gpt-4o,dd_35542,issue_personal_career,temporal_position,present,59,0.540449412640795
gpt-4o,dd_17165,issue_personal_career,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_17165,issue_personal_career,decision_role,primary_affected,20,1.5588718484410322
gpt-4o,dd_17165,issue_personal_career,decision_role,third_party,20,-1.4428232973175175e-12
gpt-4o,dd_17165,issue_personal_career,agency_level,high,20,-1.4428232973175175e-12
gpt-4o,dd_17165,issue_personal_career,agency_level,medium,20,1.5588718484410322
gpt-4o,dd_17165,issue_personal_career,agency_level,low,20,-1.4428232973175175e-12
gpt-4o,dd_17165,issue_personal_career,temporal_position,present,40,1.1752515262217105
gpt-4o,dd_17165,issue_personal_career,temporal_position,future_or_offscreen,20,-1.4428232973175175e-12
gpt-4o,dd_6420,issue_personal_career,decision_role,decider,20,1.4854752972230063
gpt-4o,dd_6420,issue_personal_career,decision_role,primary_affected,20,0.9917601481766455
gpt-4o,dd_6420,issue_personal_career,decision_role,third_party,20,1.2344977967903126
gpt-4o,dd_6420,issue_personal_career,agency_level,high,20,1.4854752972230063
gpt-4o,dd_6420,issue_personal_career,agency_level,medium,20,0.9917601481766455
gpt-4o,dd_6420,issue_personal_career,agency_level,low,20,1.2344977967903126
gpt-4o,dd_6420,issue_personal_career,temporal_position,present,40,1.4646177527989284
gpt-4o,dd_6420,issue_personal_career,temporal_position,future_or_offscreen,20,1.2344977967903126
gpt-4o,dd_5824,issue_personal_career,decision_role,primary_affected,20,0.4689955935863958
gpt-4o,dd_5824,issue_personal_career,decision_role,third_party,40,0.9758093916709458
gpt-4o,dd_5824,issue_personal_career,agency_level,medium,20,0.4689955935863958
gpt-4o,dd_5824,issue_personal_career,agency_level,low,40,0.9758093916709458
gpt-4o,dd_5824,issue_personal_career,temporal_position,present,20,0.4689955935863958
gpt-4o,dd_5824,issue_personal_career,temporal_position,future_or_offscreen,40,0.9758093916709458
gpt-4o,dd_0922,issue_pregnancy,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_0922,issue_pregnancy,decision_role,primary_affected,20,0.8812908992278072
gpt-4o,dd_0922,issue_pregnancy,decision_role,third_party,20,0.9340680553726057
gpt-4o,dd_0922,issue_pregnancy,agency_level,high,20,-1.4428232973175175e-12
gpt-4o,dd_0922,issue_pregnancy,agency_level,medium,20,0.8812908992278072
gpt-4o,dd_0922,issue_pregnancy,agency_level,low,20,0.9340680553726057
gpt-4o,dd_0922,issue_pregnancy,temporal_position,present,40,0.9340680553726057
gpt-4o,dd_0922,issue_pregnancy,temporal_position,future_or_offscreen,20,0.9340680553726057
gpt-4o,dd_10361,issue_pregnancy,decision_role,decider,20,1.1411535278749776
gpt-4o,dd_10361,issue_pregnancy,decision_role,primary_affected,20,0.4689955935863958
gpt-4o,dd_10361,issue_pregnancy,decision_role,third_party,19,0.6292492238531493
gpt-4o,dd_10361,issue_pregnancy,agency_level,high,20,1.1411535278749776
gpt-4o,dd_10361,issue_pregnancy,agency_level,medium,20,0.4689955935863958
gpt-4o,dd_10361,issue_pregnancy,agency_level,low,19,0.6292492238531493
gpt-4o,dd_10361,issue_pregnancy,temporal_position,present,40,1.1058666210971462
gpt-4o,dd_10361,issue_pregnancy,temporal_position,future_or_offscreen,19,0.6292492238531493
gpt-4o,dd_23530,issue_pregnancy,decision_role,primary_affected,20,0.9219280948830342
gpt-4o,dd_23530,issue_pregnancy,decision_role,decider,20,0.9917601481766455
gpt-4o,dd_23530,issue_pregnancy,decision_role,third_party,20,1.3709505944503406
gpt-4o,dd_23530,issue_pregnancy,agency_level,high,20,0.9219280948830342
gpt-4o,dd_23530,issue_pregnancy,agency_level,medium,20,0.9917601481766455
gpt-4o,dd_23530,issue_pregnancy,agency_level,low,20,1.3709505944503406
gpt-4o,dd_23530,issue_pregnancy,temporal_position,present,40,1.4598403047120725
gpt-4o,dd_23530,issue_pregnancy,temporal_position,future_or_offscreen,20,1.3709505944503406
gpt-4o,dd_33409,issue_pregnancy,decision_role,primary_affected,39,1.2955001740195855
gpt-4o,dd_33409,issue_pregnancy,decision_role,third_party,20,1.1812908992263647
gpt-4o,dd_33409,issue_pregnancy,agency_level,medium,20,1.5709505944503404
gpt-4o,dd_33409,issue_pregnancy,agency_level,low,39,1.2811624234479084
gpt-4o,dd_33409,issue_pregnancy,temporal_position,present,39,1.2955001740195855
gpt-4o,dd_33409,issue_pregnancy,temporal_position,future_or_offscreen,20,1.1812908992263647
gpt-4o,dd_10450,issue_pregnancy,decision_role,decider,20,0.609840304713515
gpt-4o,dd_10450,issue_pregnancy,decision_role,third_party,40,0.9981958790399248
gpt-4o,dd_10450,issue_pregnancy,agency_level,high,20,0.609840304713515
gpt-4o,dd_10450,issue_pregnancy,agency_level,low,40,0.9981958790399248
gpt-4o,dd_10450,issue_pregnancy,temporal_position,present,20,0.609840304713515
gpt-4o,dd_10450,issue_pregnancy,temporal_position,future_or_offscreen,40,0.9981958790399248
gpt-4o,dd_29184,issue_pregnancy,decision_role,primary_affected,20,1.4406454496110184
gpt-4o,dd_29184,issue_pregnancy,decision_role,decider,20,1.5588718484410322
gpt-4o,dd_29184,issue_pregnancy,decision_role,third_party,20,1.4577174691258201
gpt-4o,dd_29184,issue_pregnancy,agency_level,medium,20,1.4406454496110184
gpt-4o,dd_29184,issue_pregnancy,agency_level,high,20,1.5588718484410322
gpt-4o,dd_29184,issue_pregnancy,agency_level,low,20,1.4577174691258201
gpt-4o,dd_29184,issue_pregnancy,temporal_position,present,40,1.5128876215138323
gpt-4o,dd_29184,issue_pregnancy,temporal_position,future_or_offscreen,20,1.4577174691258201
gpt-4o,dd_24541,issue_self_image_social,decision_role,primary_affected,40,0.9921849424722857
gpt-4o,dd_24541,issue_self_image_social,decision_role,third_party,20,1.1411535278749776
gpt-4o,dd_24541,issue_self_image_social,agency_level,medium,40,0.9921849424722857
gpt-4o,dd_24541,issue_self_image_social,agency_level,low,20,1.1411535278749776
gpt-4o,dd_24541,issue_self_image_social,temporal_position,present,40,0.9921849424722857
gpt-4o,dd_24541,issue_self_image_social,temporal_position,future_or_offscreen,20,1.1411535278749776
gpt-4o,dd_14557,issue_self_image_social,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_14557,issue_self_image_social,decision_role,primary_affected,20,-1.4428232973175175e-12
gpt-4o,dd_14557,issue_self_image_social,decision_role,third_party,20,-1.4428232973175175e-12
gpt-4o,dd_14557,issue_self_image_social,agency_level,high,20,-1.4428232973175175e-12
gpt-4o,dd_14557,issue_self_image_social,agency_level,medium,20,-1.4428232973175175e-12
gpt-4o,dd_14557,issue_self_image_social,agency_level,low,20,-1.4428232973175175e-12
gpt-4o,dd_14557,issue_self_image_social,temporal_position,present,40,-1.4428232973175175e-12
gpt-4o,dd_14557,issue_self_image_social,temporal_position,future_or_offscreen,20,-1.4428232973175175e-12
gpt-4o,dd_24405,issue_self_image_social,decision_role,decider,20,0.4689955935863958
gpt-4o,dd_24405,issue_self_image_social,decision_role,primary_affected,20,-1.4428232973175175e-12
gpt-4o,dd_24405,issue_self_image_social,decision_role,third_party,20,0.7475846798202459
gpt-4o,dd_24405,issue_self_image_social,agency_level,high,20,0.4689955935863958
gpt-4o,dd_24405,issue_self_image_social,agency_level,medium,20,-1.4428232973175175e-12
gpt-4o,dd_24405,issue_self_image_social,agency_level,low,20,0.7475846798202459
gpt-4o,dd_24405,issue_self_image_social,temporal_position,present,40,0.28639695711307084
gpt-4o,dd_24405,issue_self_image_social,temporal_position,future_or_offscreen,20,0.7475846798202459
gpt-4o,dd_28341,issue_self_image_social,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_28341,issue_self_image_social,decision_role,primary_affected,20,-1.4428232973175175e-12
gpt-4o,dd_28341,issue_self_image_social,decision_role,third_party,20,0.28639695711307084
gpt-4o,dd_28341,issue_self_image_social,agency_level,high,20,-1.4428232973175175e-12
gpt-4o,dd_28341,issue_self_image_social,agency_level,medium,20,-1.4428232973175175e-12
gpt-4o,dd_28341,issue_self_image_social,agency_level,low,20,0.28639695711307084
gpt-4o,dd_28341,issue_self_image_social,temporal_position,present,40,-1.4428232973175175e-12
gpt-4o,dd_28341,issue_self_image_social,temporal_position,future_or_offscreen,20,0.28639695711307084
gpt-4o,dd_39199,issue_self_image_social,decision_role,decider,20,0.28639695711307084
gpt-4o,dd_39199,issue_self_image_social,decision_role,primary_affected,20,0.28639695711307084
gpt-4o,dd_39199,issue_self_image_social,decision_role,third_party,20,0.28639695711307084
gpt-4o,dd_39199,issue_self_image_social,agency_level,high,20,0.28639695711307084
gpt-4o,dd_39199,issue_self_image_social,agency_level,medium,20,0.28639695711307084
gpt-4o,dd_39199,issue_self_image_social,agency_level,low,20,0.28639695711307084
gpt-4o,dd_39199,issue_self_image_social,temporal_position,present,40,0.28639695711307084
gpt-4o,dd_39199,issue_self_image_social,temporal_position,future_or_offscreen,20,0.28639695711307084
gpt-4o,dd_27271,issue_self_image_social,decision_role,decider,20,1.499999999995672
gpt-4o,dd_27271,issue_self_image_social,decision_role,primary_affected,20,1.4387586809106803
gpt-4o,dd_27271,issue_self_image_social,decision_role,third_party,20,1.1411535278749776
gpt-4o,dd_27271,issue_self_image_social,agency_level,high,20,1.499999999995672
gpt-4o,dd_27271,issue_self_image_social,agency_level,medium,20,1.4387586809106803
gpt-4o,dd_27271,issue_self_image_social,agency_level,low,20,1.1411535278749776
gpt-4o,dd_27271,issue_self_image_social,temporal_position,present,40,1.5588718484410322
gpt-4o,dd_27271,issue_self_image_social,temporal_position,future_or_offscreen,20,1.1411535278749776
gpt-4o,dd_25109,issue_wildlife_human_environment,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_25109,issue_wildlife_human_environment,decision_role,primary_affected,20,0.5689955935849532
gpt-4o,dd_25109,issue_wildlife_human_environment,decision_role,third_party,20,0.8841837197748609
gpt-4o,dd_25109,issue_wildlife_human_environment,agency_level,high,20,-1.4428232973175175e-12
gpt-4o,dd_25109,issue_wildlife_human_environment,agency_level,medium,20,0.5689955935849532
gpt-4o,dd_25109,issue_wildlife_human_environment,agency_level,low,20,0.8841837197748609
gpt-4o,dd_25109,issue_wildlife_human_environment,temporal_position,present,40,0.3363969571116281
gpt-4o,dd_25109,issue_wildlife_human_environment,temporal_position,future_or_offscreen,20,0.8841837197748609
gpt-4o,dd_18935,issue_wildlife_human_environment,decision_role,decider,20,1.5394910702958062
gpt-4o,dd_18935,issue_wildlife_human_environment,decision_role,primary_affected,20,1.5812908992263646
gpt-4o,dd_18935,issue_wildlife_human_environment,decision_role,third_party,19,0.7424875695392381
gpt-4o,dd_18935,issue_wildlife_human_environment,agency_level,high,20,1.5394910702958062
gpt-4o,dd_18935,issue_wildlife_human_environment,agency_level,low,39,1.4141647569785
gpt-4o,dd_18935,issue_wildlife_human_environment,temporal_position,present,40,1.5679414913619227
gpt-4o,dd_18935,issue_wildlife_human_environment,temporal_position,future_or_offscreen,19,0.7424875695392381
gpt-4o,dd_14818,issue_wildlife_human_environment,decision_role,decider,19,0.9980008838694141
gpt-4o,dd_14818,issue_wildlife_human_environment,decision_role,third_party,20,1.2344977967903126
gpt-4o,dd_14818,issue_wildlife_human_environment,decision_role,primary_affected,20,0.8812908992278072
gpt-4o,dd_14818,issue_wildlife_human_environment,agency_level,high,19,0.9980008838694141
gpt-4o,dd_14818,issue_wildlife_human_environment,agency_level,low,40,1.5436109962053195
gpt-4o,dd_14818,issue_wildlife_human_environment,temporal_position,present,39,0.9766349114411247
gpt-4o,dd_14818,issue_wildlife_human_environment,temporal_position,future_or_offscreen,20,1.2344977967903126
gpt-4o,dd_12896,issue_wildlife_human_environment,decision_role,decider,20,0.4689955935863958
gpt-4o,dd_12896,issue_wildlife_human_environment,decision_role,third_party,39,0.4618817047060422
gpt-4o,dd_12896,issue_wildlife_human_environment,agency_level,high,20,0.4689955935863958
gpt-4o,dd_12896,issue_wildlife_human_environment,agency_level,low,39,0.4618817047060422
gpt-4o,dd_12896,issue_wildlife_human_environment,temporal_position,present,20,0.4689955935863958
gpt-4o,dd_12896,issue_wildlife_human_environment,temporal_position,future_or_offscreen,39,0.4618817047060422
gpt-4o,dd_49700,issue_wildlife_human_environment,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_49700,issue_wildlife_human_environment,decision_role,primary_affected,20,-1.4428232973175175e-12
gpt-4o,dd_49700,issue_wildlife_human_environment,decision_role,third_party,19,-1.4428232973175175e-12
gpt-4o,dd_49700,issue_wildlife_human_environment,agency_level,high,20,-1.4428232973175175e-12
gpt-4o,dd_49700,issue_wildlife_human_environment,agency_level,medium,20,-1.4428232973175175e-12
gpt-4o,dd_49700,issue_wildlife_human_environment,agency_level,low,19,-1.4428232973175175e-12
gpt-4o,dd_49700,issue_wildlife_human_environment,temporal_position,present,40,-1.4428232973175175e-12
gpt-4o,dd_49700,issue_wildlife_human_environment,temporal_position,future_or_offscreen,19,-1.4428232973175175e-12
gpt-4o,dd_24304,issue_wildlife_human_environment,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_24304,issue_wildlife_human_environment,decision_role,primary_affected,20,-1.4428232973175175e-12
gpt-4o,dd_24304,issue_wildlife_human_environment,decision_role,third_party,20,-1.4428232973175175e-12
gpt-4o,dd_24304,issue_wildlife_human_environment,agency_level,high,20,-1.4428232973175175e-12
gpt-4o,dd_24304,issue_wildlife_human_environment,agency_level,low,40,-1.4428232973175175e-12
gpt-4o,dd_24304,issue_wildlife_human_environment,temporal_position,present,40,-1.4428232973175175e-12
gpt-4o,dd_24304,issue_wildlife_human_environment,temporal_position,future_or_offscreen,20,-1.4428232973175175e-12
gpt-4o,dd_48898,issue_young_people,decision_role,decider,20,-1.4428232973175175e-12
gpt-4o,dd_48898,issue_young_people,decision_role,primary_affected,20,-1.4428232973175175e-12
gpt-4o,dd_48898,issue_young_people,decision_role,third_party,20,0.28639695711307084
gpt-4o,dd_48898,issue_young_people,agency_level,high,20,-1.4428232973175175e-12
gpt-4o,dd_48898,issue_young_people,agency_level,medium,20,-1.4428232973175175e-12
gpt-4o,dd_48898,issue_young_people,agency_level,low,20,0.28639695711307084
gpt-4o,dd_48898,issue_young_people,temporal_position,present,40,-1.4428232973175175e-12
