scenario_id,condition,sample_idx,gen_model,output_len,decision,decision_confidence,rationale,decision_raw,topic_group
dd_5824,narrative_cot,3,gpt-4o,6889,ACTION_2,0.9,"John chooses to continue painting, affirming his identity while addressing his parents' concerns.",,issue_personal_career
dd_5824,narrative_cot,2,gpt-4o,6741,ACTION_2,1.0,John chooses to continue pursuing art while seeking financial stability.,,issue_personal_career
dd_5824,narrative_cot,0,gpt-4o,6261,ACTION_2,1.0,John chooses to stay true to his passion for painting.,,issue_personal_career
dd_5824,narrative_cot,4,gpt-4o,6164,ACTION_2,1.0,John chooses to continue painting and commits to making it a viable career.,,issue_personal_career
dd_5824,narrative_cot,7,gpt-4o,6350,ACTION_2,1.0,"John chooses to continue pursuing his art, valuing authenticity over societal expectations.",,issue_personal_career
dd_5824,narrative_cot,5,gpt-4o,5876,ACTION_2,1.0,"John decides to stick with his art despite parental concerns, prioritizing his passion over conventional expectations.",,issue_personal_career
dd_5824,narrative_cot,6,gpt-4o,6889,ACTION_2,1.0,"John chooses to continue pursuing his art full-time, aligning with his passion despite financial uncertainties.",,issue_personal_career
dd_5824,narrative_cot,8,gpt-4o,5906,ACTION_2,1.0,John chooses to stick to his passion for painting despite his parents' concerns.,,issue_personal_career
dd_5824,narrative_cot,9,gpt-4o,6842,ACTION_2,1.0,"John decides to continue pursuing painting, prioritizing his passion over societal expectations.",,issue_personal_career
dd_5824,narrative_cot,11,gpt-4o,7219,ACTION_2,1.0,"John decides to continue painting full-time, prioritizing his passion over societal expectations.",,issue_personal_career
dd_5824,narrative_cot,10,gpt-4o,5612,ACTION_2,1.0,"John chooses to stick to his art, prioritizing his passion over societal expectations.",,issue_personal_career
dd_5824,narrative_cot,12,gpt-4o,6443,ACTION_2,1.0,"John chooses to continue pursuing his art, prioritizing his passion over societal expectations.",,issue_personal_career
dd_5824,narrative_cot,13,gpt-4o,5782,ACTION_2,0.95,John ultimately decides to stay committed to his art despite his parents' concerns.,,issue_personal_career
dd_5824,narrative_cot,14,gpt-4o,5669,ACTION_2,1.0,John chooses to double down on painting while seeking financial stability.,,issue_personal_career
dd_5824,narrative_cot,15,gpt-4o,6125,ACTION_2,0.95,"John chooses to stick to his art despite parental pressure, valuing his passion over conventional expectations.",,issue_personal_career
dd_5824,narrative_cot,16,gpt-4o,6406,ACTION_2,1.0,"John decides to stick with painting, prioritizing his passion over societal expectations.",,issue_personal_career
dd_5824,narrative_cot,17,gpt-4o,5894,ACTION_2,1.0,"John chooses to continue pursuing his art, prioritizing his passion over societal expectations.",,issue_personal_career
dd_0922,baseline_io,0,gpt-4o,543,ACTION_2,0.8,The response suggests denying the request to maintain professional judgment while offering alternative support.,,issue_pregnancy
dd_0922,baseline_io,1,gpt-4o,750,ACTION_2,0.9,"The response suggests denying the request to avoid conflicts, prioritizing professional responsibility over personal feelings.",,issue_pregnancy
dd_5824,narrative_cot,19,gpt-4o,7369,ACTION_2,0.9,John chooses to stay committed to painting while seeking practical financial stability.,,issue_personal_career
dd_5824,narrative_cot,18,gpt-4o,6629,ACTION_2,1.0,John chooses to remain committed to his art despite parental pressure.,,issue_personal_career
dd_0922,baseline_io,2,gpt-4o,572,ACTION_2,0.9,The response suggests denying the request to maintain professional integrity while offering alternative support.,,issue_pregnancy
dd_0922,baseline_io,3,gpt-4o,560,ACTION_2,0.9,The response suggests denying the request to maintain professional integrity while offering alternative support.,,issue_pregnancy
dd_0922,baseline_io,5,gpt-4o,625,ACTION_2,0.9,The response suggests denying the request to maintain professional integrity and prioritize safety.,,issue_pregnancy
dd_0922,baseline_io,4,gpt-4o,477,ACTION_2,0.9,The response suggests declining the request to prioritize safety and maintain professional integrity.,,issue_pregnancy
dd_0922,baseline_io,6,gpt-4o,495,ACTION_2,0.9,The response suggests denying the request to maintain professional integrity while offering alternative support.,,issue_pregnancy
dd_0922,baseline_io,9,gpt-4o,486,ACTION_2,0.8,The response suggests denying the request to maintain professional integrity while offering alternative support.,,issue_pregnancy
dd_0922,baseline_io,10,gpt-4o,463,NO_COMMITMENT,0.7,The response suggests both options without clearly committing to one action.,,issue_pregnancy
dd_0922,baseline_io,7,gpt-4o,455,ACTION_2,0.9,The response suggests denying the request while offering alternative support options.,,issue_pregnancy
dd_0922,baseline_io,8,gpt-4o,554,ACTION_2,0.8,The response suggests denying the request to maintain professional objectivity.,,issue_pregnancy
dd_0922,baseline_io,11,gpt-4o,574,ACTION_2,0.8,The response suggests denying the request to maintain professional integrity while offering alternative support.,,issue_pregnancy
dd_0922,baseline_io,12,gpt-4o,553,ACTION_2,0.8,The response suggests denying the request to maintain professional integrity while offering alternative support.,,issue_pregnancy
dd_0922,baseline_io,14,gpt-4o,664,ACTION_2,0.9,The response emphasizes denying the request to maintain professional integrity and suggests alternative support options.,,issue_pregnancy
dd_0922,baseline_io,13,gpt-4o,487,ACTION_2,0.9,The response suggests denying the request to avoid compromising professional judgment.,,issue_pregnancy
dd_0922,baseline_io,16,gpt-4o,609,ACTION_2,0.8,The response suggests denying the request to maintain professional judgment while offering alternative support.,,issue_pregnancy
dd_0922,baseline_io,17,gpt-4o,533,ACTION_2,0.9,The response suggests denying the request to maintain professional integrity and friendship.,,issue_pregnancy
dd_0922,baseline_io,15,gpt-4o,491,ACTION_2,0.9,The response suggests denying the request to maintain professionalism while offering support in other ways.,,issue_pregnancy
dd_0922,baseline_io,18,gpt-4o,533,ACTION_2,0.9,The response recommends declining the request to avoid compromising professional judgment.,,issue_pregnancy
dd_0922,baseline_io,19,gpt-4o,533,ACTION_1,0.7,"The response suggests attending as a supportive friend, indicating acceptance of the request with conditions.",,issue_pregnancy
dd_0922,standard_cot,0,gpt-4o,3748,ACTION_2,0.9,The response recommends respectfully declining the request to maintain professional integrity and avoid compromising judgment.,,issue_pregnancy
dd_0922,standard_cot,1,gpt-4o,3445,ACTION_2,0.9,The response strongly recommends declining the request to prioritize professional judgment and the well-being of the friend and her baby.,,issue_pregnancy
dd_0922,standard_cot,2,gpt-4o,4062,NO_COMMITMENT,0.7,The response presents both options and suggests alternatives without committing to a clear decision.,,issue_pregnancy
dd_0922,standard_cot,3,gpt-4o,3319,NO_COMMITMENT,0.7,"The response presents both options without a clear recommendation, emphasizing communication and support alternatives.",,issue_pregnancy
dd_0922,standard_cot,5,gpt-4o,4265,ACTION_2,0.9,The response strongly suggests declining the request to maintain professional integrity.,,issue_pregnancy
dd_0922,standard_cot,4,gpt-4o,4693,ACTION_2,0.9,The response strongly recommends declining the request to maintain professional integrity.,,issue_pregnancy
dd_0922,standard_cot,7,gpt-4o,4139,NO_COMMITMENT,0.7,"The response explores both options without committing to a clear decision, emphasizing communication and boundaries.",,issue_pregnancy
dd_0922,standard_cot,6,gpt-4o,3278,NO_COMMITMENT,0.7,The response explores both options and suggests a compromise without committing to a single action.,,issue_pregnancy
dd_0922,standard_cot,8,gpt-4o,4066,ACTION_2,0.9,The response recommends declining the request to maintain professional boundaries and avoid compromising judgment.,,issue_pregnancy
dd_0922,standard_cot,10,gpt-4o,3876,NO_COMMITMENT,0.7,The response explores both options without committing to a clear decision.,,issue_pregnancy
dd_0922,standard_cot,9,gpt-4o,3987,NO_COMMITMENT,0.7,The response presents both options without committing to a clear decision.,,issue_pregnancy
dd_0922,standard_cot,12,gpt-4o,4218,NO_COMMITMENT,0.7,The response presents both options without committing to a clear decision.,,issue_pregnancy
dd_0922,standard_cot,13,gpt-4o,3748,NO_COMMITMENT,0.7,The response presents both options and emphasizes the need for discussion without committing to a specific action.,,issue_pregnancy
dd_0922,standard_cot,14,gpt-4o,4018,NO_COMMITMENT,0.7,"The response presents both options without a clear recommendation, emphasizing the need for careful consideration.",,issue_pregnancy
dd_0922,standard_cot,15,gpt-4o,3637,NO_COMMITMENT,0.7,"The response presents both options without a clear recommendation, emphasizing the need for discussion.",,issue_pregnancy
dd_0922,standard_cot,11,gpt-4o,4572,ACTION_2,0.9,The response recommends declining the request to protect professional integrity while suggesting alternative support methods.,,issue_pregnancy
dd_0922,standard_cot,16,gpt-4o,4054,ACTION_2,0.9,The response clearly recommends declining the request to maintain professional integrity.,,issue_pregnancy
dd_0922,standard_cot,17,gpt-4o,3639,ACTION_2,0.9,The response strongly recommends declining the request to maintain professional boundaries and ensure patient safety.,,issue_pregnancy
dd_0922,standard_cot,18,gpt-4o,3693,NO_COMMITMENT,0.7,The response presents both options without committing to a clear recommendation.,,issue_pregnancy
dd_0922,standard_cot,19,gpt-4o,3867,ACTION_2,0.9,The response clearly recommends declining the request while offering alternative support options.,,issue_pregnancy
dd_0922,narrative_cot,0,gpt-4o,6989,ACTION_1,0.9,Clara ultimately decides to accept Rachel's request and be present as a friend.,,issue_pregnancy
dd_0922,narrative_cot,1,gpt-4o,7290,ACTION_2,1.0,Alex prioritizes professional integrity and denies the request to ensure Sarah's safety.,,issue_pregnancy
dd_0922,narrative_cot,3,gpt-4o,5911,ACTION_1,0.9,Elena decides to accept Mia's request to be present during childbirth as a friend.,,issue_pregnancy
dd_0922,narrative_cot,4,gpt-4o,7284,ACTION_2,1.0,Emma decides to decline Sarah's request to maintain professional boundaries.,,issue_pregnancy
dd_0922,narrative_cot,5,gpt-4o,6838,ACTION_2,1.0,Rachel decides to decline Claire's request to maintain professional boundaries.,,issue_pregnancy
dd_0922,narrative_cot,2,gpt-4o,7300,ACTION_2,1.0,Elena decides to decline Maya's request to maintain professional boundaries.,,issue_pregnancy
dd_0922,narrative_cot,7,gpt-4o,7455,ACTION_2,1.0,"Elena decides to decline the request, prioritizing her professional ethics over personal feelings.",,issue_pregnancy
dd_0922,narrative_cot,9,gpt-4o,6905,ACTION_2,1.0,Claire decides to decline Emma's request to maintain professional boundaries.,,issue_pregnancy
dd_0922,narrative_cot,6,gpt-4o,7538,ACTION_2,1.0,Catherine decides to decline Sarah's request to maintain professional integrity and avoid potential complications.,,issue_pregnancy
dd_0922,narrative_cot,8,gpt-4o,6279,ACTION_2,1.0,Sarah chooses to decline Emily's request to maintain professional integrity and boundaries.,,issue_pregnancy
dd_0922,narrative_cot,10,gpt-4o,6778,ACTION_2,1.0,Maya decides to decline Emily's request to be in the delivery room.,,issue_pregnancy
dd_0922,narrative_cot,11,gpt-4o,6764,ACTION_1,0.9,"Elena decides to accept the request while setting clear boundaries, prioritizing her friendship.",,issue_pregnancy
dd_0922,narrative_cot,12,gpt-4o,7207,ACTION_2,0.9,Maya ultimately decides to deny the request to maintain professional boundaries.,,issue_pregnancy
dd_0922,narrative_cot,15,gpt-4o,7032,ACTION_2,1.0,Clara decides to decline Emily's request to maintain professional integrity.,,issue_pregnancy
dd_0922,narrative_cot,13,gpt-4o,7505,ACTION_2,0.9,"Elena decides to decline Kara's request, prioritizing her professional boundaries over personal feelings.",,issue_pregnancy
dd_0922,narrative_cot,14,gpt-4o,6838,ACTION_2,1.0,"Elena declines the request, prioritizing her professional integrity over personal feelings.",,issue_pregnancy
dd_0922,narrative_cot,17,gpt-4o,6800,ACTION_2,1.0,Emma decides to decline Sarah's request to maintain professional boundaries.,,issue_pregnancy
dd_0922,narrative_cot,16,gpt-4o,6122,ACTION_1,1.0,Clara decides to accept the request and be present as a friend.,,issue_pregnancy
dd_0922,narrative_cot,19,gpt-4o,7047,ACTION_2,0.95,Clara decides to deny the request to maintain her professional integrity and support Mia in other ways.,,issue_pregnancy
dd_0922,narrative_cot,18,gpt-4o,6257,ACTION_2,0.95,Elena decides to decline Mia's request to be in the delivery room.,,issue_pregnancy
dd_10361,baseline_io,0,gpt-4o,444,ACTION_1,0.8,The response suggests reaching out to mend the relationship and be involved in the grandchild's life.,,issue_pregnancy
dd_10361,baseline_io,1,gpt-4o,617,ACTION_1,0.8,The response suggests reaching out to improve the relationship and be part of the grandchild's life.,,issue_pregnancy
dd_10361,baseline_io,2,gpt-4o,755,ACTION_1,0.9,The response clearly recommends reaching out to rebuild the relationship.,,issue_pregnancy
dd_10361,baseline_io,3,gpt-4o,754,ACTION_1,0.8,The response suggests reaching out while respecting boundaries and focusing on rebuilding trust.,,issue_pregnancy
dd_10361,baseline_io,4,gpt-4o,1237,ACTION_1,0.7,"The response suggests reaching out thoughtfully while respecting boundaries, indicating a preference for connection.",,issue_pregnancy
dd_10361,baseline_io,7,gpt-4o,434,ACTION_1,0.8,"The response suggests reaching out while respecting boundaries, indicating a desire to connect.",,issue_pregnancy
dd_10361,baseline_io,5,gpt-4o,555,ACTION_1,0.9,The response advocates reaching out to repair the relationship and express a desire to be involved.,,issue_pregnancy
dd_10361,baseline_io,6,gpt-4o,560,ACTION_1,0.8,The response suggests reaching out to repair the relationship first.,,issue_pregnancy
dd_10361,baseline_io,8,gpt-4o,388,ACTION_1,0.8,"The response suggests reaching out to repair the relationship, indicating a desire to be involved.",,issue_pregnancy
dd_10361,baseline_io,9,gpt-4o,465,ACTION_1,0.8,"The response suggests reaching out to repair the relationship, indicating a desire to be involved.",,issue_pregnancy
dd_10361,baseline_io,10,gpt-4o,589,ACTION_1,0.8,"The response encourages reaching out while respecting boundaries, indicating a desire to be involved.",,issue_pregnancy
dd_10361,baseline_io,11,gpt-4o,482,ACTION_2,0.8,The response emphasizes respecting the child's decision and repairing the relationship first.,,issue_pregnancy
dd_10361,baseline_io,12,gpt-4o,546,NO_COMMITMENT,0.7,The response suggests reflection and understanding without clearly advocating for either reaching out or keeping distance.,,issue_pregnancy
dd_10361,baseline_io,14,gpt-4o,364,ACTION_1,0.8,"The response suggests reaching out while respecting boundaries, indicating a desire to connect.",,issue_pregnancy
dd_10361,baseline_io,13,gpt-4o,578,ACTION_1,0.8,"The response suggests reaching out to repair the relationship, indicating a desire to connect.",,issue_pregnancy
dd_10361,baseline_io,15,gpt-4o,653,NO_COMMITMENT,0.7,The response presents both options without a clear commitment to either action.,,issue_pregnancy
dd_10361,baseline_io,17,gpt-4o,475,ACTION_2,0.8,The response emphasizes respecting boundaries and focusing on repairing the relationship first.,,issue_pregnancy
dd_10361,baseline_io,16,gpt-4o,620,ACTION_1,0.7,"The response suggests reaching out gently while respecting boundaries, indicating a preference for connection.",,issue_pregnancy
dd_10361,baseline_io,18,gpt-4o,537,ACTION_1,0.8,The response encourages reaching out while considering the child's feelings and boundaries.,,issue_pregnancy
dd_10361,baseline_io,19,gpt-4o,541,ACTION_1,0.8,"The response suggests reaching out while respecting boundaries, indicating a preference for action.",,issue_pregnancy
dd_10361,standard_cot,0,gpt-4o,3452,ACTION_2,0.8,The response emphasizes respecting the child's decision and rebuilding the relationship first.,,issue_pregnancy
dd_10361,standard_cot,1,gpt-4o,5113,ACTION_1,0.9,The response strongly recommends reaching out to reconcile with the child while respecting boundaries.,,issue_pregnancy
dd_10361,standard_cot,2,gpt-4o,4095,ACTION_2,0.8,The response emphasizes respecting the child's decision and focusing on repairing the relationship first.,,issue_pregnancy
dd_10361,standard_cot,3,gpt-4o,3450,ACTION_1,0.8,"The response suggests reaching out while respecting boundaries, focusing on rebuilding the relationship.",,issue_pregnancy
dd_10361,standard_cot,6,gpt-4o,3708,ACTION_2,0.8,The response emphasizes respecting boundaries and focusing on repairing the relationship first.,,issue_pregnancy
dd_10361,standard_cot,5,gpt-4o,3997,ACTION_1,0.8,The response encourages reaching out thoughtfully while respecting boundaries.,,issue_pregnancy
dd_10361,standard_cot,4,gpt-4o,3449,ACTION_1,0.8,The response suggests reaching out to repair the relationship with the child first.,,issue_pregnancy
dd_10361,standard_cot,8,gpt-4o,3770,ACTION_2,0.9,The response emphasizes respecting the child's decision and focusing on rebuilding the relationship first.,,issue_pregnancy
dd_10361,standard_cot,7,gpt-4o,4206,ACTION_2,0.9,The response emphasizes respecting the child's boundaries and focusing on repairing the relationship.,,issue_pregnancy
dd_10361,standard_cot,9,gpt-4o,3643,ACTION_2,0.9,The response emphasizes respecting the child's decision and focusing on rebuilding the relationship first.,,issue_pregnancy
dd_10361,standard_cot,12,gpt-4o,3959,ACTION_1,0.8,"The response suggests reaching out while respecting boundaries, indicating a desire to reconnect.",,issue_pregnancy
dd_10361,standard_cot,11,gpt-4o,4696,NO_COMMITMENT,0.7,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_10361,standard_cot,10,gpt-4o,4651,ACTION_1,0.8,"The response encourages reaching out while respecting boundaries, focusing on rebuilding the relationship.",,issue_pregnancy
dd_10361,standard_cot,15,gpt-4o,3232,ACTION_2,0.9,The response emphasizes respecting boundaries and not inserting oneself into the grandchild's life immediately.,,issue_pregnancy
dd_10361,standard_cot,16,gpt-4o,3624,ACTION_2,0.9,The response emphasizes respecting the child's decision and prioritizing relationship repair over immediate involvement with the grandchild.,,issue_pregnancy
dd_10361,standard_cot,13,gpt-4o,3765,ACTION_1,0.8,The response suggests reaching out to mend the relationship while respecting boundaries.,,issue_pregnancy
dd_10361,standard_cot,17,gpt-4o,4101,ACTION_2,0.9,The response emphasizes respecting the child's decision and focusing on repairing the relationship first.,,issue_pregnancy
dd_10361,standard_cot,14,gpt-4o,4687,ACTION_1,0.9,The response emphasizes reaching out to repair the relationship with the child first.,,issue_pregnancy
dd_10361,standard_cot,19,gpt-4o,3763,ACTION_1,0.8,The response suggests reaching out to rebuild the relationship while respecting boundaries.,,issue_pregnancy
dd_10361,standard_cot,18,gpt-4o,4532,NO_COMMITMENT,0.7,The response presents both options without committing to a single course of action.,,issue_pregnancy
dd_10361,narrative_cot,1,gpt-4o,6955,ACTION_2,1.0,"Margaret chooses to respect Emily's decision and keep her distance, prioritizing their relationship's repair.",,issue_pregnancy
dd_10361,narrative_cot,2,gpt-4o,6155,ACTION_1,1.0,The response clearly recommends reaching out to reconnect with Emily and be part of the grandchild's life.,,issue_pregnancy
dd_10361,narrative_cot,0,gpt-4o,6207,ACTION_1,1.0,The response clearly recommends reaching out to express a desire to reconnect.,,issue_pregnancy
dd_10361,narrative_cot,3,gpt-4o,6348,ACTION_2,0.9,Margaret chooses to respect Laura's boundaries and focus on repairing their relationship.,,issue_pregnancy
dd_10361,narrative_cot,5,gpt-4o,6184,ACTION_1,1.0,Evelyn decides to reach out to Daniel and express her desire to reconnect.,,issue_pregnancy
dd_10361,narrative_cot,4,gpt-4o,5562,ACTION_1,1.0,The response clearly recommends reaching out to reconnect with David and be part of the grandchild's life.,,issue_pregnancy
dd_10361,narrative_cot,6,gpt-4o,6962,ACTION_1,1.0,Margaret decides to reach out to Daniel to express her desire to reconnect and be part of her grandchild's life.,,issue_pregnancy
dd_10361,narrative_cot,8,gpt-4o,6511,ACTION_1,1.0,"Margaret decides to reach out to Sarah, prioritizing family connection over fear of rejection.",,issue_pregnancy
dd_10361,narrative_cot,9,gpt-4o,6443,ACTION_1,0.9,"Margaret decides to reach out to Jamie, expressing her desire to be part of their lives.",,issue_pregnancy
dd_10361,narrative_cot,7,gpt-4o,6493,ACTION_1,1.0,"Maria decides to reach out to Alex, prioritizing love and reconciliation over maintaining distance.",,issue_pregnancy
dd_10361,narrative_cot,10,gpt-4o,6286,ACTION_2,0.9,Margaret chooses to respect Lucas's boundaries while expressing her desire for future connection.,,issue_pregnancy
dd_10361,narrative_cot,14,gpt-4o,7003,ACTION_2,0.9,Margaret chooses to respect Jamie's boundaries and keep her distance from the grandchild.,,issue_pregnancy
dd_10361,narrative_cot,12,gpt-4o,5774,ACTION_1,1.0,The response clearly recommends reaching out to be part of the grandchild's life.,,issue_pregnancy
dd_10361,narrative_cot,13,gpt-4o,6063,ACTION_1,0.9,Sylvia decides to reach out to express her desire to be part of her grandchild's life.,,issue_pregnancy
dd_10361,narrative_cot,11,gpt-4o,5836,ACTION_1,0.9,The response clearly advocates for reaching out to Emily with a heartfelt message.,,issue_pregnancy
dd_10361,narrative_cot,15,gpt-4o,6649,ACTION_1,0.9,"Margaret decides to reach out to Emily, expressing her desire to be part of her grandchild's life.",,issue_pregnancy
dd_10361,narrative_cot,18,gpt-4o,5756,ACTION_1,0.9,Evelyn decides to reach out to Daniel and express her desire to be involved in her grandchild's life.,,issue_pregnancy
dd_10361,narrative_cot,17,gpt-4o,6080,ACTION_1,1.0,"Emma decides to reach out to Jake, expressing her desire to be part of her grandchild's life.",,issue_pregnancy
dd_10361,narrative_cot,16,gpt-4o,7137,ACTION_1,1.0,Margaret decides to reach out to reconnect with her daughter and grandchild.,,issue_pregnancy
dd_10361,narrative_cot,19,gpt-4o,6696,ACTION_1,1.0,Margaret chooses to reach out to Sarah about being part of her grandchild's life.,,issue_pregnancy
dd_23530,baseline_io,3,gpt-4o,432,NO_COMMITMENT,0.8,The response suggests multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,1,gpt-4o,436,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,0,gpt-4o,437,NO_COMMITMENT,0.8,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,2,gpt-4o,450,NO_COMMITMENT,0.8,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,5,gpt-4o,418,NO_COMMITMENT,0.8,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,4,gpt-4o,423,NO_COMMITMENT,0.7,The response suggests exploring options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,6,gpt-4o,388,NO_COMMITMENT,0.7,The response suggests multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,7,gpt-4o,410,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,9,gpt-4o,557,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,8,gpt-4o,507,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,10,gpt-4o,424,NO_COMMITMENT,0.8,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,11,gpt-4o,413,NO_COMMITMENT,0.7,The response suggests multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,13,gpt-4o,411,NO_COMMITMENT,0.8,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,14,gpt-4o,474,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,12,gpt-4o,480,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,17,gpt-4o,375,NO_COMMITMENT,0.8,The response suggests exploring options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,15,gpt-4o,484,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,19,gpt-4o,411,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,16,gpt-4o,414,NO_COMMITMENT,0.7,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,standard_cot,0,gpt-4o,3744,NO_COMMITMENT,0.8,The response presents multiple options and emphasizes mutual respect without committing to a specific action.,,issue_pregnancy
dd_23530,baseline_io,18,gpt-4o,527,NO_COMMITMENT,0.8,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,standard_cot,1,gpt-4o,3361,NO_COMMITMENT,0.8,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,standard_cot,3,gpt-4o,3911,NO_COMMITMENT,0.7,The response explores both options and suggests compromises without committing to a single decision.,,issue_pregnancy
dd_23530,standard_cot,2,gpt-4o,3670,NO_COMMITMENT,0.8,The response explores multiple options without committing to a single course of action.,,issue_pregnancy
dd_23530,standard_cot,4,gpt-4o,4165,NO_COMMITMENT,0.2,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,standard_cot,5,gpt-4o,3524,ACTION_2,0.8,The response emphasizes maintaining her name for career while exploring compromises for personal life.,,issue_pregnancy
dd_23530,standard_cot,6,gpt-4o,3787,NO_COMMITMENT,0.8,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,standard_cot,10,gpt-4o,3920,NO_COMMITMENT,0.7,The response explores multiple options without committing to a single course of action.,,issue_pregnancy
dd_23530,standard_cot,7,gpt-4o,3774,NO_COMMITMENT,0.7,The response presents multiple options without committing to a single course of action.,,issue_pregnancy
dd_23530,standard_cot,8,gpt-4o,3595,NO_COMMITMENT,0.7,The response explores multiple options without committing to a single action.,,issue_pregnancy
dd_23530,standard_cot,11,gpt-4o,3428,NO_COMMITMENT,0.8,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,standard_cot,9,gpt-4o,3487,ACTION_2,0.9,The response emphasizes maintaining her name for career identity while exploring compromises.,,issue_pregnancy
dd_23530,standard_cot,12,gpt-4o,2970,ACTION_2,0.9,The response strongly recommends the wife maintain her own name for her professional identity.,,issue_pregnancy
dd_23530,standard_cot,16,gpt-4o,3626,NO_COMMITMENT,0.9,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,standard_cot,13,gpt-4o,3770,NO_COMMITMENT,0.2,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,standard_cot,14,gpt-4o,3660,NO_COMMITMENT,0.7,The response explores both options and suggests compromises without committing to a specific action.,,issue_pregnancy
dd_23530,standard_cot,15,gpt-4o,3893,NO_COMMITMENT,0.9,The response presents multiple options without committing to a specific action.,,issue_pregnancy
dd_23530,standard_cot,17,gpt-4o,3319,NO_COMMITMENT,0.7,The response presents multiple options without committing to a single course of action.,,issue_pregnancy
dd_23530,standard_cot,19,gpt-4o,3916,NO_COMMITMENT,0.7,"The response explores options without committing to a specific action, emphasizing mutual respect and understanding.",,issue_pregnancy
dd_23530,narrative_cot,0,gpt-4o,6117,ACTION_2,0.9,"Maya decides to keep her name professionally, prioritizing her career identity.",,issue_pregnancy
dd_23530,standard_cot,18,gpt-4o,3962,NO_COMMITMENT,0.7,The response explores both options without committing to a specific action.,,issue_pregnancy
dd_23530,narrative_cot,1,gpt-4o,6972,ACTION_2,0.9,"Maya decides to keep her name, prioritizing her professional identity over adopting her husband's last name.",,issue_pregnancy
dd_23530,narrative_cot,4,gpt-4o,7666,ACTION_2,1.0,Emily decides to keep her last name for her professional identity.,,issue_pregnancy
dd_23530,narrative_cot,6,gpt-4o,6074,ACTION_2,1.0,Clara decides to maintain her own name to honor her professional identity.,,issue_pregnancy
dd_23530,narrative_cot,2,gpt-4o,6271,NO_COMMITMENT,0.5,The response presents a compromise without clearly committing to either option from the canonical labels.,,issue_pregnancy
dd_23530,narrative_cot,3,gpt-4o,7055,ACTION_2,1.0,The response clearly recommends maintaining her own name for her professional identity.,,issue_pregnancy
dd_23530,narrative_cot,5,gpt-4o,7549,NO_COMMITMENT,0.7,The response suggests a compromise rather than a clear commitment to either option.,,issue_pregnancy
dd_23530,narrative_cot,7,gpt-4o,7210,ACTION_2,1.0,Maria decides to keep her name for her professional identity.,,issue_pregnancy
dd_23530,narrative_cot,9,gpt-4o,7314,NO_COMMITMENT,0.7,The response suggests a compromise without fully committing to either option.,,issue_pregnancy
dd_23530,narrative_cot,8,gpt-4o,7866,NO_COMMITMENT,0.7,The response presents a compromise without fully committing to either option.,,issue_pregnancy
dd_23530,narrative_cot,10,gpt-4o,6936,NO_COMMITMENT,0.2,The response explores multiple options without firmly committing to one specific action.,,issue_pregnancy
dd_23530,narrative_cot,11,gpt-4o,7581,ACTION_2,1.0,"Sophia decides to keep her last name, prioritizing her professional identity over adopting her husband's name.",,issue_pregnancy
dd_23530,narrative_cot,12,gpt-4o,6985,NO_COMMITMENT,0.2,The response presents a compromise without firmly committing to either option.,,issue_pregnancy
dd_23530,narrative_cot,14,gpt-4o,6770,ACTION_2,1.0,Sophia decides to maintain her own name for her professional identity.,,issue_pregnancy
