model,scaffold,arm,item_id,sample_idx,gold_verdict,verdict,noncommittal,finish_reason,truncated,output_len,prompt_tokens,completion_tokens
claude-haiku-4-5,dilemma_standard,neutral,1UXZOmMTI3XJJW4wnbLCAyzkuICrUCsO,1,ACTION_B,ACTION_A,0,end_turn,0,769,812,158
claude-haiku-4-5,dilemma_standard,neutral,1S1xjRaSPYyEPj8sSYdjXGGDHA83I383,0,ACTION_B,ACTION_A,0,end_turn,0,1694,1317,337
claude-haiku-4-5,dilemma_standard,neutral,1UXZOmMTI3XJJW4wnbLCAyzkuICrUCsO,2,ACTION_B,ACTION_A,0,end_turn,0,775,812,159
claude-haiku-4-5,dilemma_standard,neutral,1W0BGhI97UeRR2XbpzqpkqQqbu5mGT6g,0,ACTION_B,ACTION_B,0,end_turn,0,17,1252,9
claude-haiku-4-5,dilemma_standard,neutral,1UfRY1DF5kcD1pyib56bNGtERTESIA6P,1,ACTION_B,ACTION_B,0,end_turn,0,596,875,112
claude-haiku-4-5,dilemma_standard,neutral,1UXqPxzHB3eeolE7js1kw9oEeLXlgPi8,0,ACTION_B,ACTION_B,0,end_turn,0,907,1759,187
claude-haiku-4-5,dilemma_standard,neutral,1UXqPxzHB3eeolE7js1kw9oEeLXlgPi8,2,ACTION_B,ACTION_A,0,end_turn,0,864,1759,173
claude-haiku-4-5,dilemma_standard,neutral,1UfRY1DF5kcD1pyib56bNGtERTESIA6P,2,ACTION_B,ACTION_B,0,end_turn,0,853,875,165
claude-haiku-4-5,dilemma_standard,neutral,1UfRY1DF5kcD1pyib56bNGtERTESIA6P,0,ACTION_B,ACTION_B,0,end_turn,0,1039,875,198
claude-haiku-4-5,dilemma_standard,neutral,1YzhKq1AdkTeR0X9XSyP6Pf5nqSIS93g,1,ACTION_B,ACTION_A,0,end_turn,0,17,869,9
claude-haiku-4-5,dilemma_standard,neutral,1aXT0T5DIw5PTVspz16P2x6OtUHz0uix,1,ACTION_B,ACTION_B,0,end_turn,0,17,669,9
claude-haiku-4-5,dilemma_standard,neutral,1aXT0T5DIw5PTVspz16P2x6OtUHz0uix,0,ACTION_B,ACTION_B,0,end_turn,0,327,669,70
claude-haiku-4-5,dilemma_standard,neutral,1W0BGhI97UeRR2XbpzqpkqQqbu5mGT6g,1,ACTION_B,ACTION_B,0,end_turn,0,1139,1252,223
claude-haiku-4-5,dilemma_standard,neutral,1YzhKq1AdkTeR0X9XSyP6Pf5nqSIS93g,2,ACTION_B,ACTION_A,0,end_turn,0,1042,869,206
claude-haiku-4-5,dilemma_standard,neutral,1YzhKq1AdkTeR0X9XSyP6Pf5nqSIS93g,0,ACTION_B,ACTION_A,0,end_turn,0,1105,869,221
claude-haiku-4-5,dilemma_standard,neutral,1W0BGhI97UeRR2XbpzqpkqQqbu5mGT6g,2,ACTION_B,ACTION_B,0,end_turn,0,1166,1252,230
claude-haiku-4-5,dilemma_standard,neutral,1aXT0T5DIw5PTVspz16P2x6OtUHz0uix,2,ACTION_B,ACTION_B,0,end_turn,0,586,669,126
claude-haiku-4-5,dilemma_standard,neutral,1bUEWSkoeLC6r9j8UMfjElUCAlZu7APM,2,ACTION_B,ACTION_A,0,end_turn,0,17,1177,9
claude-haiku-4-5,dilemma_standard,neutral,1b90zZYtaTlvPUhlEwHcBNwk3EreFbx7,1,ACTION_B,ACTION_B,0,end_turn,0,592,823,123
claude-haiku-4-5,dilemma_standard,neutral,1b90zZYtaTlvPUhlEwHcBNwk3EreFbx7,2,ACTION_B,ACTION_B,0,end_turn,0,501,823,107
claude-haiku-4-5,dilemma_standard,neutral,1bUEWSkoeLC6r9j8UMfjElUCAlZu7APM,1,ACTION_B,ACTION_A,0,end_turn,0,555,1177,125
claude-haiku-4-5,dilemma_standard,neutral,1bUEWSkoeLC6r9j8UMfjElUCAlZu7APM,0,ACTION_B,ACTION_A,0,end_turn,0,704,1177,159
claude-haiku-4-5,dilemma_standard,neutral,1cG1c4ryjBCiP9mdhmPUUhLZS0vnwcjV,2,ACTION_B,ACTION_B,0,end_turn,0,17,1252,9
claude-haiku-4-5,dilemma_standard,neutral,1cdJOHSEkXRcIZZN2JshigDkwyOWiit6,0,ACTION_B,ACTION_B,0,end_turn,0,17,1182,9
claude-haiku-4-5,dilemma_standard,neutral,1cdJOHSEkXRcIZZN2JshigDkwyOWiit6,2,ACTION_B,ACTION_B,0,end_turn,0,17,1182,9
claude-haiku-4-5,dilemma_standard,neutral,1b90zZYtaTlvPUhlEwHcBNwk3EreFbx7,0,ACTION_B,ACTION_B,0,end_turn,0,1613,823,349
claude-haiku-4-5,dilemma_standard,neutral,1cG1c4ryjBCiP9mdhmPUUhLZS0vnwcjV,0,ACTION_B,ACTION_B,0,end_turn,0,643,1252,125
claude-haiku-4-5,dilemma_standard,neutral,1cdJOHSEkXRcIZZN2JshigDkwyOWiit6,1,ACTION_B,ACTION_B,0,end_turn,0,628,1182,128
claude-haiku-4-5,dilemma_standard,neutral,1eSYNCmiAVGBmYA4cghxfgUpa1S1ZjGi,1,ACTION_B,ACTION_B,0,end_turn,0,17,900,9
claude-haiku-4-5,dilemma_standard,neutral,1eSYNCmiAVGBmYA4cghxfgUpa1S1ZjGi,0,ACTION_B,ACTION_B,0,end_turn,0,575,900,113
claude-haiku-4-5,dilemma_standard,neutral,1cG1c4ryjBCiP9mdhmPUUhLZS0vnwcjV,1,ACTION_B,ACTION_B,0,end_turn,0,1323,1252,260
claude-haiku-4-5,dilemma_standard,neutral,1f9YqtYmSzyZRJJoU0oNprFJiaoZ5D99,1,ACTION_B,ACTION_B,0,end_turn,0,17,923,9
claude-haiku-4-5,dilemma_standard,neutral,1f9YqtYmSzyZRJJoU0oNprFJiaoZ5D99,0,ACTION_B,ACTION_B,0,end_turn,0,17,923,9
claude-haiku-4-5,dilemma_standard,neutral,1f9YqtYmSzyZRJJoU0oNprFJiaoZ5D99,2,ACTION_B,ACTION_B,0,end_turn,0,17,923,9
claude-haiku-4-5,dilemma_standard,neutral,1dEc4PLuWoAAtJ4DzcMiTIYUN8nyBsod,1,ACTION_B,ACTION_B,0,end_turn,0,1614,1042,316
claude-haiku-4-5,dilemma_standard,neutral,1eSYNCmiAVGBmYA4cghxfgUpa1S1ZjGi,2,ACTION_B,ACTION_B,0,end_turn,0,720,900,141
claude-haiku-4-5,dilemma_standard,neutral,1dEc4PLuWoAAtJ4DzcMiTIYUN8nyBsod,0,ACTION_B,ACTION_A,0,end_turn,0,1858,1042,382
claude-haiku-4-5,dilemma_standard,neutral,1dEc4PLuWoAAtJ4DzcMiTIYUN8nyBsod,2,ACTION_B,ACTION_A,0,end_turn,0,1660,1042,350
claude-haiku-4-5,dilemma_standard,neutral,1feaV0xGP05RR0rNPGtpSSkrN94xt9DE,2,ACTION_B,ACTION_B,0,end_turn,0,17,1036,9
claude-haiku-4-5,dilemma_standard,neutral,1g3KhwsUFh1xDlmKEOLftC4EJQdcyf7o,1,ACTION_B,ACTION_B,0,end_turn,0,17,1327,9
claude-haiku-4-5,dilemma_standard,neutral,1feaV0xGP05RR0rNPGtpSSkrN94xt9DE,0,ACTION_B,ACTION_B,0,end_turn,0,825,1036,166
claude-haiku-4-5,dilemma_standard,neutral,1gbpAsALts7SjroejIVap2gBA24Kq1De,0,ACTION_B,ACTION_B,0,end_turn,0,17,843,9
claude-haiku-4-5,dilemma_standard,neutral,1feaV0xGP05RR0rNPGtpSSkrN94xt9DE,1,ACTION_B,ACTION_B,0,end_turn,0,691,1036,132
claude-haiku-4-5,dilemma_standard,neutral,1gbpAsALts7SjroejIVap2gBA24Kq1De,2,ACTION_B,ACTION_B,0,end_turn,0,17,843,9
claude-haiku-4-5,dilemma_standard,neutral,1hFF4CQAlzsvYcn802P520IaZVOpxOFd,1,ACTION_B,ACTION_B,0,end_turn,0,17,959,9
claude-haiku-4-5,dilemma_standard,neutral,1g3KhwsUFh1xDlmKEOLftC4EJQdcyf7o,0,ACTION_B,ACTION_A,0,end_turn,0,1257,1327,245
claude-haiku-4-5,dilemma_standard,neutral,1g3KhwsUFh1xDlmKEOLftC4EJQdcyf7o,2,ACTION_B,ACTION_B,0,end_turn,0,1196,1327,228
claude-haiku-4-5,dilemma_standard,neutral,1iCY7N20QLEV5gjF6foo5zmv9hd3phea,1,ACTION_B,ACTION_A,0,end_turn,0,17,1152,9
claude-haiku-4-5,dilemma_standard,neutral,1gbpAsALts7SjroejIVap2gBA24Kq1De,1,ACTION_B,ACTION_B,0,end_turn,0,1052,843,207
claude-haiku-4-5,dilemma_standard,neutral,1iHZPcEmWDoRdcdgQm8RfZYV58Ma9r8S,0,ACTION_B,UNRESOLVED,1,end_turn,0,19,959,10
claude-haiku-4-5,dilemma_standard,neutral,1hFF4CQAlzsvYcn802P520IaZVOpxOFd,0,ACTION_B,ACTION_B,0,end_turn,0,1152,959,229
claude-haiku-4-5,dilemma_standard,neutral,1iCY7N20QLEV5gjF6foo5zmv9hd3phea,0,ACTION_B,ACTION_A,0,end_turn,0,1191,1152,234
claude-haiku-4-5,dilemma_standard,neutral,1iHZPcEmWDoRdcdgQm8RfZYV58Ma9r8S,2,ACTION_B,ACTION_A,0,end_turn,0,606,959,123
claude-haiku-4-5,dilemma_standard,neutral,1hFF4CQAlzsvYcn802P520IaZVOpxOFd,2,ACTION_B,ACTION_B,0,end_turn,0,1724,959,363
claude-haiku-4-5,dilemma_standard,neutral,1iCY7N20QLEV5gjF6foo5zmv9hd3phea,2,ACTION_B,ACTION_A,0,end_turn,0,917,1152,179
claude-haiku-4-5,dilemma_standard,neutral,1iHZPcEmWDoRdcdgQm8RfZYV58Ma9r8S,1,ACTION_B,ACTION_A,0,end_turn,0,976,959,196
claude-haiku-4-5,dilemma_standard,neutral,1iSKhugBLe2IdVGkLquUnFQMe28zz2c7,1,ACTION_B,ACTION_B,0,end_turn,0,17,1028,9
claude-haiku-4-5,dilemma_standard,neutral,1iN9mXvY1rca0hxYJsBgY6f04KVAzIrr,0,ACTION_B,ACTION_B,0,end_turn,0,720,666,154
claude-haiku-4-5,dilemma_standard,neutral,1iN9mXvY1rca0hxYJsBgY6f04KVAzIrr,1,ACTION_B,ACTION_B,0,end_turn,0,523,666,96
claude-haiku-4-5,dilemma_standard,neutral,1jKnxkh3W8ysnh99bDz9pmrgwRAOmNCx,0,ACTION_B,ACTION_B,0,end_turn,0,17,1140,9
claude-haiku-4-5,dilemma_standard,neutral,1jKnxkh3W8ysnh99bDz9pmrgwRAOmNCx,2,ACTION_B,ACTION_B,0,end_turn,0,17,1140,9
claude-haiku-4-5,dilemma_standard,neutral,1iN9mXvY1rca0hxYJsBgY6f04KVAzIrr,2,ACTION_B,ACTION_B,0,end_turn,0,634,666,124
claude-haiku-4-5,dilemma_standard,neutral,1iSKhugBLe2IdVGkLquUnFQMe28zz2c7,0,ACTION_B,ACTION_B,0,end_turn,0,609,1028,117
claude-haiku-4-5,dilemma_standard,neutral,1jKnxkh3W8ysnh99bDz9pmrgwRAOmNCx,1,ACTION_B,ACTION_B,0,end_turn,0,705,1140,150
claude-haiku-4-5,dilemma_standard,neutral,1iSKhugBLe2IdVGkLquUnFQMe28zz2c7,2,ACTION_B,ACTION_B,0,end_turn,0,1068,1028,194
claude-haiku-4-5,dilemma_standard,neutral,1lDMxH7XtMZ5zARqjslGPf7Pn0Nn3AmT,0,ACTION_B,ACTION_A,0,end_turn,0,796,1196,155
claude-haiku-4-5,dilemma_standard,neutral,1lLdKo9STQ331IL2Ko0R4ZDF801QawSO,0,ACTION_B,ACTION_A,0,end_turn,0,769,976,158
claude-haiku-4-5,dilemma_standard,neutral,1lDMxH7XtMZ5zARqjslGPf7Pn0Nn3AmT,2,ACTION_B,ACTION_A,0,end_turn,0,1005,1196,196
claude-haiku-4-5,dilemma_standard,neutral,1lPntd4gw2gxEaEt7u7MKr1B7bIWse3j,1,ACTION_B,ACTION_B,0,end_turn,0,17,795,9
claude-haiku-4-5,dilemma_standard,neutral,1lPntd4gw2gxEaEt7u7MKr1B7bIWse3j,2,ACTION_B,ACTION_B,0,end_turn,0,17,795,9
claude-haiku-4-5,dilemma_standard,neutral,1lDMxH7XtMZ5zARqjslGPf7Pn0Nn3AmT,1,ACTION_B,ACTION_A,0,end_turn,0,1270,1196,252
claude-haiku-4-5,dilemma_standard,neutral,1lPntd4gw2gxEaEt7u7MKr1B7bIWse3j,0,ACTION_B,ACTION_B,0,end_turn,0,542,795,116
claude-haiku-4-5,dilemma_standard,neutral,1lLdKo9STQ331IL2Ko0R4ZDF801QawSO,1,ACTION_B,ACTION_A,0,end_turn,0,986,976,201
claude-haiku-4-5,dilemma_standard,neutral,1lLdKo9STQ331IL2Ko0R4ZDF801QawSO,2,ACTION_B,ACTION_A,0,end_turn,0,1025,976,226
claude-haiku-4-5,dilemma_standard,neutral,1lWq8mPBfOz10qavuB8RBMrQLJDnGm6R,0,ACTION_B,UNRESOLVED,1,end_turn,0,589,1132,115
claude-haiku-4-5,dilemma_standard,neutral,1lWq8mPBfOz10qavuB8RBMrQLJDnGm6R,1,ACTION_B,UNRESOLVED,1,end_turn,0,866,1132,171
claude-haiku-4-5,dilemma_standard,neutral,1lWq8mPBfOz10qavuB8RBMrQLJDnGm6R,2,ACTION_B,ACTION_A,0,end_turn,0,1072,1132,203
claude-haiku-4-5,dilemma_standard,neutral,1lxTaY5dBqkRXiIWw6w6HRwU547X1dEw,1,ACTION_B,ACTION_A,0,end_turn,0,950,1411,184
claude-haiku-4-5,dilemma_standard,neutral,1lxTaY5dBqkRXiIWw6w6HRwU547X1dEw,0,ACTION_B,ACTION_B,0,end_turn,0,1474,1411,296
claude-haiku-4-5,dilemma_standard,neutral,1ntk6n1rVLycrGnFalFc4JzN5rtqvuMA,0,ACTION_B,ACTION_B,0,end_turn,0,17,1095,9
claude-haiku-4-5,dilemma_standard,neutral,1mUzTEqE4RTS2aMO8Wrrh0UKfUhMVqoj,0,ACTION_B,ACTION_A,0,end_turn,0,846,1322,182
claude-haiku-4-5,dilemma_standard,neutral,1ntk6n1rVLycrGnFalFc4JzN5rtqvuMA,1,ACTION_B,ACTION_B,0,end_turn,0,378,1095,74
claude-haiku-4-5,dilemma_standard,neutral,1ntk6n1rVLycrGnFalFc4JzN5rtqvuMA,2,ACTION_B,ACTION_B,0,end_turn,0,558,1095,105
claude-haiku-4-5,dilemma_standard,neutral,1mUzTEqE4RTS2aMO8Wrrh0UKfUhMVqoj,2,ACTION_B,ACTION_B,0,end_turn,0,936,1322,191
claude-haiku-4-5,dilemma_standard,neutral,1o7nFxMu9bciZ2a1jhDEoVM4eX3IH3L0,2,ACTION_B,ACTION_B,0,end_turn,0,17,1935,9
claude-haiku-4-5,dilemma_standard,neutral,1mUzTEqE4RTS2aMO8Wrrh0UKfUhMVqoj,1,ACTION_B,ACTION_B,0,end_turn,0,1516,1322,313
claude-haiku-4-5,dilemma_standard,neutral,1o7nFxMu9bciZ2a1jhDEoVM4eX3IH3L0,0,ACTION_B,ACTION_B,0,end_turn,0,906,1935,184
claude-haiku-4-5,dilemma_standard,neutral,1p304PdNXWXPcveLQxM2LK8LBBL9YG3r,0,ACTION_B,ACTION_B,0,end_turn,0,706,1260,153
claude-haiku-4-5,dilemma_standard,neutral,1p304PdNXWXPcveLQxM2LK8LBBL9YG3r,2,ACTION_B,ACTION_B,0,end_turn,0,949,1260,205
claude-haiku-4-5,dilemma_standard,neutral,1o7nFxMu9bciZ2a1jhDEoVM4eX3IH3L0,1,ACTION_B,ACTION_B,0,end_turn,0,1752,1935,375
claude-haiku-4-5,dilemma_standard,neutral,1qRx5WfgdfoF6PGYC6DRa7RFd7Z8rENa,2,ACTION_B,ACTION_B,0,end_turn,0,17,1314,9
claude-haiku-4-5,dilemma_standard,neutral,1p304PdNXWXPcveLQxM2LK8LBBL9YG3r,1,ACTION_B,ACTION_B,0,end_turn,0,1716,1260,393
claude-haiku-4-5,dilemma_standard,neutral,1lxTaY5dBqkRXiIWw6w6HRwU547X1dEw,2,ACTION_B,ACTION_A,0,end_turn,0,17,1411,9
claude-haiku-4-5,dilemma_standard,neutral,1qRx5WfgdfoF6PGYC6DRa7RFd7Z8rENa,0,ACTION_B,ACTION_B,0,end_turn,0,1859,1314,402
claude-haiku-4-5,dilemma_standard,neutral,1qXV9yvYJnlRTCR5SpwxbLAPpeDYtwEW,1,ACTION_B,ACTION_B,0,end_turn,0,533,923,110
claude-haiku-4-5,dilemma_standard,neutral,1r8FssLcrclw0HRXeaLQvquGs5heLM8G,2,ACTION_B,ACTION_B,0,end_turn,0,17,942,9
claude-haiku-4-5,dilemma_standard,neutral,1qXV9yvYJnlRTCR5SpwxbLAPpeDYtwEW,2,ACTION_B,ACTION_B,0,end_turn,0,509,923,99
claude-haiku-4-5,dilemma_standard,neutral,1qRx5WfgdfoF6PGYC6DRa7RFd7Z8rENa,1,ACTION_B,ACTION_A,0,end_turn,0,2078,1314,400
claude-haiku-4-5,dilemma_standard,neutral,1qXV9yvYJnlRTCR5SpwxbLAPpeDYtwEW,0,ACTION_B,ACTION_B,0,end_turn,0,728,923,147
claude-haiku-4-5,dilemma_standard,neutral,1r8FssLcrclw0HRXeaLQvquGs5heLM8G,0,ACTION_B,ACTION_B,0,end_turn,0,1420,942,295
claude-haiku-4-5,dilemma_standard,neutral,1rXoRPHrebhMy86OKZsz6eNi0cBq7yhm,2,ACTION_B,ACTION_B,0,end_turn,0,693,1016,147
claude-haiku-4-5,dilemma_standard,neutral,1r8FssLcrclw0HRXeaLQvquGs5heLM8G,1,ACTION_B,ACTION_B,0,end_turn,0,1666,942,336
claude-haiku-4-5,dilemma_standard,neutral,1rXoRPHrebhMy86OKZsz6eNi0cBq7yhm,0,ACTION_B,ACTION_B,0,end_turn,0,1126,1016,227
claude-haiku-4-5,dilemma_standard,neutral,1rXoRPHrebhMy86OKZsz6eNi0cBq7yhm,1,ACTION_B,ACTION_B,0,end_turn,0,1143,1016,239
claude-haiku-4-5,dilemma_standard,neutral,1sEcqhgxsDCs2nlIuykjzlTDDWH0mc6A,0,ACTION_B,ACTION_B,0,end_turn,0,782,1062,179
claude-haiku-4-5,dilemma_standard,neutral,1sOnAIikCXPJs4mRE0gKYQIAR3n3lBkj,1,ACTION_B,UNRESOLVED,1,end_turn,0,626,998,115
claude-haiku-4-5,dilemma_standard,neutral,1sEcqhgxsDCs2nlIuykjzlTDDWH0mc6A,1,ACTION_B,ACTION_A,0,end_turn,0,1122,1062,226
claude-haiku-4-5,dilemma_standard,neutral,1sOnAIikCXPJs4mRE0gKYQIAR3n3lBkj,0,ACTION_B,UNRESOLVED,1,end_turn,0,924,998,172
claude-haiku-4-5,dilemma_standard,neutral,1sOnAIikCXPJs4mRE0gKYQIAR3n3lBkj,2,ACTION_B,UNRESOLVED,1,end_turn,0,783,998,153
claude-haiku-4-5,dilemma_standard,neutral,1sSXmpSKzsKxmSttno0W2hd6jjc3JX7j,0,ACTION_B,ACTION_A,0,end_turn,0,602,881,124
claude-haiku-4-5,dilemma_standard,neutral,1sEcqhgxsDCs2nlIuykjzlTDDWH0mc6A,2,ACTION_B,ACTION_A,0,end_turn,0,1205,1062,253
claude-haiku-4-5,dilemma_standard,neutral,1sSXmpSKzsKxmSttno0W2hd6jjc3JX7j,1,ACTION_B,ACTION_A,0,end_turn,0,714,881,143
claude-haiku-4-5,dilemma_standard,neutral,1sSXmpSKzsKxmSttno0W2hd6jjc3JX7j,2,ACTION_B,ACTION_A,0,end_turn,0,725,881,136
claude-haiku-4-5,dilemma_standard,neutral,1ueTwaZaiGbLL0AioUfkHUFnDUu9aXjP,2,ACTION_B,ACTION_B,0,end_turn,0,17,1441,9
claude-haiku-4-5,dilemma_standard,neutral,1sdxLFGqNd5QmbvUlT0JVNhY9Rl48MaT,0,ACTION_B,ACTION_B,0,end_turn,0,915,1047,176
claude-haiku-4-5,dilemma_standard,neutral,1sdxLFGqNd5QmbvUlT0JVNhY9Rl48MaT,1,ACTION_B,ACTION_B,0,end_turn,0,1068,1047,195
claude-haiku-4-5,dilemma_standard,neutral,1ueTwaZaiGbLL0AioUfkHUFnDUu9aXjP,0,ACTION_B,ACTION_B,0,end_turn,0,641,1441,137
claude-haiku-4-5,dilemma_standard,neutral,1ueTwaZaiGbLL0AioUfkHUFnDUu9aXjP,1,ACTION_B,ACTION_B,0,end_turn,0,603,1441,122
claude-haiku-4-5,dilemma_standard,neutral,1sdxLFGqNd5QmbvUlT0JVNhY9Rl48MaT,2,ACTION_B,ACTION_B,0,end_turn,0,858,1047,165
claude-haiku-4-5,dilemma_standard,neutral,1urIdyuCRhhmsutMJkTC7roAk2awsfWJ,0,ACTION_B,ACTION_B,0,end_turn,0,535,1168,108
claude-haiku-4-5,dilemma_standard,neutral,1uzNwbmrEaYCBVlNjgbdWVg1EaLl6Ab4,2,ACTION_B,ACTION_A,0,end_turn,0,565,1053,112
claude-haiku-4-5,dilemma_standard,neutral,1uzNwbmrEaYCBVlNjgbdWVg1EaLl6Ab4,1,ACTION_B,ACTION_A,0,end_turn,0,733,1053,148
claude-haiku-4-5,dilemma_standard,neutral,1uzNwbmrEaYCBVlNjgbdWVg1EaLl6Ab4,0,ACTION_B,ACTION_A,0,end_turn,0,913,1053,192
claude-haiku-4-5,dilemma_standard,neutral,1urIdyuCRhhmsutMJkTC7roAk2awsfWJ,1,ACTION_B,ACTION_B,0,end_turn,0,1023,1168,203
claude-haiku-4-5,dilemma_standard,neutral,1urIdyuCRhhmsutMJkTC7roAk2awsfWJ,2,ACTION_B,ACTION_B,0,end_turn,0,1465,1168,277
claude-haiku-4-5,dilemma_standard,neutral,1vHmMRjERtSiQuHLcqd8qFTMqaiFSet9,2,ACTION_B,ACTION_B,0,end_turn,0,612,1514,123
claude-haiku-4-5,dilemma_standard,neutral,1vT7JmWe4QlGgpyzKhgHabyUKsnuGVR2,1,ACTION_B,UNRESOLVED,1,end_turn,0,657,961,124
claude-haiku-4-5,dilemma_standard,neutral,1vT7JmWe4QlGgpyzKhgHabyUKsnuGVR2,0,ACTION_B,UNRESOLVED,1,end_turn,0,790,961,161
claude-haiku-4-5,dilemma_standard,neutral,1vHmMRjERtSiQuHLcqd8qFTMqaiFSet9,0,ACTION_B,UNRESOLVED,1,end_turn,0,1856,1514,389
claude-haiku-4-5,dilemma_standard,neutral,1vT7JmWe4QlGgpyzKhgHabyUKsnuGVR2,2,ACTION_B,UNRESOLVED,1,end_turn,0,836,961,154
claude-haiku-4-5,dilemma_standard,neutral,1vHmMRjERtSiQuHLcqd8qFTMqaiFSet9,1,ACTION_B,ACTION_A,0,end_turn,0,1713,1514,350
claude-haiku-4-5,dilemma_standard,neutral,1xx5ENplwimKZGW4dJD7WppClSJW0fDd,0,ACTION_B,ACTION_B,0,end_turn,0,602,1208,115
claude-haiku-4-5,dilemma_standard,neutral,1xx5ENplwimKZGW4dJD7WppClSJW0fDd,2,ACTION_B,ACTION_B,0,end_turn,0,487,1208,100
claude-haiku-4-5,dilemma_standard,neutral,1wHLqrahdZmE8le4jrANgxEy3MAACG3o,1,ACTION_B,ACTION_B,0,end_turn,0,1173,1390,241
claude-haiku-4-5,dilemma_standard,neutral,1xx5ENplwimKZGW4dJD7WppClSJW0fDd,1,ACTION_B,ACTION_B,0,end_turn,0,723,1208,142
claude-haiku-4-5,dilemma_standard,neutral,1wHLqrahdZmE8le4jrANgxEy3MAACG3o,0,ACTION_B,ACTION_A,0,end_turn,0,1358,1390,268
claude-haiku-4-5,dilemma_standard,neutral,1wHLqrahdZmE8le4jrANgxEy3MAACG3o,2,ACTION_B,ACTION_B,0,end_turn,0,1150,1390,227
claude-haiku-4-5,dilemma_standard,neutral,1zqDk1KVUZ99CoOHVUOSHnBH9t4JpKB5,0,ACTION_B,ACTION_B,0,end_turn,0,681,1497,147
claude-haiku-4-5,dilemma_standard,neutral,1zqDk1KVUZ99CoOHVUOSHnBH9t4JpKB5,1,ACTION_B,ACTION_B,0,end_turn,0,808,1497,166
claude-haiku-4-5,dilemma_standard,neutral,1zqDk1KVUZ99CoOHVUOSHnBH9t4JpKB5,2,ACTION_B,ACTION_B,0,end_turn,0,808,1497,176
claude-haiku-4-5,dilemma_standard,neutral,20Inxr5vOvbBYQaLJwJ3UaxoxWJJqTXh,1,ACTION_B,ACTION_B,0,end_turn,0,902,1619,204
claude-haiku-4-5,dilemma_standard,neutral,20iQQceWMxUUGQIoCCnFbdfq0lVq9ZGd,0,ACTION_B,ACTION_B,0,end_turn,0,17,1608,9
claude-haiku-4-5,dilemma_standard,neutral,20Inxr5vOvbBYQaLJwJ3UaxoxWJJqTXh,2,ACTION_B,ACTION_B,0,end_turn,0,1347,1619,278
claude-haiku-4-5,dilemma_standard,neutral,20Inxr5vOvbBYQaLJwJ3UaxoxWJJqTXh,0,ACTION_B,ACTION_B,0,end_turn,0,1356,1619,295
claude-haiku-4-5,dilemma_standard,neutral,20iQQceWMxUUGQIoCCnFbdfq0lVq9ZGd,2,ACTION_B,ACTION_B,0,end_turn,0,17,1608,9
claude-haiku-4-5,dilemma_standard,neutral,20XQ9pxPoecalDy3bm13UE9bjtv9HZvb,1,ACTION_B,ACTION_B,0,end_turn,0,641,1464,127
claude-haiku-4-5,dilemma_standard,neutral,21hmI6s5usHBPbd4yR6jcizCZfBWJ254,1,ACTION_B,ACTION_B,0,end_turn,0,478,1158,99
claude-haiku-4-5,dilemma_standard,neutral,20XQ9pxPoecalDy3bm13UE9bjtv9HZvb,0,ACTION_B,ACTION_B,0,end_turn,0,1919,1464,400
claude-haiku-4-5,dilemma_standard,neutral,20iQQceWMxUUGQIoCCnFbdfq0lVq9ZGd,1,ACTION_B,ACTION_B,0,end_turn,0,1134,1608,223
claude-haiku-4-5,dilemma_standard,neutral,21pSY66QPqpREIY4F2bdDXOL7fC74Y2Z,0,ACTION_B,ACTION_A,0,end_turn,0,497,899,98
claude-haiku-4-5,dilemma_standard,neutral,20XQ9pxPoecalDy3bm13UE9bjtv9HZvb,2,ACTION_B,ACTION_B,0,end_turn,0,2042,1464,436
claude-haiku-4-5,dilemma_standard,neutral,21pSY66QPqpREIY4F2bdDXOL7fC74Y2Z,1,ACTION_B,ACTION_A,0,end_turn,0,575,899,116
claude-haiku-4-5,dilemma_standard,neutral,21pSY66QPqpREIY4F2bdDXOL7fC74Y2Z,2,ACTION_B,ACTION_A,0,end_turn,0,487,899,92
claude-haiku-4-5,dilemma_standard,neutral,21hmI6s5usHBPbd4yR6jcizCZfBWJ254,0,ACTION_B,ACTION_A,0,end_turn,0,1694,1158,378
claude-haiku-4-5,dilemma_standard,neutral,21pv8HlNyt4ediiJWPiLXoaWelQ2yZud,2,ACTION_B,ACTION_A,0,end_turn,0,17,704,9
claude-haiku-4-5,dilemma_standard,neutral,21hmI6s5usHBPbd4yR6jcizCZfBWJ254,2,ACTION_B,ACTION_B,0,end_turn,0,1193,1158,262
claude-haiku-4-5,dilemma_standard,neutral,21tzs03irjcoWCFYCuQnwKfVUOH2VUWW,1,ACTION_B,ACTION_B,0,end_turn,0,17,1030,9
claude-haiku-4-5,dilemma_standard,neutral,21tzs03irjcoWCFYCuQnwKfVUOH2VUWW,0,ACTION_B,ACTION_B,0,end_turn,0,17,1030,9
claude-haiku-4-5,dilemma_standard,neutral,22fsHM20vmdHuPsFGzsG97YmC8lJysjI,1,ACTION_B,ACTION_B,0,end_turn,0,17,1278,9
claude-haiku-4-5,dilemma_standard,neutral,22fsHM20vmdHuPsFGzsG97YmC8lJysjI,2,ACTION_B,ACTION_B,0,end_turn,0,17,1278,9
claude-haiku-4-5,dilemma_standard,neutral,21pv8HlNyt4ediiJWPiLXoaWelQ2yZud,0,ACTION_B,ACTION_A,0,end_turn,0,810,704,167
