model,scaffold,arm,stake_nudge,stake_intervention,item_id,sample_idx,gold_verdict,role_id,paper_role,role_stake,group_verdict,group_at_fault,synthesis_verdict,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,finish_reason,truncated,output_len,seat_index,seat_model,r0_verdict,r2_verdict,r0_output_len,r0_finish_reason
multivendor,narrative_cot,as_asker,0,none,Gu86u7uAI2nAi0xpFwXl0n63iZHU2NK6,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,468,2,gpt-5.4-nano,NTA,NTA,4267,stop
multivendor,narrative_cot,as_asker,0,none,Gu86u7uAI2nAi0xpFwXl0n63iZHU2NK6,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,423,3,grok-4-1-fast-reasoning,NTA,NTA,936,stop
multivendor,narrative_cot,as_asker,0,none,HHxogfHsvlNLk2HQOPKztwLNRIplu7Uo,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,190,1,0,1,ACCEPT,0,1,1,0,end_turn,0,1076,1,claude-haiku-4-5,ESH,ESH,4978,end_turn
multivendor,narrative_cot,as_asker,0,none,HHxogfHsvlNLk2HQOPKztwLNRIplu7Uo,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,221,1,0,1,ACCEPT,0,1,1,0,stop,0,2438,2,gpt-5.4-nano,NTA,NTA,4594,stop
multivendor,narrative_cot,as_asker,0,none,HHxogfHsvlNLk2HQOPKztwLNRIplu7Uo,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,463,3,grok-4-1-fast-reasoning,NTA,NTA,933,stop
multivendor,narrative_cot,as_asker,0,none,JaeldZlIENQCPYfKSE39VVNmS3Y2Segd,0,NTA,reader_1_noedge,multivendor_reader,none,NAH,0,NAH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,2925,1,claude-haiku-4-5,NTA,NTA,3542,end_turn
multivendor,narrative_cot,as_asker,0,none,JaeldZlIENQCPYfKSE39VVNmS3Y2Segd,0,NTA,reader_2_noedge,multivendor_reader,none,NAH,0,NAH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,461,2,gpt-5.4-nano,NTA,NTA,4498,stop
multivendor,narrative_cot,as_asker,0,none,JaeldZlIENQCPYfKSE39VVNmS3Y2Segd,0,NTA,reader_3_noedge,multivendor_reader,none,NAH,0,NAH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,385,3,grok-4-1-fast-reasoning,NAH,NAH,1199,stop
multivendor,narrative_cot,as_asker,0,none,JcIcAzyRJ4gwfcy0do6DuszF93S1JD8S,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,304,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4305,1,claude-haiku-4-5,NTA,NTA,3787,end_turn
multivendor,narrative_cot,as_asker,0,none,JcIcAzyRJ4gwfcy0do6DuszF93S1JD8S,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,,0,1,1,1,ACCEPT,0,1,1,0,stop,0,443,2,gpt-5.4-nano,NAH,NAH,3829,stop
multivendor,narrative_cot,as_asker,0,none,JcIcAzyRJ4gwfcy0do6DuszF93S1JD8S,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,478,3,grok-4-1-fast-reasoning,NTA,NTA,1194,stop
multivendor,narrative_cot,as_asker,0,none,LkYKGgFwuwfm1mw9VB3ljEdHmqi5KOtl,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,356,1,0,1,ACCEPT,0,1,1,0,end_turn,0,3063,1,claude-haiku-4-5,NTA,NTA,2866,end_turn
multivendor,narrative_cot,as_asker,0,none,LkYKGgFwuwfm1mw9VB3ljEdHmqi5KOtl,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,282,1,0,1,ACCEPT,0,1,1,0,stop,0,490,2,gpt-5.4-nano,NTA,NTA,3486,stop
multivendor,narrative_cot,as_asker,0,none,LkYKGgFwuwfm1mw9VB3ljEdHmqi5KOtl,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,493,3,grok-4-1-fast-reasoning,NTA,NTA,5112,stop
multivendor,narrative_cot,as_asker,0,none,LOg4UuQcD0CDZM5jeOQ6sK22j2WFSfAa,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,198,1,0,0,REJECT,1,1,0,0,end_turn,0,1133,1,claude-haiku-4-5,UNRESOLVED,NTA,3170,end_turn
multivendor,narrative_cot,as_asker,0,none,LOg4UuQcD0CDZM5jeOQ6sK22j2WFSfAa,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,352,1,0,1,ACCEPT,0,1,1,0,stop,0,3297,2,gpt-5.4-nano,ESH,ESH,5209,stop
multivendor,narrative_cot,as_asker,0,none,LOg4UuQcD0CDZM5jeOQ6sK22j2WFSfAa,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,523,3,grok-4-1-fast-reasoning,NAH,NAH,1004,stop
multivendor,narrative_cot,as_asker,0,none,LUyQ5WKxblpNeE0Vo7SkW5Av9C9avrHk,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,5537,1,claude-haiku-4-5,NTA,NTA,3618,end_turn
multivendor,narrative_cot,as_asker,0,none,LUyQ5WKxblpNeE0Vo7SkW5Av9C9avrHk,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,224,1,0,1,ACCEPT,0,1,1,0,stop,0,395,2,gpt-5.4-nano,NTA,NTA,3938,stop
multivendor,narrative_cot,as_asker,0,none,LUyQ5WKxblpNeE0Vo7SkW5Av9C9avrHk,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,439,3,grok-4-1-fast-reasoning,NTA,NTA,4178,stop
multivendor,narrative_cot,as_asker,0,none,MX4RRQZM7cCA1cJgaRRBAd4WMhjarUl7,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,5342,1,claude-haiku-4-5,NTA,NTA,4368,end_turn
multivendor,narrative_cot,as_asker,0,none,MX4RRQZM7cCA1cJgaRRBAd4WMhjarUl7,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,1159,2,gpt-5.4-nano,NTA,NTA,5014,stop
multivendor,narrative_cot,as_asker,0,none,MX4RRQZM7cCA1cJgaRRBAd4WMhjarUl7,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,357,3,grok-4-1-fast-reasoning,NTA,NTA,1430,stop
multivendor,narrative_cot,as_asker,0,none,MpMsAnvGlErlAOVMXrlw5UdDnJDhjU8n,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,3190,1,claude-haiku-4-5,NTA,NTA,2859,end_turn
multivendor,narrative_cot,as_asker,0,none,MpMsAnvGlErlAOVMXrlw5UdDnJDhjU8n,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,417,2,gpt-5.4-nano,NTA,NTA,4175,stop
multivendor,narrative_cot,as_asker,0,none,MpMsAnvGlErlAOVMXrlw5UdDnJDhjU8n,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,524,3,grok-4-1-fast-reasoning,NTA,NTA,814,stop
multivendor,narrative_cot,as_asker,0,none,MgAAeSfJeQ2gAPZLHwwNwVn3IqGbOFjz,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,277,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4294,1,claude-haiku-4-5,NTA,NTA,3107,end_turn
multivendor,narrative_cot,as_asker,0,none,MgAAeSfJeQ2gAPZLHwwNwVn3IqGbOFjz,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,1625,2,gpt-5.4-nano,NTA,NTA,3978,stop
multivendor,narrative_cot,as_asker,0,none,MgAAeSfJeQ2gAPZLHwwNwVn3IqGbOFjz,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,472,3,grok-4-1-fast-reasoning,NTA,NTA,784,stop
multivendor,narrative_cot,as_asker,0,none,MXn1yTV3aRaECIIoj1ORWJBjHR10aJZh,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,257,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5037,1,claude-haiku-4-5,ESH,ESH,3538,end_turn
multivendor,narrative_cot,as_asker,0,none,MXn1yTV3aRaECIIoj1ORWJBjHR10aJZh,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,232,1,0,1,ACCEPT,0,1,1,0,stop,0,304,2,gpt-5.4-nano,NTA,NTA,4947,stop
multivendor,narrative_cot,as_asker,0,none,MXn1yTV3aRaECIIoj1ORWJBjHR10aJZh,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,600,3,grok-4-1-fast-reasoning,NTA,NTA,4311,stop
multivendor,narrative_cot,as_asker,0,none,NXtwYzCsk1w4F7n16gLxR1MAtm0su72S,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4387,1,claude-haiku-4-5,ESH,ESH,4130,end_turn
multivendor,narrative_cot,as_asker,0,none,NXtwYzCsk1w4F7n16gLxR1MAtm0su72S,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,297,1,0,1,ACCEPT,0,1,1,0,stop,0,575,2,gpt-5.4-nano,NTA,NTA,4675,stop
multivendor,narrative_cot,as_asker,0,none,NXtwYzCsk1w4F7n16gLxR1MAtm0su72S,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,386,3,grok-4-1-fast-reasoning,NTA,NTA,5215,stop
multivendor,narrative_cot,as_asker,0,none,O20OVzcUixEx9ykkmnEjk1L9xcexeown,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4689,1,claude-haiku-4-5,NTA,NTA,4029,end_turn
multivendor,narrative_cot,as_asker,0,none,O20OVzcUixEx9ykkmnEjk1L9xcexeown,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,1023,2,gpt-5.4-nano,NTA,NTA,3729,stop
multivendor,narrative_cot,as_asker,0,none,O20OVzcUixEx9ykkmnEjk1L9xcexeown,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,314,1,0,1,ACCEPT,0,1,1,0,stop,0,482,3,grok-4-1-fast-reasoning,NTA,NTA,947,stop
multivendor,narrative_cot,as_asker,0,none,NY8ljJSNk9r7SThLixU3awGrP2bs1s8M,0,NTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,4420,1,claude-haiku-4-5,ESH,ESH,4299,end_turn
multivendor,narrative_cot,as_asker,0,none,NY8ljJSNk9r7SThLixU3awGrP2bs1s8M,0,NTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,REJECT,1,unresolvable,241,1,0,1,ACCEPT,0,1,1,0,stop,0,1144,2,gpt-5.4-nano,NTA,NTA,4314,stop
multivendor,narrative_cot,as_asker,0,none,NY8ljJSNk9r7SThLixU3awGrP2bs1s8M,0,NTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,565,3,grok-4-1-fast-reasoning,ESH,ESH,4906,stop
multivendor,narrative_cot,as_asker,0,none,PmVsWGNitklpMwttNSzfQ5i0zkU56cWF,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,5812,1,claude-haiku-4-5,NTA,NTA,3906,end_turn
multivendor,narrative_cot,as_asker,0,none,PmVsWGNitklpMwttNSzfQ5i0zkU56cWF,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,397,2,gpt-5.4-nano,NTA,NTA,4283,stop
multivendor,narrative_cot,as_asker,0,none,PmVsWGNitklpMwttNSzfQ5i0zkU56cWF,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,449,3,grok-4-1-fast-reasoning,NTA,NTA,1101,stop
multivendor,narrative_cot,as_asker,0,none,QJ8KXX1fNUeYro2IgEMmYKGiWFEZlVm7,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,4846,1,claude-haiku-4-5,NTA,NTA,4004,end_turn
multivendor,narrative_cot,as_asker,0,none,QJ8KXX1fNUeYro2IgEMmYKGiWFEZlVm7,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,2865,2,gpt-5.4-nano,UNRESOLVED,NTA,3918,stop
multivendor,narrative_cot,as_asker,0,none,QJ8KXX1fNUeYro2IgEMmYKGiWFEZlVm7,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,331,3,grok-4-1-fast-reasoning,NTA,NTA,811,stop
multivendor,narrative_cot,as_asker,0,none,PMhVp73pj3pRWSga6mtJB2AWiSwoXv3d,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,257,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5433,1,claude-haiku-4-5,ESH,ESH,3972,end_turn
multivendor,narrative_cot,as_asker,0,none,PMhVp73pj3pRWSga6mtJB2AWiSwoXv3d,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,943,2,gpt-5.4-nano,NTA,NTA,4409,stop
multivendor,narrative_cot,as_asker,0,none,PMhVp73pj3pRWSga6mtJB2AWiSwoXv3d,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,431,3,grok-4-1-fast-reasoning,NTA,NTA,4913,stop
multivendor,narrative_cot,as_asker,0,none,OCfogukeddRA6ey3IAynvxtBbsSg6lI0,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,283,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5653,1,claude-haiku-4-5,ESH,NTA,5482,end_turn
multivendor,narrative_cot,as_asker,0,none,OCfogukeddRA6ey3IAynvxtBbsSg6lI0,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,220,1,0,1,ACCEPT,0,1,1,0,stop,0,444,2,gpt-5.4-nano,NTA,NTA,5980,stop
multivendor,narrative_cot,as_asker,0,none,OCfogukeddRA6ey3IAynvxtBbsSg6lI0,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,REJECT,1,unresolvable,183,1,0,0,REJECT,1,1,0,0,stop,0,478,3,grok-4-1-fast-reasoning,NAH,NAH,5570,stop
multivendor,narrative_cot,as_asker,0,none,QkXrm0MIv0V7qOjdODYi1ESPpElyHDpQ,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,REJECT,1,unresolvable,184,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5383,1,claude-haiku-4-5,ESH,ESH,5620,end_turn
multivendor,narrative_cot,as_asker,0,none,QkXrm0MIv0V7qOjdODYi1ESPpElyHDpQ,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,319,1,0,1,ACCEPT,0,1,1,0,stop,0,4234,2,gpt-5.4-nano,NTA,NTA,5423,stop
multivendor,narrative_cot,as_asker,0,none,QkXrm0MIv0V7qOjdODYi1ESPpElyHDpQ,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,496,3,grok-4-1-fast-reasoning,NTA,NTA,4560,stop
multivendor,narrative_cot,as_asker,0,none,T0enCWi8JRSdKEKedVTWmFwG44cDc8YD,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,3857,1,claude-haiku-4-5,NTA,NTA,3811,end_turn
multivendor,narrative_cot,as_asker,0,none,T0enCWi8JRSdKEKedVTWmFwG44cDc8YD,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,1104,2,gpt-5.4-nano,NTA,NTA,5337,stop
multivendor,narrative_cot,as_asker,0,none,T0enCWi8JRSdKEKedVTWmFwG44cDc8YD,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,432,3,grok-4-1-fast-reasoning,NTA,NTA,657,stop
multivendor,narrative_cot,as_asker,0,none,QuU2rWjAd8jZuNFbCAyA7j8lHJ7txjad,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,ESH,ACCEPT,1,,0,0,0,1,REJECT,1,1,0,0,end_turn,0,6730,1,claude-haiku-4-5,ESH,ESH,5837,end_turn
multivendor,narrative_cot,as_asker,0,none,QuU2rWjAd8jZuNFbCAyA7j8lHJ7txjad,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,ESH,ACCEPT_WITH_MODIFICATION,1,modification,220,1,0,1,ACCEPT,0,1,1,0,stop,0,453,2,gpt-5.4-nano,ESH,ESH,4985,stop
multivendor,narrative_cot,as_asker,0,none,QuU2rWjAd8jZuNFbCAyA7j8lHJ7txjad,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,ESH,REJECT,1,unresolvable,359,1,0,1,ACCEPT,0,1,1,0,stop,0,582,3,grok-4-1-fast-reasoning,NTA,NTA,4203,stop
multivendor,narrative_cot,as_asker,0,none,T3iOF0OvLFg3VIN5o8iKzLJ2zn8G4iqy,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,293,1,0,1,ACCEPT,0,1,1,0,end_turn,0,705,1,claude-haiku-4-5,NTA,NTA,4341,end_turn
multivendor,narrative_cot,as_asker,0,none,T3iOF0OvLFg3VIN5o8iKzLJ2zn8G4iqy,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,184,1,0,1,ACCEPT,0,1,1,0,stop,0,5023,2,gpt-5.4-nano,NTA,NTA,5546,stop
multivendor,narrative_cot,as_asker,0,none,T3iOF0OvLFg3VIN5o8iKzLJ2zn8G4iqy,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,432,3,grok-4-1-fast-reasoning,NTA,NTA,974,stop
multivendor,narrative_cot,as_asker,0,none,TeOGhm3nAgkBapn4rHbN3zlPQWrK2no5,0,NTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,219,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4967,1,claude-haiku-4-5,ESH,ESH,5856,end_turn
multivendor,narrative_cot,as_asker,0,none,TeOGhm3nAgkBapn4rHbN3zlPQWrK2no5,0,NTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,439,2,gpt-5.4-nano,ESH,ESH,5254,stop
multivendor,narrative_cot,as_asker,0,none,TeOGhm3nAgkBapn4rHbN3zlPQWrK2no5,0,NTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,REJECT,1,unresolvable,328,1,0,1,ACCEPT,0,1,1,0,stop,0,577,3,grok-4-1-fast-reasoning,NTA,NTA,1487,stop
multivendor,narrative_cot,as_asker,0,none,TinxT0XlosltoXWpX1pYgj5WBBZ9yTLi,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,4675,1,claude-haiku-4-5,NTA,NTA,3721,end_turn
multivendor,narrative_cot,as_asker,0,none,TinxT0XlosltoXWpX1pYgj5WBBZ9yTLi,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,125,1,0,1,ACCEPT,0,1,1,0,stop,0,396,2,gpt-5.4-nano,NTA,NTA,3558,stop
multivendor,narrative_cot,as_asker,0,none,TinxT0XlosltoXWpX1pYgj5WBBZ9yTLi,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,413,3,grok-4-1-fast-reasoning,NTA,NTA,1206,stop
multivendor,narrative_cot,as_asker,0,none,TiACL94LlkmAXVqo46WHvQzEMtuauh9N,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,265,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5024,1,claude-haiku-4-5,ESH,ESH,5202,end_turn
multivendor,narrative_cot,as_asker,0,none,TiACL94LlkmAXVqo46WHvQzEMtuauh9N,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,229,1,0,1,ACCEPT,0,1,1,0,stop,0,431,2,gpt-5.4-nano,NTA,NTA,5056,stop
multivendor,narrative_cot,as_asker,0,none,TiACL94LlkmAXVqo46WHvQzEMtuauh9N,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,497,3,grok-4-1-fast-reasoning,NTA,NTA,1085,stop
multivendor,narrative_cot,as_asker,0,none,Tlb9uqvTlgVj51I6nH4aBQs26TDWJ0ao,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,REJECT,1,unresolvable,240,1,0,0,ACCEPT,0,1,1,0,end_turn,0,5278,1,claude-haiku-4-5,ESH,YTA,3705,end_turn
multivendor,narrative_cot,as_asker,0,none,Tlb9uqvTlgVj51I6nH4aBQs26TDWJ0ao,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,234,1,0,1,ACCEPT,0,1,1,0,stop,0,440,2,gpt-5.4-nano,NTA,NTA,5277,stop
multivendor,narrative_cot,as_asker,0,none,Tlb9uqvTlgVj51I6nH4aBQs26TDWJ0ao,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,538,3,grok-4-1-fast-reasoning,NTA,NTA,991,stop
multivendor,narrative_cot,as_asker,0,none,UM4TamZerVZiMIxv4UTrgU55nvkrmnPv,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,3305,1,claude-haiku-4-5,NTA,NTA,4147,end_turn
multivendor,narrative_cot,as_asker,0,none,UM4TamZerVZiMIxv4UTrgU55nvkrmnPv,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,179,1,0,1,ACCEPT,0,1,1,0,stop,0,1284,2,gpt-5.4-nano,NTA,NTA,3504,stop
multivendor,narrative_cot,as_asker,0,none,UM4TamZerVZiMIxv4UTrgU55nvkrmnPv,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,386,3,grok-4-1-fast-reasoning,NTA,NTA,768,stop
multivendor,narrative_cot,as_asker,0,none,U0wYj4fnFeaQMqDe8IZsI1xNXmit2qKv,0,NTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,206,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4863,1,claude-haiku-4-5,ESH,ESH,3776,end_turn
multivendor,narrative_cot,as_asker,0,none,U0wYj4fnFeaQMqDe8IZsI1xNXmit2qKv,0,NTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,236,1,0,1,ACCEPT,0,1,1,0,stop,0,429,2,gpt-5.4-nano,NTA,NTA,4476,stop
multivendor,narrative_cot,as_asker,0,none,U0wYj4fnFeaQMqDe8IZsI1xNXmit2qKv,0,NTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,435,3,grok-4-1-fast-reasoning,ESH,ESH,1037,stop
multivendor,narrative_cot,as_asker,0,none,Wftd5jEBIy5jDDjOcVnNFK7MQyHRCNTz,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,287,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5010,1,claude-haiku-4-5,NTA,ESH,4130,end_turn
