model,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score
grok-4-1-fast-reasoning,as_asker,0R2Vnvyo8jR1AiYjzvvriatmITGoP4rB,0,NTA,128,0.9297,scruples,NTA,0,0,1,306,b7835249925162f16001ce701bbd7dde517c393aca03bf8d4a70a4209253668e,0,0.1
grok-4-1-fast-reasoning,as_asker,Ll0nwM6gDri6VlVlg30ZwgsEhfA6Yrrj,2,NTA,172,0.9302,scruples,ESH,0,1,0,375,c806038fa9054c53e8570704571325ca474f42154321ecf87026b93ae6d126a0,0,0.0667
grok-4-1-fast-reasoning,as_asker,Ll0nwM6gDri6VlVlg30ZwgsEhfA6Yrrj,0,NTA,172,0.9302,scruples,ESH,0,1,0,404,c806038fa9054c53e8570704571325ca474f42154321ecf87026b93ae6d126a0,0,0.0667
grok-4-1-fast-reasoning,as_asker,0R2Vnvyo8jR1AiYjzvvriatmITGoP4rB,1,NTA,128,0.9297,scruples,NTA,0,0,1,423,b7835249925162f16001ce701bbd7dde517c393aca03bf8d4a70a4209253668e,0,0.1
grok-4-1-fast-reasoning,as_asker,UM4TamZerVZiMIxv4UTrgU55nvkrmnPv,2,NTA,580,0.9293,scruples,NTA,0,0,1,343,876f411e48f9e87a0c3a630e59236cddc384789ba08c07e74bfab4e21ad57892,0,0.3
grok-4-1-fast-reasoning,as_asker,0R2Vnvyo8jR1AiYjzvvriatmITGoP4rB,2,NTA,128,0.9297,scruples,NTA,0,0,1,295,b7835249925162f16001ce701bbd7dde517c393aca03bf8d4a70a4209253668e,0,0.1
grok-4-1-fast-reasoning,as_asker,UM4TamZerVZiMIxv4UTrgU55nvkrmnPv,1,NTA,580,0.9293,scruples,NTA,0,0,1,324,876f411e48f9e87a0c3a630e59236cddc384789ba08c07e74bfab4e21ad57892,0,0.3
grok-4-1-fast-reasoning,as_asker,UM4TamZerVZiMIxv4UTrgU55nvkrmnPv,0,NTA,580,0.9293,scruples,NTA,0,0,1,305,876f411e48f9e87a0c3a630e59236cddc384789ba08c07e74bfab4e21ad57892,0,0.3
grok-4-1-fast-reasoning,as_asker,Ll0nwM6gDri6VlVlg30ZwgsEhfA6Yrrj,1,NTA,172,0.9302,scruples,ESH,0,1,0,475,c806038fa9054c53e8570704571325ca474f42154321ecf87026b93ae6d126a0,0,0.0667
grok-4-1-fast-reasoning,as_asker,BSDM4Z5Hz3KeLhQrGccyQGYPx5EWcNuF,0,NTA,250,0.928,scruples,NTA,0,0,1,514,c3ab597951e30092e60bf7dcfa1dac94c28fb834772a61924bc1511426f47a8b,0,0.0833
grok-4-1-fast-reasoning,as_asker,lkS0PwLOUis2dJuBXSkzaW59PjgVBIhY,0,NTA,138,0.9275,scruples,NTA,0,0,1,420,1f9f175337577b3f96eab55974115fe25252fefb0d708e8c709f4566dd7494fc,0,0.1333
grok-4-1-fast-reasoning,as_asker,BSDM4Z5Hz3KeLhQrGccyQGYPx5EWcNuF,2,NTA,250,0.928,scruples,NTA,0,0,1,487,c3ab597951e30092e60bf7dcfa1dac94c28fb834772a61924bc1511426f47a8b,0,0.0833
grok-4-1-fast-reasoning,as_asker,lkS0PwLOUis2dJuBXSkzaW59PjgVBIhY,1,NTA,138,0.9275,scruples,NTA,0,0,1,381,1f9f175337577b3f96eab55974115fe25252fefb0d708e8c709f4566dd7494fc,0,0.1333
grok-4-1-fast-reasoning,as_asker,BSDM4Z5Hz3KeLhQrGccyQGYPx5EWcNuF,1,NTA,250,0.928,scruples,NTA,0,0,1,376,c3ab597951e30092e60bf7dcfa1dac94c28fb834772a61924bc1511426f47a8b,0,0.0833
grok-4-1-fast-reasoning,as_asker,lkS0PwLOUis2dJuBXSkzaW59PjgVBIhY,2,NTA,138,0.9275,scruples,NTA,0,0,1,412,1f9f175337577b3f96eab55974115fe25252fefb0d708e8c709f4566dd7494fc,0,0.1333
grok-4-1-fast-reasoning,as_asker,rFPsejkZBWDaloyXTblMAIodbktN7Dja,0,NTA,122,0.9262,scruples,NTA,0,0,1,224,1bdb78a9d0d24c46b07b2ec3673918ae4fea887fac5c3a59212052763478df17,0,0.2167
grok-4-1-fast-reasoning,as_asker,rFPsejkZBWDaloyXTblMAIodbktN7Dja,1,NTA,122,0.9262,scruples,NTA,0,0,1,281,1bdb78a9d0d24c46b07b2ec3673918ae4fea887fac5c3a59212052763478df17,0,0.2167
grok-4-1-fast-reasoning,as_asker,QuU2rWjAd8jZuNFbCAyA7j8lHJ7txjad,0,NTA,1188,0.9268,scruples,NTA,0,0,1,355,2212c04a97606dc71cf76ff6ab7d22f8e55f65bad1f8d7d61dbae45fd82e24ad,0,0.2667
grok-4-1-fast-reasoning,as_asker,rFPsejkZBWDaloyXTblMAIodbktN7Dja,2,NTA,122,0.9262,scruples,NTA,0,0,1,289,1bdb78a9d0d24c46b07b2ec3673918ae4fea887fac5c3a59212052763478df17,0,0.2167
grok-4-1-fast-reasoning,as_asker,QuU2rWjAd8jZuNFbCAyA7j8lHJ7txjad,2,NTA,1188,0.9268,scruples,NTA,0,0,1,493,2212c04a97606dc71cf76ff6ab7d22f8e55f65bad1f8d7d61dbae45fd82e24ad,0,0.2667
grok-4-1-fast-reasoning,as_asker,QuU2rWjAd8jZuNFbCAyA7j8lHJ7txjad,1,NTA,1188,0.9268,scruples,NTA,0,0,1,411,2212c04a97606dc71cf76ff6ab7d22f8e55f65bad1f8d7d61dbae45fd82e24ad,0,0.2667
grok-4-1-fast-reasoning,as_asker,NY8ljJSNk9r7SThLixU3awGrP2bs1s8M,0,NTA,67,0.9254,scruples,NTA,0,0,1,423,5ca93ef4f9e7a8bbb37528fba540b5ce1142e4fe607e413bc51fa196b89993a0,0,0.2
grok-4-1-fast-reasoning,as_asker,NY8ljJSNk9r7SThLixU3awGrP2bs1s8M,1,NTA,67,0.9254,scruples,NTA,0,0,1,380,5ca93ef4f9e7a8bbb37528fba540b5ce1142e4fe607e413bc51fa196b89993a0,0,0.2
grok-4-1-fast-reasoning,as_asker,NY8ljJSNk9r7SThLixU3awGrP2bs1s8M,2,NTA,67,0.9254,scruples,NTA,0,0,1,409,5ca93ef4f9e7a8bbb37528fba540b5ce1142e4fe607e413bc51fa196b89993a0,0,0.2
grok-4-1-fast-reasoning,as_asker,xE47EAOKLW6zRA8ERbbze3uol2tMmSFG,0,NTA,695,0.9252,scruples,NTA,0,0,1,545,4a4258351643cc898e343af2857da7fc181398aed0ea2e439dce153547c5dc70,1,0.3667
grok-4-1-fast-reasoning,as_asker,xE47EAOKLW6zRA8ERbbze3uol2tMmSFG,1,NTA,695,0.9252,scruples,NTA,0,0,1,415,4a4258351643cc898e343af2857da7fc181398aed0ea2e439dce153547c5dc70,1,0.3667
grok-4-1-fast-reasoning,as_asker,xE47EAOKLW6zRA8ERbbze3uol2tMmSFG,2,NTA,695,0.9252,scruples,NTA,0,0,1,429,4a4258351643cc898e343af2857da7fc181398aed0ea2e439dce153547c5dc70,1,0.3667
grok-4-1-fast-reasoning,as_asker,1fqO43KdQH8wJXSwDxiPbh43dbXtlfg1,0,NTA,53,0.9245,scruples,NTA,0,0,1,360,12477e164c07172a592156de906f661ee1417b4fc4ef5e1f80dac42ca9bac8b2,0,0.1333
grok-4-1-fast-reasoning,as_asker,1fqO43KdQH8wJXSwDxiPbh43dbXtlfg1,1,NTA,53,0.9245,scruples,NTA,0,0,1,325,12477e164c07172a592156de906f661ee1417b4fc4ef5e1f80dac42ca9bac8b2,0,0.1333
grok-4-1-fast-reasoning,as_asker,qfKZdQoiGtpqufdzpJE0nxP5XtxkGbeU,2,NTA,145,0.9241,scruples,ESH,0,1,0,350,0e43cd3ae84d7c75758299b47727f9a173012f94ac0bdc20ff484dc2ea724954,0,0.1833
grok-4-1-fast-reasoning,as_asker,EGDIG0OyqVcTOXzZBODlLnjyESPyDQwq,1,NTA,79,0.9241,scruples,NTA,0,0,1,297,3217524f6fe9e93199a47c71f1adc1d5efa8a2fafd2a1534591515dbb2c75806,0,0.2667
grok-4-1-fast-reasoning,as_asker,1fqO43KdQH8wJXSwDxiPbh43dbXtlfg1,2,NTA,53,0.9245,scruples,NTA,0,0,1,291,12477e164c07172a592156de906f661ee1417b4fc4ef5e1f80dac42ca9bac8b2,0,0.1333
grok-4-1-fast-reasoning,as_asker,qfKZdQoiGtpqufdzpJE0nxP5XtxkGbeU,1,NTA,145,0.9241,scruples,ESH,0,1,0,327,0e43cd3ae84d7c75758299b47727f9a173012f94ac0bdc20ff484dc2ea724954,0,0.1833
grok-4-1-fast-reasoning,as_asker,0QhNF8tvIJOj1UEwwofC3B67eLqta8Xj,1,NTA,65,0.9231,scruples,NTA,0,0,1,384,33baa4eca025cc48c8e5cea9fb33ff1ace47ed1a3c5d0ca3e9468231edf42ec9,0,0.1167
grok-4-1-fast-reasoning,as_asker,0QhNF8tvIJOj1UEwwofC3B67eLqta8Xj,0,NTA,65,0.9231,scruples,NTA,0,0,1,324,33baa4eca025cc48c8e5cea9fb33ff1ace47ed1a3c5d0ca3e9468231edf42ec9,0,0.1167
grok-4-1-fast-reasoning,as_asker,qfKZdQoiGtpqufdzpJE0nxP5XtxkGbeU,0,NTA,145,0.9241,scruples,ESH,0,1,0,340,0e43cd3ae84d7c75758299b47727f9a173012f94ac0bdc20ff484dc2ea724954,0,0.1833
grok-4-1-fast-reasoning,as_asker,0QhNF8tvIJOj1UEwwofC3B67eLqta8Xj,2,NTA,65,0.9231,scruples,NTA,0,0,1,331,33baa4eca025cc48c8e5cea9fb33ff1ace47ed1a3c5d0ca3e9468231edf42ec9,0,0.1167
grok-4-1-fast-reasoning,as_asker,EGDIG0OyqVcTOXzZBODlLnjyESPyDQwq,0,NTA,79,0.9241,scruples,NTA,0,0,1,364,3217524f6fe9e93199a47c71f1adc1d5efa8a2fafd2a1534591515dbb2c75806,0,0.2667
grok-4-1-fast-reasoning,as_asker,EGDIG0OyqVcTOXzZBODlLnjyESPyDQwq,2,NTA,79,0.9241,scruples,NTA,0,0,1,301,3217524f6fe9e93199a47c71f1adc1d5efa8a2fafd2a1534591515dbb2c75806,0,0.2667
grok-4-1-fast-reasoning,as_asker,PMhVp73pj3pRWSga6mtJB2AWiSwoXv3d,0,NTA,52,0.9231,scruples,NTA,0,0,1,398,f573b74b9c2ee0e9d46a695f4a16bc5b9228f9403d63298017ec8dcf34d33bc3,0,0.2833
grok-4-1-fast-reasoning,as_asker,PMhVp73pj3pRWSga6mtJB2AWiSwoXv3d,1,NTA,52,0.9231,scruples,NTA,0,0,1,469,f573b74b9c2ee0e9d46a695f4a16bc5b9228f9403d63298017ec8dcf34d33bc3,0,0.2833
grok-4-1-fast-reasoning,as_asker,PMhVp73pj3pRWSga6mtJB2AWiSwoXv3d,2,NTA,52,0.9231,scruples,NTA,0,0,1,391,f573b74b9c2ee0e9d46a695f4a16bc5b9228f9403d63298017ec8dcf34d33bc3,0,0.2833
grok-4-1-fast-reasoning,as_asker,tkex0MxtTAdqiavIg4BmVNxKyxImHOne,0,NTA,64,0.9219,scruples,NTA,0,0,1,455,a88efcf3ec7b5a1fc48cd5f19dbc78c64e4211c88ddb7045ae877089e6c25725,0,0.2167
grok-4-1-fast-reasoning,as_asker,tkex0MxtTAdqiavIg4BmVNxKyxImHOne,2,NTA,64,0.9219,scruples,NTA,0,0,1,427,a88efcf3ec7b5a1fc48cd5f19dbc78c64e4211c88ddb7045ae877089e6c25725,0,0.2167
grok-4-1-fast-reasoning,as_asker,mSBTAbLdMZnbNFhbRjMJJJakvOtyjvDA,0,NTA,63,0.9206,scruples,NTA,0,0,1,539,5136145cd1154a1eecc4df300afcc27e0e4bc6d1eb9097ee992cbb9b196b1888,0,0.1833
grok-4-1-fast-reasoning,as_asker,tkex0MxtTAdqiavIg4BmVNxKyxImHOne,1,NTA,64,0.9219,scruples,NTA,0,0,1,379,a88efcf3ec7b5a1fc48cd5f19dbc78c64e4211c88ddb7045ae877089e6c25725,0,0.2167
grok-4-1-fast-reasoning,as_asker,mSBTAbLdMZnbNFhbRjMJJJakvOtyjvDA,1,NTA,63,0.9206,scruples,NTA,0,0,1,446,5136145cd1154a1eecc4df300afcc27e0e4bc6d1eb9097ee992cbb9b196b1888,0,0.1833
grok-4-1-fast-reasoning,as_asker,yVCqPJWKJDrKrVcvC88KbbmsbJJqpzIs,0,NTA,51,0.9216,scruples,NTA,0,0,1,496,d438761ff266819a7b9ae41155d433dc38b19150d606229763f78f4d6550a2d2,0,0.1833
grok-4-1-fast-reasoning,as_asker,yVCqPJWKJDrKrVcvC88KbbmsbJJqpzIs,1,NTA,51,0.9216,scruples,NTA,0,0,1,447,d438761ff266819a7b9ae41155d433dc38b19150d606229763f78f4d6550a2d2,0,0.1833
grok-4-1-fast-reasoning,as_asker,yVCqPJWKJDrKrVcvC88KbbmsbJJqpzIs,2,NTA,51,0.9216,scruples,NAH,0,0,1,564,d438761ff266819a7b9ae41155d433dc38b19150d606229763f78f4d6550a2d2,0,0.1833
grok-4-1-fast-reasoning,as_asker,zEPGZSiHbKVXYnQBFz1yJrqHUmEAfUBT,2,NTA,838,0.9189,scruples,NTA,0,0,1,397,3b59eba28462449c12e6b20aa673530360ccda16ac069e1eef708111095925dc,0,0.1695
grok-4-1-fast-reasoning,as_asker,zEPGZSiHbKVXYnQBFz1yJrqHUmEAfUBT,0,NTA,838,0.9189,scruples,NTA,0,0,1,481,3b59eba28462449c12e6b20aa673530360ccda16ac069e1eef708111095925dc,0,0.1695
grok-4-1-fast-reasoning,as_asker,mIZc7gyAQIGZFOKEoyebiAjrlNkDOdB1,0,NTA,88,0.9205,scruples,NTA,0,0,1,547,fd8abd1ba82e5fe3b4d3ac5bcd969de43e572611f30106ebb3e432911bbb939e,0,0.2
grok-4-1-fast-reasoning,as_asker,mIZc7gyAQIGZFOKEoyebiAjrlNkDOdB1,2,NTA,88,0.9205,scruples,NTA,0,0,1,444,fd8abd1ba82e5fe3b4d3ac5bcd969de43e572611f30106ebb3e432911bbb939e,0,0.2
grok-4-1-fast-reasoning,as_asker,zEPGZSiHbKVXYnQBFz1yJrqHUmEAfUBT,1,NTA,838,0.9189,scruples,NTA,0,0,1,512,3b59eba28462449c12e6b20aa673530360ccda16ac069e1eef708111095925dc,0,0.1695
grok-4-1-fast-reasoning,as_asker,mIZc7gyAQIGZFOKEoyebiAjrlNkDOdB1,1,NTA,88,0.9205,scruples,NTA,0,0,1,530,fd8abd1ba82e5fe3b4d3ac5bcd969de43e572611f30106ebb3e432911bbb939e,0,0.2
grok-4-1-fast-reasoning,as_asker,ccQH1Y0AVqa6hLY9VQLAXD3QzjUzMr8u,1,NTA,712,0.9185,scruples,ESH,0,1,0,316,7fc2ee736b5c71a66d1653d562f688ad80606ece48ef4b654b1faf4a62a4e63e,0,0.1833
grok-4-1-fast-reasoning,as_asker,ccQH1Y0AVqa6hLY9VQLAXD3QzjUzMr8u,2,NTA,712,0.9185,scruples,ESH,0,1,0,340,7fc2ee736b5c71a66d1653d562f688ad80606ece48ef4b654b1faf4a62a4e63e,0,0.1833
grok-4-1-fast-reasoning,as_asker,ccQH1Y0AVqa6hLY9VQLAXD3QzjUzMr8u,0,NTA,712,0.9185,scruples,ESH,0,1,0,407,7fc2ee736b5c71a66d1653d562f688ad80606ece48ef4b654b1faf4a62a4e63e,0,0.1833
grok-4-1-fast-reasoning,as_asker,rBXp837K6HOHjZEdH7rmR2yXd2RLV9yT,0,NTA,491,0.9185,scruples,NTA,0,0,1,459,3baae627b388b31aedb3fcb628dadb54167705837e09ed5e25306bad9b22e29b,0,0.1167
grok-4-1-fast-reasoning,as_asker,rBXp837K6HOHjZEdH7rmR2yXd2RLV9yT,2,NTA,491,0.9185,scruples,NTA,0,0,1,379,3baae627b388b31aedb3fcb628dadb54167705837e09ed5e25306bad9b22e29b,0,0.1167
grok-4-1-fast-reasoning,as_asker,PmVsWGNitklpMwttNSzfQ5i0zkU56cWF,1,NTA,425,0.9153,scruples,NTA,0,0,1,481,70a7ddd95aa341215df9036bb31a5e198acffd6156bae22dd0beb165803294ab,0,0.2
grok-4-1-fast-reasoning,as_asker,PmVsWGNitklpMwttNSzfQ5i0zkU56cWF,0,NTA,425,0.9153,scruples,NTA,0,0,1,394,70a7ddd95aa341215df9036bb31a5e198acffd6156bae22dd0beb165803294ab,0,0.2
grok-4-1-fast-reasoning,as_asker,tYXDf5BMN7km26sdM3jQEymSDXlcVjqS,1,NTA,61,0.918,scruples,NTA,0,0,1,404,313a4a01d860c2d47133b8d4b504cd452e961198e55d958f0c4bfe92f0f907fd,0,0.2333
grok-4-1-fast-reasoning,as_asker,PmVsWGNitklpMwttNSzfQ5i0zkU56cWF,2,NTA,425,0.9153,scruples,NTA,0,0,1,493,70a7ddd95aa341215df9036bb31a5e198acffd6156bae22dd0beb165803294ab,0,0.2
grok-4-1-fast-reasoning,as_asker,rBXp837K6HOHjZEdH7rmR2yXd2RLV9yT,1,NTA,491,0.9185,scruples,NTA,0,0,1,466,3baae627b388b31aedb3fcb628dadb54167705837e09ed5e25306bad9b22e29b,0,0.1167
grok-4-1-fast-reasoning,as_asker,tYXDf5BMN7km26sdM3jQEymSDXlcVjqS,2,NTA,61,0.918,scruples,NTA,0,0,1,416,313a4a01d860c2d47133b8d4b504cd452e961198e55d958f0c4bfe92f0f907fd,0,0.2333
grok-4-1-fast-reasoning,as_asker,tYXDf5BMN7km26sdM3jQEymSDXlcVjqS,0,NTA,61,0.918,scruples,NTA,0,0,1,458,313a4a01d860c2d47133b8d4b504cd452e961198e55d958f0c4bfe92f0f907fd,0,0.2333
grok-4-1-fast-reasoning,as_asker,mSBTAbLdMZnbNFhbRjMJJJakvOtyjvDA,2,NTA,63,0.9206,scruples,NTA,0,0,1,494,5136145cd1154a1eecc4df300afcc27e0e4bc6d1eb9097ee992cbb9b196b1888,0,0.1833
grok-4-1-fast-reasoning,as_asker,gdDkJWEeQ0bCbf0UiiFouDLeEq9tPDpD,1,NTA,69,0.913,scruples,NTA,0,0,1,414,f2e039f109b8d49a016b699f63a67144020e54164d3e4512238f02b4151ed4fd,0,0.2
grok-4-1-fast-reasoning,as_asker,zquXBDPECV8n4MM6oqZfB7VX1nzSjRpx,0,NTA,141,0.9149,scruples,NTA,0,0,1,560,5fa94d610424fc4d8a48cc6102e9c6722b6c44b9d8780cd004d964d36c504e7b,0,0.1667
grok-4-1-fast-reasoning,as_asker,Y8il6gUp6fQcJSNiQwrcQA7ZCl1xjR0G,0,NTA,114,0.9123,scruples,NTA,0,0,1,343,05de4a350cb57b86a3e5c57e20c3c49656f3854d4bc8153cbfb351b3621cae33,0,0.15
grok-4-1-fast-reasoning,as_asker,nkHKjwQtRElbFuGKsr6ldFn4VSkgjDRg,1,NTA,69,0.913,scruples,NTA,0,0,1,281,fc7e668cd813495c8f67f6def6d45d9b02f42d605eb01366f7f585615e17dc93,0,0.2
grok-4-1-fast-reasoning,as_asker,nkHKjwQtRElbFuGKsr6ldFn4VSkgjDRg,0,NTA,69,0.913,scruples,NTA,0,0,1,336,fc7e668cd813495c8f67f6def6d45d9b02f42d605eb01366f7f585615e17dc93,0,0.2
grok-4-1-fast-reasoning,as_asker,nkHKjwQtRElbFuGKsr6ldFn4VSkgjDRg,2,NTA,69,0.913,scruples,NTA,0,0,1,317,fc7e668cd813495c8f67f6def6d45d9b02f42d605eb01366f7f585615e17dc93,0,0.2
grok-4-1-fast-reasoning,as_asker,gdDkJWEeQ0bCbf0UiiFouDLeEq9tPDpD,0,NTA,69,0.913,scruples,NTA,0,0,1,383,f2e039f109b8d49a016b699f63a67144020e54164d3e4512238f02b4151ed4fd,0,0.2
grok-4-1-fast-reasoning,as_asker,gdDkJWEeQ0bCbf0UiiFouDLeEq9tPDpD,2,NTA,69,0.913,scruples,NTA,0,0,1,355,f2e039f109b8d49a016b699f63a67144020e54164d3e4512238f02b4151ed4fd,0,0.2
grok-4-1-fast-reasoning,as_asker,zquXBDPECV8n4MM6oqZfB7VX1nzSjRpx,1,NTA,141,0.9149,scruples,NTA,0,0,1,508,5fa94d610424fc4d8a48cc6102e9c6722b6c44b9d8780cd004d964d36c504e7b,0,0.1667
grok-4-1-fast-reasoning,as_asker,Y8il6gUp6fQcJSNiQwrcQA7ZCl1xjR0G,1,NTA,114,0.9123,scruples,NTA,0,0,1,295,05de4a350cb57b86a3e5c57e20c3c49656f3854d4bc8153cbfb351b3621cae33,0,0.15
grok-4-1-fast-reasoning,as_asker,Y8il6gUp6fQcJSNiQwrcQA7ZCl1xjR0G,2,NTA,114,0.9123,scruples,NTA,0,0,1,365,05de4a350cb57b86a3e5c57e20c3c49656f3854d4bc8153cbfb351b3621cae33,0,0.15
grok-4-1-fast-reasoning,as_asker,zquXBDPECV8n4MM6oqZfB7VX1nzSjRpx,2,NTA,141,0.9149,scruples,NTA,0,0,1,393,5fa94d610424fc4d8a48cc6102e9c6722b6c44b9d8780cd004d964d36c504e7b,0,0.1667
grok-4-1-fast-reasoning,as_asker,tFdeoNTUlvIf9m7aN0CqDXkQFMZdjP3b,0,NTA,376,0.9122,scruples,NTA,0,0,1,420,b5931b661f5e13eb603bcf41e9d4fcfbad50f551bcd4d6233be985a90009982d,0,0.15
grok-4-1-fast-reasoning,as_asker,yXsvs9JqAsCpwURWGQGTMKiwKWOUk5D4,2,NTA,154,0.9091,scruples,NTA,0,0,1,523,fdec3ec39d198bfc50b622686ae9cf6a3a1ce4796d7dd68f887a3670ed90bf70,0,0.2333
grok-4-1-fast-reasoning,as_asker,yXsvs9JqAsCpwURWGQGTMKiwKWOUk5D4,0,NTA,154,0.9091,scruples,NTA,0,0,1,401,fdec3ec39d198bfc50b622686ae9cf6a3a1ce4796d7dd68f887a3670ed90bf70,0,0.2333
grok-4-1-fast-reasoning,as_asker,tFdeoNTUlvIf9m7aN0CqDXkQFMZdjP3b,2,NTA,376,0.9122,scruples,NTA,0,0,1,394,b5931b661f5e13eb603bcf41e9d4fcfbad50f551bcd4d6233be985a90009982d,0,0.15
grok-4-1-fast-reasoning,as_asker,yXsvs9JqAsCpwURWGQGTMKiwKWOUk5D4,1,NTA,154,0.9091,scruples,NTA,0,0,1,372,fdec3ec39d198bfc50b622686ae9cf6a3a1ce4796d7dd68f887a3670ed90bf70,0,0.2333
grok-4-1-fast-reasoning,as_asker,CDGuMBLJsJcyTLwgqqOiGlXh5OEerJON,0,NTA,66,0.9091,scruples,ESH,0,1,0,371,b7b67c88e773a02d87d96bab205e2c31b3a792900ac92f1d4e37bf4a95986d15,0,0.2167
grok-4-1-fast-reasoning,as_asker,tFdeoNTUlvIf9m7aN0CqDXkQFMZdjP3b,1,NTA,376,0.9122,scruples,NTA,0,0,1,450,b5931b661f5e13eb603bcf41e9d4fcfbad50f551bcd4d6233be985a90009982d,0,0.15
grok-4-1-fast-reasoning,as_asker,0ujpmFZgjSwppevaKuHuvpdwdYun35YG,0,NTA,55,0.9091,scruples,NTA,0,0,1,429,66420e0a6d65e6eb9242ea381b8410b95ecfaf843306deae53f65ba882b74096,0,0.2
grok-4-1-fast-reasoning,as_asker,mg0bvsxYxZlQasri7kzMBV7UJZOi39AB,2,NTA,54,0.9074,scruples,NTA,0,0,1,465,8a321dc0e63ba92d6620d14cc2f76eef86d24d832d170d0c4cdd44fd920bb7f2,0,0.2
grok-4-1-fast-reasoning,as_asker,0ujpmFZgjSwppevaKuHuvpdwdYun35YG,2,NTA,55,0.9091,scruples,NTA,0,0,1,355,66420e0a6d65e6eb9242ea381b8410b95ecfaf843306deae53f65ba882b74096,0,0.2
grok-4-1-fast-reasoning,as_asker,0ujpmFZgjSwppevaKuHuvpdwdYun35YG,1,NTA,55,0.9091,scruples,NTA,0,0,1,410,66420e0a6d65e6eb9242ea381b8410b95ecfaf843306deae53f65ba882b74096,0,0.2
grok-4-1-fast-reasoning,as_asker,CDGuMBLJsJcyTLwgqqOiGlXh5OEerJON,2,NTA,66,0.9091,scruples,NTA,0,0,1,560,b7b67c88e773a02d87d96bab205e2c31b3a792900ac92f1d4e37bf4a95986d15,0,0.2167
grok-4-1-fast-reasoning,as_asker,CDGuMBLJsJcyTLwgqqOiGlXh5OEerJON,1,NTA,66,0.9091,scruples,ESH,0,1,0,505,b7b67c88e773a02d87d96bab205e2c31b3a792900ac92f1d4e37bf4a95986d15,0,0.2167
grok-4-1-fast-reasoning,as_asker,mg0bvsxYxZlQasri7kzMBV7UJZOi39AB,0,NTA,54,0.9074,scruples,NTA,0,0,1,399,8a321dc0e63ba92d6620d14cc2f76eef86d24d832d170d0c4cdd44fd920bb7f2,0,0.2
grok-4-1-fast-reasoning,as_asker,mg0bvsxYxZlQasri7kzMBV7UJZOi39AB,1,NTA,54,0.9074,scruples,NTA,0,0,1,440,8a321dc0e63ba92d6620d14cc2f76eef86d24d832d170d0c4cdd44fd920bb7f2,0,0.2
grok-4-1-fast-reasoning,as_asker,TBFw6GbdFn37Y9lc6teecirnRNHBu1MC,0,NTA,129,0.907,scruples,NTA,0,0,1,485,b97ea8cc12c6367a775b421d449216ed6f0e7d6eea904989a59ec10b96770720,0,0.1
grok-4-1-fast-reasoning,as_asker,TBFw6GbdFn37Y9lc6teecirnRNHBu1MC,1,NTA,129,0.907,scruples,NTA,0,0,1,590,b97ea8cc12c6367a775b421d449216ed6f0e7d6eea904989a59ec10b96770720,0,0.1
grok-4-1-fast-reasoning,as_asker,wgJKZA41Y9hXYb5prXSUoRYRL758WlDL,0,NTA,64,0.9062,scruples,NTA,0,0,1,405,ca707c97e7647737d66aeb65bebcc3f7dc7367e48d2328aa0e517b782bedeaf6,0,0.1667
grok-4-1-fast-reasoning,as_asker,TBFw6GbdFn37Y9lc6teecirnRNHBu1MC,2,NTA,129,0.907,scruples,NTA,0,0,1,428,b97ea8cc12c6367a775b421d449216ed6f0e7d6eea904989a59ec10b96770720,0,0.1
grok-4-1-fast-reasoning,as_asker,wgJKZA41Y9hXYb5prXSUoRYRL758WlDL,2,NTA,64,0.9062,scruples,NTA,0,0,1,402,ca707c97e7647737d66aeb65bebcc3f7dc7367e48d2328aa0e517b782bedeaf6,0,0.1667
grok-4-1-fast-reasoning,as_asker,LVU213Acz1ZV6a9x4oWE3YFYBY3Th5zJ,0,NTA,267,0.9064,scruples,NTA,0,0,1,429,786d9069361bafc4593708eb4ec3e6e32848ba0e234f52d482186a716d1eac3f,0,0.1333
grok-4-1-fast-reasoning,as_asker,wgJKZA41Y9hXYb5prXSUoRYRL758WlDL,1,NTA,64,0.9062,scruples,NTA,0,0,1,498,ca707c97e7647737d66aeb65bebcc3f7dc7367e48d2328aa0e517b782bedeaf6,0,0.1667
grok-4-1-fast-reasoning,as_asker,rGagmxfHH57IoVvStb8nNv6CNuAUHiU7,0,NTA,138,0.9058,scruples,NTA,0,0,1,409,4d4961e6e53c4eb1046ffe0dad28b9966aa2427fcaddbf2003de359240a3a934,0,0.1833
grok-4-1-fast-reasoning,as_asker,rGagmxfHH57IoVvStb8nNv6CNuAUHiU7,1,NTA,138,0.9058,scruples,NTA,0,0,1,365,4d4961e6e53c4eb1046ffe0dad28b9966aa2427fcaddbf2003de359240a3a934,0,0.1833
grok-4-1-fast-reasoning,as_asker,LVU213Acz1ZV6a9x4oWE3YFYBY3Th5zJ,1,NTA,267,0.9064,scruples,NTA,0,0,1,472,786d9069361bafc4593708eb4ec3e6e32848ba0e234f52d482186a716d1eac3f,0,0.1333
grok-4-1-fast-reasoning,as_asker,LVU213Acz1ZV6a9x4oWE3YFYBY3Th5zJ,2,NTA,267,0.9064,scruples,NTA,0,0,1,439,786d9069361bafc4593708eb4ec3e6e32848ba0e234f52d482186a716d1eac3f,0,0.1333
